ถนน,เลขที่,ซอย,แรงม้า,เงินทุนรวม,_id,คนงาน,เลขทะเบียนโรงงาน,ลำดับ,ชื่อโรงงาน,ประกอบกิจการ,โทรศัพท์,ไปรษณีย์,ตำบล,อำเภอ,จังหวัด,หมู่
,441,นนทรี 14 แยก 11(โรงโอ่ง),162.76,3800000,7496,42,3-62-6/21,7496,บริษัท ซันกิ ควอลิตี้ โปรดักส์ จำกัด,ทำเฟอร์นิเจอร์ต่าง ๆ ด้วยโลหะและประตูเหล็กม้วน,02-681-4976-80,10120,ช่องนนทรี,ยานนาวา,กรุงเทพมหานคร,
นางลิ้นจี่,300,อมร,28.3,3000000,7497,8,3-95(1)-92/35,7497,รุ่งกิจการาจ,ซ่อม และพ่นสีรถยนต์,,10120,ช่องนนทรี,ยานนาวา,กรุงเทพมหานคร,
รัชดาภิเษก,462/18-20,,29.4,60000,7498,5,3-37-55/28,7498,บริษัท โพคอนดีไซน์ จำกัด,ทำเครื่องเรือนจากไม้,,10120,ช่องนนทรี,ยานนาวา,กรุงเทพมหานคร,
สาธุประดิษฐ์,549/2,แสงสุข,1192.81,75000000,7499,536,3-47(3)-3/18,7499,บริษัท อินเตอร์เนชั่นแนล แลบบอราทอรีส์ จำกัด,การทำผลิตภัณฑ์ที่มีกลิ่นหรือควันเมื่อเผาไหม้,2940090,10120,ช่องนนทรี,ยานนาวา,กรุงเทพมหานคร,
สาธุประดิษฐ์,549/46,แสงสุข,373.83,1800000,7500,7,3-77(1)-9/22,7500,ห้างหุ้นส่วนจำกัด สหพัฒนศิลป์โลหะกิจ,ทำตัวถังกะบะ และพื้นกะบะรถบรรทุกเล็ก,2840120,10120,ช่องนนทรี,ยานนาวา,กรุงเทพมหานคร,
พระรามที่ 3,501/50-51,-,20.52,1300000,7501,5,3-95(1)-46/37,7501,ลี้เจริญยนต์,ซ่อมและพ่นสีรถยนต์,,10120,ช่องนนทรี,ยานนาวา,กรุงเทพมหานคร,
นางลิ้นจี่,499/1,,889.15,4000000,7502,18,3-63(2)-40/27,7502,บริษัท ไทย ยู โอ อินดัสตรี้ จำกัด,"ตัด, พับ และม้วนเหล็ก, ทำอุปกรณ์การก่อสร้าง",,10120,ช่องนนทรี,ยานนาวา,กรุงเทพมหานคร,
สาธุประดิษฐ์,609,เศตะพราหมณ์,94.08,3000000,7503,23,3-64(5)-3/18,7503,ห้างหุ้นส่วนจำกัด ไทยนิเซียอีเล็คโทรดส์,ทำลวดเชื่อมโลหะ,2841930,10120,ช่องนนทรี,ยานนาวา,กรุงเทพมหานคร,
สาธุประดิษฐ์,323/1,วัดโพธิ์แมน,96.51,360000,7504,5,3-64(10)-27/24,7504,บริษัท โรจน์กลการ แอนด์ แมชชินเนอร์รี่ จำกัด,ชุบโลหะชิ้นส่วนอะไหล่รถยนต์,2117727,10120,ช่องนนทรี,ยานนาวา,กรุงเทพมหานคร,
นางลิ้นจี่,79, นางลิ้นจี่ 3,19.08,1230000,7505,7,3-95(1)-21/45,7505,บริษัท มินเซนแมชีนเนอรี่ จำกัด,ซ่อมเครื่องยนต์,     -,10120,ช่องนนทรี,ยานนาวา,กรุงเทพมหานคร,
,158/5,วัดช่องลม,52.08,7000000,7506,7,3-95(1)-120/54,7506,นายเชาวน์ ชนะชัย,ซ่อมเคาะพ่นสีรถยนต์,,10120,ช่องนนทรี,ยานนาวา,กรุงเทพมหานคร,
เจริญกรุง,1226-1228,วานิช 2,7,272000,7507,3,3-77(2)-49/26,7507,สมเกียรติการช่าง,ซ่อมแหนบรถยนต์,,10100,ตลาดน้อย,สัมพันธวงศ์,กรุงเทพมหานคร,
ตรีมิตร,"358 (ชั้น1, 6 และ 8)",,90.18,33000000,7508,20,3-95(1)-4/26,7508,บริษัท พระราม 3 กรุ๊ป ฮอนด้า ออโตโมบิล จำกัด,ตรวจเช็ครถยนต์ใหม่,02-294-8118,10100,ตลาดน้อย,สัมพันธวงศ์,กรุงเทพมหานคร,
สุขาภิบาล 3,70/13,สวนมะพร้าว,91.32,500000,7509,7,3-53(1)-15/23,7509,ป.เจริญพลาสติก,ทำของใช้จากพลาสติก เช่น ขวด,4672404,10160,บางด้วน,ภาษีเจริญ,กรุงเทพมหานคร,13
เพชรเกษม,81,เพชรเกษม 58,355.27,400000,7510,19,3-70-65/15,7510,ห้างหุ้นส่วนจำกัด สมพงษ์โรตารี่ปั้ม,ทำเครื่องปั๊มน้ำมันเครื่อง,"41,306,914,134,195",10160,บางด้วน,ภาษีเจริญ,กรุงเทพมหานคร,3
เพชรเกษม,29/18,เพชรเกษม 54,477.59,11350000,7511,10,3-14-9/29,7511,บริษัท ภาษีเจริญน้ำแข็งหลอด จำกัด,ทำน้ำแข็งก้อนเล็ก เพิ่มขึ้นอีก 30 ตัน/วัน รวมเป็น 110 ตัน/วัน,02-4132821,10160,บางด้วน,ภาษีเจริญ,กรุงเทพมหานคร,9
เพชรเกษม,460,เพชรเกษม 48,52.63,400000,7512,7,3-74(3)-4/32,7512,บริษัท เอส.เอ็ม. เม็ททัล โปรดักซ์ จำกัด,ทำตู้และแผงสวิทช์ไฟฟ้า,4671329,10160,บางด้วน,ภาษีเจริญ,กรุงเทพมหานคร,
เพชรเกษม,70/14,,229.65,1000000,7513,7,3-53(4)-46/56,7513,บริษัท ประเสริฐพลาสติก จำกัด,ทำของใช้จากพลาสติก เช่น ถังน้ำ ตะกร้า และทำของเด็กเล่นจากพลาสติก เช่น ตุ๊กตา รถ ปืน,,10160,บางด้วน,ภาษีเจริญ,กรุงเทพมหานคร,13
เพชรเกษม,85,เพชรเกษม 58,12.43,6800000,7514,6,3-46(2)-3/56,7514,สหวัฒนะกิจเภสัช,ผลิตยาแผนโบราณ,,10160,บางด้วน,ภาษีเจริญ,กรุงเทพมหานคร,
,12,บางแวก 67 แยก 1,115.37,4000000,7515,42,3-81(3)-5/21,7515,บริษัท จีเอพี อุตสาหกรรม จำกัด,ทำอุปกรณ์การแพทย์,4123891,10160,บางแวก,ภาษีเจริญ,กรุงเทพมหานคร,
จรัญสนิทวงศ์,"18/14-15,18/29",จรัญสนิทวงศ์ 13,66.18,250000,7516,15,3-64(10)-2/29,7516,โรงชุบทองทวี,ชุบโลหะ,,10160,บางแวก,ภาษีเจริญ,กรุงเทพมหานคร,8
บางแวก,471,,271,900000,7517,20,3-52(4)-2/27,7517,ไทยสงวน,ทำชิ้นส่วนอุปกรณ์รถยนต์เครื่องยนต์เช่นท่อยางซีลยางลู,,10160,บางแวก,ภาษีเจริญ,กรุงเทพมหานคร,
สายบางแวก,17/44,ผุ้ใหญ่น้อม,230,5500000,7518,2,3-92-3/42,7518,นายบุญลือ ชิติรัตนทรีย์,ห้องเย็นรับฝากพืชผลทางเกษตร เช่น มะขามเปียก พริกแห้ง,,10160,บางแวก,ภาษีเจริญ,กรุงเทพมหานคร,9
เลียบฯฝั่งเหนือ,214,,952.49,8000000,7519,11,3-27(2)-1/18,7519,บริษัท ไทยโพลีโคทติ้ง จำกัด,ทำผ้าพลาสติกหนังเทียม,02-4211206,10160,หนองแขม,หนองแขม,กรุงเทพมหานคร,3
บางยบอน 3,39,9,503.48,50000000,7520,109,3-53(4)-30/58,7520,บริษัท โอเวอร์ซีส์ ซัวเถา อุตสาหกรรม จำกัด,ผลิตถุงพลาสติก และสินค้าที่ทำจากพลาสติก เช่น แฟ้มต่างๆ ที่คั่นหนังสือ,,10160,หนองแขม,หนองแขม,กรุงเทพมหานคร,
มาเจริญ,1070,,187.55,1250000,7521,35,3-64(2)-9/40,7521,นายธรรมรัตน์ วิทยะเกริกไกร,ปั้มโลหะและชุบโลหะ,,10160,หนองแขม,หนองแขม,กรุงเทพมหานคร,
สวัสดิการ1,"82,84",,164.1,24000000,7522,165,3-33-3/40,7522,บริษัท เอส แอนด์ อาร์ ฟุตแวร์ จำกัด,ผลิตรองเท้าและเครื่องหนังทุกชนิด,,10160,หนองแขม,หนองแขม,กรุงเทพมหานคร,
บางบอน 3,49/48-51,,170,9550000,7523,18,3-66-8/49,7523,บริษัท บี.ที.เอส.สตีล จำกัด,รับจ้างซ่อมแซมเครื่องจักรสำหรับใช้ในการกสิกรรม ฯ,,10160,หนองแขม,หนองแขม,กรุงเทพมหานคร,14
,971,เพชรเกษม 79,32.91,1100000,7524,3,3-64(9)-23/48,7524,ธนูการช่าง,รับจ้างกลึงและปั๊มโลหะ,,10160,หนองแขม,หนองแขม,กรุงเทพมหานคร,
บางบอน 5(สายเดิม),15,,96.42,93672559,7525,160,3-62-9/50,7525,บริษัท อี.แอนด์ วี. จำกัด,ทำเครื่องตบแต่ง และส่วนประกอบเครื่องตบแต่งภายในอาคาร,02-4293333,10160,หนองแขม,หนองแขม,กรุงเทพมหานคร,
บางบอน 5,40/3,,260.92,26000000,7526,135,3-87(4)-4/36,7526,บริษัท ปากกาไพล๊อต (ประเทศไทย) จำกัด,ผลิตไฟแช็คและอุปกรณ์ไฟแช็คทุกชนิด,,10160,หนองแขม,หนองแขม,กรุงเทพมหานคร,12
เลียบคลองภาษีเจริญฝั่งเหนือ,100,,1139.9,43000000,7527,56,3-42(1)-1/13,7527,บริษัท ซี.พี.ผลิตภัณฑ์เคมี จำกัด,ผลิตแคลเซี่ยมคาร์บอเนตและโซเดียมไบคาร์บอเนต,"42,110,094,212,300",10160,หนองแขม,หนองแขม,กรุงเทพมหานคร,
มาเจริญ,58,สนอง,78,200000,7528,7,3-64(9)-79/30,7528,นางสาวสายสุนีย์ โลหะกิจสงคราม,ทำของใช้จากโหะ เช่น เหล็กสกัด ไขควง น๊อต สกรู,4203474,10160,หนองแขม,หนองแขม,กรุงเทพมหานคร,
สวัสดิการ 1,930,,171.58,500000,7529,24,3-64(2)-26/20,7529,บริษัท ศรีสหวัฒนกิจ จำกัด,"ทำเครื่องใช้ด้วยโลหะเช่นช้อน,ทัพพีและเครื่องใช้แสตนเลสต่างๆ",4210999,10160,หนองแขม,หนองแขม,กรุงเทพมหานคร,
สวัสดิการ 1,206,,336.35,6000000,7530,15,3-52(4)-9/57,7530,ประกอบพารา,ทำผลิตภัณฑ์จากยาง เช่น พื้นรองเท้า ส้นรองเท้า,24212117,10160,หนองแขม,หนองแขม,กรุงเทพมหานคร,
,23/1,เลียบฯฝั่งเหนือ 12,55.5,0,7531,14,3-68-11/55,7531,บริษัท หงษ์เชียง จำกัด,ผลิตและซ่อมแซมลูกกลึงเครื่องทำลูกฟูกกล่องกระดาษ,,10160,หนองแขม,หนองแขม,กรุงเทพมหานคร,
บางบอน 3,84/13,ไชโย,93.5,1520000,7532,1,3-64(2)-1/46,7532,บริษัท มาแชร์ (ประเทศไทย) จำกัด,ปั๊มโลหะเพื่อทำของใช้ต่าง ๆ เช่น ชิ้นส่วนอุปกรณ์รถยนต์ หูกระเป๋า,,10160,หนองแขม,หนองแขม,กรุงเทพมหานคร,14
บางบอน 5,19-ม.ค.,-,247.5,924000,7533,14,3-53(4)-2/47,7533,สหธนาพลาสติก,ผลิตถุงพลาสติก,,10160,หนองแขม,หนองแขม,กรุงเทพมหานคร,12
บางบอน 5,40/4,-,20,1000000,7534,8,3-34(2)-10/46,7534,ห้างหุ้นส่วนจำกัด หนองแขมผลิตภัณฑ์ไม้,วงกบ ประตู หน้าต่าง,0 2814 9797,10160,หนองแขม,หนองแขม,กรุงเทพมหานคร,12
จรัญสนิทวงศ์,287/8,จรัญสนิทวงศ์ 31,324.06,2200000,7535,33,3-53(1)-10/44,7535,บริษัท อ๊อด แอนด์ อีเว่น จำกัด,ทำของใช้ต่าง ๆ จากพลาสติก เช่น ขอบกระจกส่องหน้า หวี กล่องดินสอ เครื่องบดพริกไทยและเกลือ รวมทั้งบรรจุเมล็ดพริกไทยและเกลือใส่เครื่องบด,"02-4121899, 02-4122219",10700,บางขุนศรี,บางกอกน้อย,กรุงเทพมหานคร,
จรัญสนิทวงศ์,287/6,จรัญสนิทวงศ์ 31,374.6,2200000,7536,35,3-53(1)-11/44,7536,บริษัท อ๊อด แอนด์ อีเว่น จำกัด,ทำเครื่องใช้พลาสติก เช่น หวี กล่องดินสอ กล่องสบู่ กล่องแอร์,"02-4121899, 02-4122219",10700,บางขุนศรี,บางกอกน้อย,กรุงเทพมหานคร,
จรัญสนิทวงศ์,69/109-110,,51.18,360000,7537,3,3-80-2/28,7537,เอ เอ,ผลิตล้อเลื่อนที่ขับเคลื่อนด้วยแรงคน (ผลิตรถเข็น),,10700,บางขุนศรี,บางกอกน้อย,กรุงเทพมหานคร,
ประชาอุทิศ,14,ประชาอุทิศ 27,128.09,6000000,7538,15,3-67(1)-3/48,7538,บริษัท คมการช่าง จำกัด,ลับใบเลื่อยวงเดือน และใบเลื่อยตัดเหล็ก,,10140,ราษฎร์บูรณะ,ราษฎร์บูรณะ,กรุงเทพมหานคร,
สุขสวัสดิ์,177,,171.5,1000000,7539,6,3-53(7)-1/18,7539,ห้างหุ้นส่วนจำกัด โรงงานจิ้งเฮงฮวด,ทำรองเท้าพลาสติก พี.วี.ซี.,4685159,10140,ราษฎร์บูรณะ,ราษฎร์บูรณะ,กรุงเทพมหานคร,6
ประชาอุทิศ,384,สายสำรวจ 1,197.05,320000,7540,17,3-53(1)-33/20,7540,มิตรกลการ,ทำกระบอกไฟฉายด้วยพลาสติก,,10140,ราษฎร์บูรณะ,ราษฎร์บูรณะ,กรุงเทพมหานคร,8
สุขสวัสดิ์,173,,910.57,15100000,7541,22,3-60-2/34,7541,บริษัท เอเซียไดคาสติ้งโปรดักส์ จำกัด,หลอมหล่ออลูมิเนียมเช่นทำช้อนกาแฟได้ปีละ400ตัน,,10140,ราษฎร์บูรณะ,ราษฎร์บูรณะ,กรุงเทพมหานคร,5
ราษฎร์บูรณะ,82, ,722.26,4800000,7542,5,3-48(3)-1/34,7542,บริษัท จงรวมชัย จำกัด,ทำสารสำหรับเคลือบเส้นด้ายให้ลื่น, ,10140,ราษฎร์บูรณะ,ราษฎร์บูรณะ,กรุงเทพมหานคร,
ประชาอุทิศ,377/6,,7.76,600000,7543,8,3-64(9)-52/24,7543,นายชั้น วัชระประไพพันธ์,ทำผลิตภัณฑ์จากโลหะ เช่น บัวรดน้ำ รางน้ำ,,10140,ราษฎร์บูรณะ,ราษฎร์บูรณะ,กรุงเทพมหานคร,
,16,ประชาอุทิศ 19,392.5,3800000,7544,38,3-64(6)-26/21,7544,บริษัท บุญเอ็นจิเนียร่งพาร์ทส์ จำกัด,ทำผลิตภัณฑ์โลหะต่างๆ เช่น น๊อต และหัวฉีดน้ำยา,4627534,10140,ราษฎร์บูรณะ,ราษฎร์บูรณะ,กรุงเทพมหานคร,
สุขสวัสดิ์,157,สุขสวัสดิ์ 60,1389,5000000,7545,11,3-10(3)-3/31,7545,นางสาวโสภา สุขเกษม,ทำเส้นก๋วยเตี๋ยว และเส้นหมี่,4632895,10140,ราษฎร์บูรณะ,ราษฎร์บูรณะ,กรุงเทพมหานคร,7
,"36,38",ประชาอุทิศ 16,131.49,9000000,7546,146,3-27(6)-1/39,7546,บริษัท แอโรว์ เบดดิ้ง จำกัด,ผลิตและประกอบที่นอนฟองน้ำใยมะพร้าวและสปริง,8709091,10140,ราษฎร์บูรณะ,ราษฎร์บูรณะ,กรุงเทพมหานคร,
,40,สุขสวัสดิ์ 31,311,5000000,7547,45,3-70-16/17,7547,บริษัท ศรีโพธิ์ทองเมตัลเวิร์ค จำกัด,"ผลิตเครื่องสูบน้ำ ได้ปีละ 4,500 เครื่อง",0 2427 7649,10140,ราษฎร์บูรณะ,ราษฎร์บูรณะ,กรุงเทพมหานคร,3
ประชาอุทิศ,22/13,,69.79,1480000,7548,5,3-53(1)-13/32,7548,นายวิโรจน์ ศรีจงศิริกุล,ทำผลิตภัณฑ์พลาสติก เช่น หูหิ้ว ได้ปีละม 4.5 ตัน,02-4271783,10140,ราษฎร์บูรณะ,ราษฎร์บูรณะ,กรุงเทพมหานคร,9
ประชาอุทิศ,271,,440.35,5700000,7549,56,3-77(1)-2/17,7549,ห้างหุ้นส่วนจำกัด พิพัฒน์พงศ์การช่าง,"ต่อตัวถังรถยนต์ ได้ปีละ 2,000 คัน",,10140,ราษฎร์บูรณะ,ราษฎร์บูรณะ,กรุงเทพมหานคร,
สุขสวัสดิ์,412,สุขสวัสดิ์ 31,70.65,7400000,7550,8,3-68-2/45,7550,ห้างหุ้นส่วนจำกัด โรงงานผลิตภัณฑ์แปรงไทย,ทำชิ้นส่วนอุปกณ์(แปรงลูกกลิ้ง) ของเครื่องจักรอุตสาหกรรม สิ่งทอ ฟอกหนัง รองเท้า กระจกและเครื่องจักรอุตสาหกรรมผลิตอาหารสัตว์,,10140,ราษฎร์บูรณะ,ราษฎร์บูรณะ,กรุงเทพมหานคร,3
-,86,สุขสวัสดิ์ 29,30.13,28000000,7551,6,3-87(5)-1/53,7551,บริษัท พีรพัฒน์แผ่นป้าย จำกัด,ทำแผ่นป้ายและทำผลิตภัณฑ์โลหะสำเร็จรูปด้วยวิธีชุบหรือขัด,02-4277055,10140,ราษฎร์บูรณะ,ราษฎร์บูรณะ,กรุงเทพมหานคร,-
,49,ประชาอุทิศ 16,1328.82,30000000,7552,17,3-53(5)-2/43,7552,บริษัท ไทยสมุทรอุตสาหกรรม จำกัด,ทำผลิตภัณฑ์พลาสติค เช่น พีวีซี ผสม พีวีซีเม็ด,02-4287431,10140,ราษฎร์บูรณะ,ราษฎร์บูรณะ,กรุงเทพมหานคร,
สุขสวัสดิ์,153,สุขสวัสดิ์ 35,90.5,230000,7553,6,3-63(2)-4/43,7553,นายอารีย์ มหารักษ์,ทำประตู หน้าต่างเหล็กดัด,4637535,10140,ราษฎร์บูรณะ,ราษฎร์บูรณะ,กรุงเทพมหานคร,
สุขสวัสดิ์,416/1,สุขสวัสดิ์ 38,73.36,1600000,7554,6,3-53(1)-28/38,7554,ห้างหุ้นส่วนจำกัด เลิศอริยะรังสี,ผลิตภัณฑ์จากพลาสติก,,10140,บางปะกอก,ราษฎร์บูรณะ,กรุงเทพมหานคร,4
สุขสวัสดิ์,1029,ศูนย์การค้าบางปะกอก,80.11,300000,7555,15,3-52(4)-4/58,7555,ไทยรุ่งการยาง,ทำผลิตภัณฑ์จากยาง เช่น ยางรองขาโต๊ะ ยางวงแหวน,,10140,บางปะกอก,ราษฎร์บูรณะ,กรุงเทพมหานคร,
,9,สุขสวัสดิ์30 แยก8-1,94.5,18700000,7556,55,3-39-27/48,7556,บริษัท มัณธนาการพิมพ์ จำกัด,ทำกล่องกระดาษและตบแต่งสิ่งพิมพ์,02-871-3997,10140,บางปะกอก,ราษฎร์บูรณะ,กรุงเทพมหานคร,
สุขสวัสดิ์,24,สุขสวัสดิ์ 30 แยก 10,159,0,7557,32,3-69-5/49,7557,บริษัท ไพบูลย์อ๊อฟเซต จำกัด,ผลิตชิ้นส่วนประกอบหรืออุปกรณ์ของเครื่องอัดสำเนา เครื่องถ่ายเอกสาร เครื่องพิมพ์และพิมพ์สิ่งพิมพ์,,10140,บางปะกอก,ราษฎร์บูรณะ,กรุงเทพมหานคร,
สุขสวัสดิ์,73,สุขสวัสดิ์ 22,21.5,9300000,7558,78,3-28(1)-113/35,7558,นางอรฤดี ชลวีระวงศ์,ตัดเย็บเสื้อผ้าสำเร็จรูป (จำนวนจักรเย็บผ้า 80 เครื่อง),,10140,บางปะกอก,ราษฎร์บูรณะ,กรุงเทพมหานคร,
ราษฎร์บูรณะ,635,สินเหลือ,11.5,200000,7559,5,ศ3-36(1)-4/36,7559,โรงงานกิจถาวร,ทำลังไม้,4685959,10140,บางปะกอก,ราษฎร์บูรณะ,กรุงเทพมหานคร,11
สุขสวัสดิ์,487/5,,43.5,888000,7560,5,3-34(1)-17/15,7560,ห้างหุ้นส่วนสามัญไทยรุ่งโรจน์,ไสและซอยไม้,4680366,10140,บางปะกอก,ราษฎร์บูรณะ,กรุงเทพมหานคร,
สุขสวัสดิ์,327,กาญจนกุญชร,89,300000,7561,12,3-36(1)-9/19,7561,ห้างหุ้นส่วนจำกัด ไทยวนาสิน,ทำลังไม้,,10140,บางปะกอก,ราษฎร์บูรณะ,กรุงเทพมหานคร,2
,169,,210.47,9200000,7562,9,3-53(1)-21/28,7562,ห้างหุ้นส่วนจำกัด โปลีเฟรสแวร์,ทำขันน้ำ กล่องสบู่ ที่แขวนเสื้อ,,10140,บางปะกอก,ราษฎร์บูรณะ,กรุงเทพมหานคร,
,10,,51,200000,7563,17,3-59-13/15,7563,ห้างหุ้นส่วนจำกัด เอส.รัตนโกสินทร์,ทำชิ้นส่วนของเครื่องจักร,0 2427 1929,10140,บางปะกอก,ราษฎร์บูรณะ,กรุงเทพมหานคร,
สุขสวัสดิ์,244,กาญจนกุญชร,45.5,1305000,7564,12,3-100(4)-1/16,7564,โรงหล่อพระแก้วรัตนะ,ขัดแต่งพระพุทธรูป และเครื่องใช้ทองเหลือง,4273764,10140,บางปะกอก,ราษฎร์บูรณะ,กรุงเทพมหานคร,8
,8,สุขสวัสดิ์34,748.81,4200000,7565,67,3-64(1)-48/15,7565,ห้างหุ้นส่วนจำกัด โรงงานบางปะกอก,ทำกาน้ำ ขันน้ำ ปิ่นโต,4271320,10140,บางปะกอก,ราษฎร์บูรณะ,กรุงเทพมหานคร,9
,16,ราษฎร์บูรณะ 4,223.06,22000000,7566,7,3-4(3)-2/20,7566,เมืองทองซอสเซสแฟคตอร์รี่,ทำไส้กรอก แฮม เบคอน,4682500,10140,บางปะกอก,ราษฎร์บูรณะ,กรุงเทพมหานคร,
,54,สุขสวัสดิ์ 25,53,3100000,7567,8,3-70-20/24,7567,นายสิน เปี่ยมเชาว์,ซ่อมกลึงชิ้นส่วนของเครื่องจักรกล,4680436,10140,บางปะกอก,ราษฎร์บูรณะ,กรุงเทพมหานคร,
-,395,สุขสวัสดิ์ 26,102.25,300000,7568,6,3-78(2)-7/29,7568,นายปัญญา ตั้งบุณยเกียรติ,"ทำชิ้นส่วนอุปกรณ์รถจักรยาน ได้ปีละ 33,600 ชิ้น",089-762-1881,10140,บางปะกอก,ราษฎร์บูรณะ,กรุงเทพมหานคร,-
ราษฎร์บูรณะ,151/4,,59,0,7569,5,3-64(2)-3/33,7569,บริษัท ซันสตีล กรุ๊ป จำกัด,ทำแหวนรองน๊อต และปะเก็นโลหะ,02-4270550-1,10140,บางปะกอก,ราษฎร์บูรณะ,กรุงเทพมหานคร,7
,13,,50,2000000,7570,11,3-13(2)-7/12,7570,บริษัท อื้อชุ่นหลี จำกัด,ทำกะปิ,4680367,10140,บางปะกอก,ราษฎร์บูรณะ,กรุงเทพมหานคร,
,789,,548,255000,7571,14,3-59-4/16,7571,บริษัท บี.ซี.เค.คาสติ้ง จำกัด,หลอมหล่อเหล็ก เช่น อุปกรณ์เครื่องสีข้าว ได้ปีละ 600 ตัน,,10140,บางปะกอก,ราษฎร์บูรณะ,กรุงเทพมหานคร,
ราษฎร์บูรณะ,678-678/1,ไต้แซ,1129.78,5300000,7572,43,3-53(1)-19/30,7572,นายสันติ ตริยถาวรวงศ์,ทำผลิตภัณฑ์พลาสติก เช่น ของใช้ ของเด็กเล่นและเครืองประดับ,,10140,บางปะกอก,ราษฎร์บูรณะ,กรุงเทพมหานคร,11
,15,สุขสวัสดิ์ 36,9110.66,94027000,7573,1360,3-53(1)-41/17,7573,บริษัท ศรีไทยซุปเปอร์แวร์ จำกัด (มหาชน),ทำผลิตภัณฑ์พลาสติก เช่น ถัง ขัน ถ้วย ชาม พลาสติก และพลาสติกเมลามิน,4270200,10140,บางปะกอก,ราษฎร์บูรณะ,กรุงเทพมหานคร,
สุขสวัสดิ์,590,สุขสวัสดิ์ 26,174.78,2100000,7574,8,3-60-2/20,7574,ส.เจริญกิจโลหะการ,ผลิตลวดทองแดง ทองเหลือง อลูมิเนียม ทำอะไหล่ชิ้นส่วนรถยนต์ต่าง ๆ,4683641,10140,บางปะกอก,ราษฎร์บูรณะ,กรุงเทพมหานคร,8
สุขสวัสดิ์,153,สุขสวัสดิ์ 22,270.74,150000,7575,16,3-64(10)-82/15,7575,โรงชุบย่งซิน,รับจ้างชุบโลหะ,4682504,10140,บางปะกอก,ราษฎร์บูรณะ,กรุงเทพมหานคร,8
สุขสวัสดิ์,209,สุขสวัสดิ์ 26,93.19,550000,7576,6,3-64(1)-13/20,7576,นายสมศักดิ์ สุคันโธวงศ์,"ทำถังตักปูน ได้ปีละ 36,000 ใบ",4684896,10140,บางปะกอก,ราษฎร์บูรณะ,กรุงเทพมหานคร,8
,50,สุขสวัสดิ์ 1 แยก 10,54,300000,7577,12,3-65-13/26,7577,ห้างหุ้นส่วนจำกัด กรุงธนโลหะกรรม,"กลึงโลหะทำอุปกรณ์เครื่องยนต์ ได้ปีละ 3,500 ชิ้น",,10140,บางปะกอก,ราษฎร์บูรณะ,กรุงเทพมหานคร,
สุขสวัสดิ์,7,แยกสุขสวัสดิ์ 9 แยก 2,31.8,12000000,7578,95,3-28(1)-36/32,7578,บริษัท สุขสวัสดิ์การ์เม้นท์ จำกัด,ตัดเย็บเสื้อผ้าสำเร็จรูป (จำนวนจักรเย็บผ้า 100 เครื่อง),,10140,บางปะกอก,ราษฎร์บูรณะ,กรุงเทพมหานคร,-
ราษฎร์บูรณะ,26,,326.23,9600000,7579,70,3-91(1)-7/54,7579,บริษัท เอเชี่ยน เพนนินซูล่า คอร์ปอเรชั่น,บรรจุและปรับปรุงคุณภาพข้าว,,10140,บางปะกอก,ราษฎร์บูรณะ,กรุงเทพมหานคร,
สมเด็จพระเจ้าตากสิน,"466,468,470,472,474",สมเด็จพระเจ้าตากสิน,58.88,7600000,7580,77,3-28(1)-44/51,7580,บริษัท พรีเมียร์ การ์เม้นท์ จำกัด,ตัดเย็บเสื้อผ้าสำเร็จรูป,02-4772216,10140,บางปะกอก,ราษฎร์บูรณะ,กรุงเทพมหานคร,
,"10,155",สุขสวัสดิ์  20,1887.5,30000000,7581,100,3-71-24/51,7581,บริษัท เอส ซี ซี ไวร์ แอนด์ เคเบิ้ล จำกัด,ประกอบตู้ควบคุมไฟฟ้า ผลิตสายไฟฟ้าด้วยทองแดงและอลูมิเนียม,,10140,บางปะกอก,ราษฎร์บูรณะ,กรุงเทพมหานคร,
สุขสวัสดิ์,15,,546.4,600000,7582,5,3-53(4)-31/52,7582,บริษัท ทริปเพิลไฟว์ โพลีวู้ด จำกัด,ผลิตภัณฑ์พลาสติก เช่น เครื่องใช้ กรอบรูป,,10140,บางปะกอก,ราษฎร์บูรณะ,กรุงเทพมหานคร,2
สุขสวัสดิ์,360/2,สุขสวัสด30,299.03,2050000,7583,31,3-53(4)-13/41,7583,นางมณีพรรณ แต่งวัฒนานุกูล,ผลิตถุงพลาสติค,02-4277294,10140,บางปะกอก,ราษฎร์บูรณะ,กรุงเทพมหานคร,2
,287/1-2,สุขสวัสดิ์ 30,271.65,60000000,7584,460,3-28(1)-2/52,7584,บริษัท ฮงเส็งการทอ จำกัด,ตัดเย็บเสื้อผ้าสำเร็จรูป,02-4280031,10140,บางปะกอก,ราษฎร์บูรณะ,กรุงเทพมหานคร,
ประชาอุทิศ,31/2,ประชาอุทิศ 76,221.03,24000000,7585,36,3-37-182/47,7585,เอส.ที.เอฟ โมเดอร์น โปรดักท์,ทำเครื่องเรือนจากไม้ เช่น โต๊ะ เก้าอี้ ตู้,0 2426 1040,10140,ทุ่งครุ,ทุ่งครุ,กรุงเทพมหานคร,5
ประชาอุทิศ,227,,61.2,715000,7586,19,3-52(2)-10/22,7586,ห้างหุ้นส่วนจำกัด ไทยรับเบอร์เคมีคอล,ทำถุงมือยาง กำลังการผลิต 36 ตัน/ปี,,10140,ทุ่งครุ,ทุ่งครุ,กรุงเทพมหานคร,5
