GPS_lng,ตำบล,ประกอบกิจการ,คนงานรวม,เลขทะเบียนเดิม,ถนน,เลขที่,คนงานชาย,จังหวัด,โทรศัพท์,หมู่,ผู้ประกอบการ,ซอย,ชื่อโรงงาน,ไปรษณีย์,คนงานหญิง,_id,อำเภอ,GPS_lat,เงินทุนรวม
99.873176,ทุ่งลูกนก,ขุด ตัก ดิน และดูดทรายในที่ดินกรรมสิทธิ์,4,จ3-3(2)-178/53นฐ,,เลขที่ -,4,นครปฐม,081-9819048,4,นางผจงรักษ์ เข็มทอง,,นายธนวัฒน์ ฐติถาวรวงศ์,73140,0,1056,กำแพงแสน,14.04352,9000000
,บ้านยาง,ขุดตักดินและดูทราย,5,จ3-3(2)-178/62นฐ,,เลขที่ ,5,นครปฐม,,6,นางวันเพ็ญ เมฆรุ่งโรจน์,,บ่อทรายวันเพ็ญ,71120,0,1057,เมืองนครปฐม,,23000000
,คลองนกกระทุง,ขุด ตัก ดิน และดูดทราย,3,จ3-3(2)-18/57นฐ,,เลขที่ ,3,นครปฐม,,7,นายชิติพัทธ์ ภิรมย์เบี้ยว,,นายชิติพัทธ์ ภิรมย์เบี้ยว,73130,0,1058,บางเลน,,19000000
100.114904,ดอนรวก,ขุด ตัก ดิน ทราย,8,จ3-3(2)-180/53นฐ,,เลขที่ -,7,นครปฐม,,2,นายสมชัย บัญชาเมตตากุล,,บ่อดินโชคบัญชา,73150,1,1059,ดอนตูม,13.894156,11800000
100.13315,บ้านหลวง,ขุด ตัก ดิน ทราย,3,จ3-3(2)-186/48นฐ,-,เลขที่  ,3,นครปฐม,,5,นายละออ นาคละมัย,-,-,73150,0,1060,ดอนตูม,13.91583333,0
100.25698,นราภิรมย์,ขุด ตัก ดิน ทราย,4,จ3-3(2)-190/48นฐ,,เลขที่ -,3,นครปฐม,,11,นายชัยพล แซ่เฮง,,บ่อดินฟ้าบันดาล,73130,1,1061,บางเลน,13.92624,6212600
,บางหลวง,ขุด ตัก ดิน ทราย,6,จ3-3(2)-191/60นฐ,,เลขที่ ,6,นครปฐม,,12,บริษัท ยันฮี เพาเวอร์ โฮลดิ้ง จำกัด,,บริษัท ยันฮี เพาเวอร์ โฮลดิ้ง จำกัด,10700,0,1062,บางเลน,,4333400000
,ดอนแฝก,ขุด ตัก ดิน และดูดทรายในที่ดินกรรมสิทธิ์,6,จ3-3(2)-195/60นฐ,,เลขที่ ,6,นครปฐม,,2,นายบุญชัย แซ่เฮง,,บ่อดินนำชัย,73000,0,1063,นครชัยศรี,,20000000
99.97708599,โพรงมะเดื่อ,ขุด ตัก ดิน และดูดทราย,4,จ3-3(2)-196/48นฐ,-,เลขที่ โฉนดที่ดินเลขที่ 42522,3,นครปฐม,01-7636650,17,นางสาวสรียา อาริยวัฒน์,-,-,73000,1,1064,เมืองนครปฐม,13.85850903,8000000
100.112506,ห้วยด้วน,ขุด ตัก ดิน ทราย,3,จ3-3(2)-200/49นฐ,,เลขที่ 132/1,3,นครปฐม,847533857,2,นางสาวนวรัตน์ โคมเวียนปรียา,,ลาภชวา,73150,0,1065,ดอนตูม,13.914527,1500000
99.8198,หนองกระทุ่ม,ขุดดินหรือขุดทรายและดูดทรายในที่ดินกรรมสิทธิ์,4,จ3-3(2)-220/48นฐ,-,เลขที่ -,4,นครปฐม,,8,นายอัศวิน นามสุภัค,-,บ่อทรายปิยะ,73140,0,1066,กำแพงแสน,14.02266667,6000000
100.2561833,ลานตากฟ้า,ขุด ตัก ดิน ทราย,7,จ3-3(2)-220/49นฐ,,เลขที่ -,7,นครปฐม,,1,บริษัท ทรายชัยมงคล (2005) จำกัด,,ทรายชัยมงคล 2,73120,0,1067,นครชัยศรี,13.87226667,20700000
,ไผ่หูช้าง,ขุด ตัก ดิน ทราย,4,จ3-3(2)-222/48นฐ,-,เลขที่ -,4,นครปฐม,,5,นายสุพร ทองดี,-,-,73130,0,1068,บางเลน,,6800000
99.84755,หนองกระทุ่ม,ขุด ตัก ดิน ทราย,3,จ3-3(2)-223/48นฐ,,เลขที่  ,3,นครปฐม,09-8373494,7,นายสุชาติ กิตติศักดิ์สุนทร,,บ่อทรายเพื่อนรัก,73140,0,1069,กำแพงแสน,14.01245,400000
99.94402,สวนป่าน,การขุด หรือลอก กรวด ทราย หรือดินและดูดทรายในที่ดินกรรมสิทธิ์,6,จ3-3(2)-224/48นฐ,-,เลขที่ -,6,นครปฐม,034-286378,5,นายเอกภพ แพรอัตถ์,-,บริษัท แพรอัตถ์แซนด์อินดัสทรี จำกัด,73000,0,1070,เมืองนครปฐม,13.761664,1000000
99.9471,สวนป่าน,การขุด หรือลอก กรวด ทราย หรือดิน,5,จ3-3(2)-226/48นฐ,-,เลขที่ -,4,นครปฐม,01-7054327,6,นางจารุณี พุ่มนิล,-,บ่อดินทรัพย์สมหวัง,73000,1,1071,เมืองนครปฐม,13.75588333,1130000
99.95048217,สวนป่าน,การขุดตัก ดินทรายในที่ดินกรรมสิทธิ์,4,จ3-3(2)-23/62นฐ,,เลขที่ ,4,นครปฐม,,6,บริษัท แพรอัตถ์การโยธา จำกัด,,บริษัท แพรอัตถ์การโยธา จำกัด,73000,0,1072,เมืองนครปฐม,13.76294,45000000
,ดอนพุทรา,การขุด หรือลอก กรวด ทราย และดิน,6,จ3-3(2)-232/53นฐ,,เลขที่ -,6,นครปฐม,,7,นายพีรัช รัตนากรกุล,,บ่อดินสิงห์ต้นสำโรง 2,73150,0,1073,ดอนตูม,,20400000
99.96291667,สวนป่าน,ขุด ตัก ดิน ทราย,2,จ3-3(2)-248/48นฐ,-,เลขที่  ,2,นครปฐม,034-251302,4,นางสาคร แซ่เฮง,-,บ่อดินโชคสาคร,73000,0,1074,เมืองนครปฐม,13.74715,2100000
99.95998333,สวนป่าน,ขุด ตัก ดิน ทราย,2,จ3-3(2)-249/48นฐ,,เลขที่  ,2,นครปฐม,01-9028718,4,นายพรเลิศ โอฬารสกุลวงศ์,,-,73000,0,1075,เมืองนครปฐม,13.74521667,6000000
,ทุ่งลูกนก,ขุด ตัก ดินทราย และดูดทราย,6,จ3-3(2)-268/56นฐ,,เลขที่ -,6,นครปฐม,,1,นายเสถียร อรรถนุพรรณ,,บ่อทรายปิยะ,73140,0,1076,กำแพงแสน,,19000000
100.0855319,บางหลวง,ขุดตักดิน ทราย ในที่ดินกรรมสิทธิ์,5,จ3-3(2)-269/58นฐ,,เลขที่ โฉนดที่ดินเลขที่ 54140 และ 596,5,นครปฐม,,12,บริษัท บางหลวง ออร์ มินเนเริล จำกัด,,ห้างหุ้นส่วนจำกัด คำเขื่อนแก้ววิศวกรรม,70000,0,1077,บางเลน,14.1346957,48000000
99.892819,ทุ่งลูกนก,ขุด ตัก ดิน และดูดทราย,6,จ3-3(2)-270/56นฐ,,เลขที่ ,6,นครปฐม,,4,นายสามารถ ปิ่นวัฒนชัย,,บ่อทรายต้นโพธิ์,73140,0,1078,กำแพงแสน,14.080298,7000000
99.892519,ทุ่งลูกนก,ขุด ตัก ดินและดูดทราย,5,จ3-3(2)-272/56นฐ,,เลขที่ ,5,นครปฐม,,4,ห้างหุ้นส่วนจำกัด สมบูรณ์พาณิชย์ขนส่ง,,ห้างหุ้นส่วนจำกัด สมบูรณ์พาณิชย์ขนส่ง,73140,0,1079,กำแพงแสน,14.079965,10000000
100.115364,บางหลวง,ขุด ตัก ดิน ทราย,3,จ3-3(2)-277/49นฐ,,"เลขที่ โฉนดเลขที่ 7924, 7925",3,นครปฐม,01-8301279,12,นายศักดิ์ชัย เตาะเจริญสุข,,บ่อดิน ต.รุ่งโรจน์,73190,0,1080,บางเลน,14.114312,8100000
,โพรงมะเดื่อ,ขุด ตัก ดิน และดูดทรายในที่ดินกรรมสิทธิ์,6,จ3-3(2)-284/58นฐ,,เลขที่ 23/1,6,นครปฐม,086 3074277,11,นางปนัดดา สุทธิบงกชมาศ,,บ่อทรายปนัดดา,73000,0,1081,เมืองนครปฐม,,21000000
99.90253889,ทุ่งลูกนก,ขุด ตัก ดิน และดูดทรายในที่ดินกรรมสิทธิ์,5,จ3-3(2)-286/56นฐ,,เลขที่ น.ส.4 เลขที่ 3281 เลขที่ 32,4,นครปฐม,081-2999864,4,นายสามิตย์ ปิ่นวัฒนชัย,,บริษัท ทรายมงคล (2005) จำกัด,73140,1,1082,กำแพงแสน,14.08042845,3500000
,ทุ่งลูกนก,ขุด ตัก ดิน ทราย และดูดทรายในที่ดินกรรมสิทธิ์,6,จ3-3(2)-287/56นฐ,,เลขที่ ,6,นครปฐม,,4,นายธนวัต เกตุชัยมงคล,,บริษัท ทรายมงคล (2005) จำกัด,73140,0,1083,กำแพงแสน,,12500000
100.15673,ดอนรวก,ขุด ตัก ดิน ทรายและดูดทราย,5,จ3-3(2)-290/50นฐ,,เลขที่ -,5,นครปฐม,086-5228339,3,บริษัท พีเอ็นซี ดีล จำกัด,,บริษัท พีเอ็นซี ดีล จำกัด,73150,0,1084,ดอนตูม,13.91554,3500000
99.94723333,บ้านยาง,ขุด ตัก ดิน และดูดทราย,7,จ3-3(2)-294/48นฐ,,เลขที่ 107/2,7,นครปฐม,032-200040,2,บริษัท ทรายย่งฮั้ว จำกัด,,บริษัท ทรายย่งฮั้ว จำกัด,73000,0,1085,เมืองนครปฐม,13.86025,6000000
100.1194333,ห้วยด้วน,ขุด ตัก ดิน ทราย และดูดทรายในที่ดินกรรมสิทธิ์,6,จ3-3(2)-302/49นฐ,,เลขที่ 60,2,นครปฐม,,3,นายเกียรติพงษ์ เติมคุนานนท์,,บริษัท ดอนตูมทรัพย์ดี จำกัด,73150,4,1086,ดอนตูม,13.92498333,20000000
99.963142,บ้านยาง,ขุด ตัก ดิน ทราย และดูดทรายในที่ดินกรรมสิทธิ์,6,จ3-3(2)-321/56นฐ,,เลขที่ ,6,นครปฐม,,9,นายบุญเรือง ลิ้มทอง,,บ่อบ้านยาง,73000,0,1087,เมืองนครปฐม,13.85509,11000000
99.967468,สระพัฒนา,ขุด ตัก ดิน ทราย และดูดทรายในที่ดินกรรมสิทธิ์,8,จ3-3(2)-322/56นฐ,,เลขที่ ,8,นครปฐม,089-7969777,9,นางสุดารัตน์ อึ๊งพลาชัย,,บ่อทรายขุมทรัพย์,73140,0,1088,กำแพงแสน,14.057174,8000000
100.0427833,ดอนข่อย,ขุด ตัก ดิน ทราย,4,จ3-3(2)-353/48นฐ,,เลขที่ -,4,นครปฐม,081-9420577,5,บริษัท ลาภชวา จำกัด,,บริษัท ลาภชวา จำกัด,73140,0,1089,กำแพงแสน,14.03613333,10000000
,ดอนรวก,ขุด ตัก ดิน ทราย,3,จ3-3(2)-37/56นฐ,,เลขที่ -,3,นครปฐม,,4,นางสาวสงวน ปทุมสูติ,,พรของแม่,73150,0,1090,ดอนตูม,,12000000
100.115083,ดอนรวก,ขุด ตัก ดิน ทราย,3,จ3-3(2)-38/54นฐ,,เลขที่ ,3,นครปฐม,,2,นายจรัล ผ่องใส,,,73150,0,1091,ดอนตูม,13.893759,10900000
100.12139,ดอนรวก,ขุดตักดินทรายในที่ดินกรรมสิทธิ์,4,จ3-3(2)-42/52นฐ,,เลขที่ 1,4,นครปฐม,,3,นายประมูล เจริญรอย,,,73150,0,1092,ดอนตูม,13.91559,3000000
99.888293,ทุ่งลูกนก,ขุด ตัก ดิน และดูดทราย,4,จ3-3(2)-448/50นฐ,,เลขที่ โฉนดที่ดินเลขที่ 3523,4,นครปฐม,,4,บริษัท อะตอมการช่าง (2008) จำกัด,,บริษัท อะตอมการช่าง (2008) จำกัด,73140,0,1093,กำแพงแสน,14.03618,6800000
100.02001,วังเย็น,ขุดตักดินทรายในที่ดินกรรมสิทธิ์,4,จ3-3(2)-49/52นฐ,,เลขที่ ,4,นครปฐม,,5,บริษัท พสุเพิ่มทรัพย์ 2003 จำกัด,,บริษัท พสุเพิ่มทรัพย์ 2003 จำกัด,73000,0,1094,เมืองนครปฐม,13.77075,18000000
,ดอนพุทรา,ขุด ตัก ดิน ทราย,5,จ3-3(2)-56/57นฐ,,เลขที่ -,5,นครปฐม,,7,นายเกียรติพงษ์ เติมคุนานนท์,,ลาภชวา,73150,0,1095,ดอนตูม,,10000000
100.002809,สระพัฒนา,ขุด ตัก ดิน และดูดทราย,5,จ3-3(2)-68/61นฐ,,"เลขที่ โฉนดที่ดินเลขที่ 28182,28184 และ37863",3,นครปฐม,,6,บริษัท ทรายสมหวัง จำกัด,,บริษัท ทรายสมหวัง จำกัด,73000,2,1096,กำแพงแสน,14.095435,11200000
,ลำพญา,ขุด ตัก ดิน ทราย,6,จ3-3(2)-69/55นฐ,,เลขที่ -,6,นครปฐม,,10,นายบุญฤทธิ์ สุขบูรร์,,,73130,0,1097,บางเลน,,41000000
100.1227833,ดอนพุทรา,ขุด ตัก ดิน ทราย,3,จ3-3(2)-707/48นฐ,,เลขที่ ,3,นครปฐม,,1,นายบุญฤทธิ์ สุขาบูรณ์,,,73150,0,1098,ดอนตูม,13.92133333,5000000
100.210792,คลองนกกระทุง,ขุด ตัก ดิน ทราย,3,จ3-3(2)-717/48นฐ,,เลขที่ โฉนดที่ดินเลขที่ 14307,3,นครปฐม,06-1666175,8,นายพนม อินทร์สาหร่าย,,,73130,0,1099,บางเลน,13.974369,3100000
,บางหลวง,ขุด ลอก ดินและทราย ในที่ดินกรรมสิทธิ์ฯ,6,จ3-3(2)-72/57นฐ,,เลขที่ ,6,นครปฐม,,12,บริษัท ยันฮี เพาเวอร์ โฮลดิ้ง จำกัด,,บ่อดินไทรหลวง -4 แปลงดวงใจ,73190,0,1100,บางเลน,,4333400000
99.94975,บ้านยาง,ขุด ตัก ดิน ทรายและดูดทราย,6,จ3-3(2)-73/48นฐ,-,"เลขที่ โฉนดที่ดิน31339,31343,31453,31409,31333",6,นครปฐม,086-3074277,1,นายวีระพงษ์ ฐิติถาวรวงศ์,-,บ่อทรายงาม,73000,0,1101,เมืองนครปฐม,13.84588333,19230000
,ไทรงาม,ขุด ตัก ดิน ทราย,6,จ3-3(2)-75/48นฐ,-,เลขที่ -,6,นครปฐม,,11,นางสาวศิริวรรณ ดิษฐทรัพย์,-,-,73130,0,1102,บางเลน,,7000000
99.8807,ทุ่งลูกนก,ขุด ตัก ดิน และดูดทราย,5,จ3-3(2)-79/54นฐ,,เลขที่ -,5,นครปฐม,,1,นายสันติ อริยสุระ,,ทรายกำแพงแสนวิวัฒน์ชัย,73140,0,1103,กำแพงแสน,14.06685,5600000
100.108,ห้วยด้วน,ขุด ตักดิน ทราย ดูดทราย,5,จ3-3(2)-80/48นฐ,-,เลขที่  ,5,นครปฐม,,2,นายสมพร ปิ่นทอง,-,บ่อดินสง่า,73150,0,1104,ดอนตูม,13.91401667,800000
100.18293,บ้านยาง,ขุดตักดินทรายและดูดทรายในที่ดินกรรมสิทธิ์,3,จ3-3(2)-84/53นฐ,,เลขที่ โฉนดที่ดินเลขที่ 98302 และ 98303,3,นครปฐม,,3,นายสุธี ไลประเสริฐ,,บริษัท ปฐมศิริโชค จำกัด,73000,0,1105,เมืองนครปฐม,14.01884,9200000
,ทุ่งลูกนก,ขุดตักดิน,5,จ3-3(2)-92/63นฐ,,เลขที่ ,4,นครปฐม,,,นายสมศักดิ์ ใจงาม,,นายสมศักดิ์ ใจงาม,73140,1,1106,กำแพงแสน,,8000000
,บ้านยาง,"การร่อนหรือคัดกรวดหรือทราย, การลำเลียงกรวดทรายหรือดินด้วยระบบสายพานลำเลียง และโม่กรวด",10,จ3-3(3)-10/59นฐ,,เลขที่ -,10,นครปฐม,,2,บริษัท ทรายย่งฮั้ว จำกัด,,บริษัท ทรายย่งฮั้ว จำกัด,71140,0,1107,เมืองนครปฐม,,5000000
99.8913,ทุ่งลูกนก,ดูดทราย การขุดทรายหรือดินและการร่อนหรือคัดทราย,8,จ3-3(4)-19/38นฐ,-,"เลขที่ โฉนดเลขที่ 3626,3121",8,นครปฐม,,4,นายสุเทพ อึ้งพลาชัย,-,บ่อทรายไชยโย,73140,0,1108,กำแพงแสน,14.08048333,4500000
100.1071667,ห้วยด้วน,ดูดทราย,14,จ3-3(4)-2/56นฐ,,เลขที่ -,11,นครปฐม,,2,บริษัท ทรายย่งฮั้ว จำกัด,,บริษัท ทรายย่งฮั้ว จำกัด,73150,3,1109,ดอนตูม,13.91396667,43000000
99.925601,บ้านยาง,การดูดทราย การขุด หรือลอก กรวด ทราย หรือดิน ในที่ดินกรรมสิทธิ์,4,จ3-3(4)-33/57นฐ,,เลขที่ ,4,นครปฐม,,1,บริษัท จิว ดีเวลลอปเม้นท์ กรุ๊ป จำกัด,,บริษัท จิว ดีเวลลอปเม้นท์ กรุ๊ป จำกัด,73000,0,1110,เมืองนครปฐม,13.847885,17000000
99.88665,ทุ่งลูกนก,ดูดทราย และการขุดหรือลอก กรวด ทรายหรือดิน,6,จ3-3(4)-42/52นฐ,,"เลขที่ โฉนดที่ดินเลขที่ 3124,3517",4,นครปฐม,081-9810680,4,นายภาณุเดช ภิรมย์นิ่ม,,ห้างหุ้นส่วนจำกัด บ่อทรายบุญนำชัย,73140,2,1111,กำแพงแสน,14.02503,24800000
,โพรงมะเดื่อ,ขุด ตัก ดิน และดูดทราย ในที่ดินกรรมสิทธิ์,5,จ3-3(4)-83/61นฐ,,เลขที่ ,5,นครปฐม,,3,บริษัท บ้านยาง น้ำใส จำกัด,,บริษัท บ้านยาง น้ำใส จำกัด,73000,0,1112,เมืองนครปฐม,,18000000
99.873176,ทุ่งลูกนก,ขุด ตัก ดินและดูดทรายในที่ดินกรรมสิทธิ์,7,จ3-3(4)-86/50นฐ,-,เลขที่ -,7,นครปฐม,-,4,บริษัท ทรายชัยมงคล (2005) จำกัด,-,บริษัท ทรายชัยมงคล (2005) จำกัด,73140,0,1113,กำแพงแสน,14.04352,16000000
100.2572324,ยายชา,ตัดเย็บกระเป๋า,220,จ3-32(1)-4/61นฐ,เพชรเกษม,เลขที่ 189,120,นครปฐม,,1,บริษัท วินเทค ลักเกจ(ไทยแลนด์) จำกัด,,บริษัท วินเทค ลักเกจ (ไทยแลนด์) จำกัด,73110,100,1114,สามพราน,13.7300102,20804800
100.283913,อ้อมใหญ่,ทำประตู-หน้าต่างไฟเบอร์กลาส,12,จ3-32(2)-6/61นฐ,,เลขที่ 23/255,11,นครปฐม,,,บริษัท ธนกรไฟเบอร์กลาส จำกัด,,บริษัท ธนกรไฟเบอร์กลาส จำกัด,73160,1,1115,สามพราน,13.70372333,2200000
,คลองโยง,ผลิตรองเท้าจากหนัง,52,จ3-33-2/55นฐ,,เลขที่ 77/14,17,นครปฐม,0-8108055-7,7,บริษัท คิมลาสติ้ง จำกัด,,บริษัท คิมลาสติ้ง จำกัด,73170,35,1116,พุทธมณฑล,,16800000
100.2212776,บ้านใหม่,ผลิตรองเท้าแตะ พื้นรองเท้า หูรองเท้า,25,จ3-33-7/58นฐ,,เลขที่ 88/4,15,นครปฐม,,4,ห้างหุ้นส่วนจำกัด เอส พี คอนเน็คชั่น,,ห้างหุ้นส่วนจำกัด เอส พี คอนเน็คชั่น,74000,10,1117,สามพราน,13.72280571,2500000
100.2225,ขุนแก้ว,ไส ซอยไม้ ทำวงกบประตู_หน้าต่าง และเครื่องเรือนจากไม้,5,จ3-34(1)-1/38นฐ,,เลขที่ 59/14,5,นครปฐม,,3,บริษัท ศิริธนค้าวัสดุก่อสร้าง (1994) จำกัด,,บริษัท ศิริธนค้าวัสดุก่อสร้าง (1994) จำกัด,73120,0,1118,นครชัยศรี,13.7769,9000000
100.2237757,คลองนกกระทุง,ทำวงกบ ขอบประตู ขอบหน้าต่าง,10,จ3-34(1)-25/56นฐ,,เลขที่ 461,7,นครปฐม,34995673,9,บริษัท ไทยศิริทิมเบอร์ จำกัด,,บริษัท ไทยศิริทิมเบอร์ จำกัด,73130,3,1119,บางเลน,13.98609562,10750000
100.1878289,บัวปากท่า,แปรรูปไม้(โรงเลื่อย)เพื่อจำหน่ายทำเครื่องเรือน-เครื่องใช้ในบ้าน แบบสำเร็จรูป วงกบ ประตู-หน้าต่าง ไม้คิ้ว ไม้บัว ไม้ประดับผนัง ไม้ลายฉลุ ไม้ปาร์เก้ โมเสท ไม้ประสาน ลงกรง ราวบันได ไม้พื้นรางลิ้น ศาลาและบ้านสำเร็จรูป โดยใช้ไม้แปรรูปไม้ท่อนซุงเป็นวัตถุดิบในกระบวนการผลิต,40,จ3-34(1)-25/57นฐ,,เลขที่ 82,30,นครปฐม,,2,บริษัท จัมปาก้า จำกัด,,บริษัท จัมปาก้า จำกัด,73130,10,1120,บางเลน,14.19569614,101000000
,ทุ่งบัว,แปรรูปไม้จำหน่าย ชิ้นส่วน วงกบ ประตู หน้าต่าง ไม้คิ้ว ไม้บัว ไม้กลึง ไม้ลายฉลุ ปาร์เกต์ ฯลฯ,16,จ3-34(1)-3/58นฐ,,เลขที่ 155,16,นครปฐม,,10,นายธนภณ อภินันท์ธนากร,,-,70110,0,1121,กำแพงแสน,,7500000
100.0573333,ตาก้อง,"แปรรูปไม้จากไม้ท่อน, ประดิษฐกรรมจากไม้แปรรูป",10,จ3-34(1)-48/49นฐ,เศรษวิฐี,เลขที่ 123/2,5,นครปฐม,,10,นางสาวประพา โตรัตน์,,ทองอรุณวัสดุภัณพ์และก่อสร้าง,73000,5,1122,เมืองนครปฐม,13.88135,4000000
100.23195,นราภิรมย์,การทำวงกบ ขอบประตู ขอบหน้าต่าง บานหน้าต่าง บานประตู หรือส่วนประกอบที่ทำด้วยไม้ของอาคาร และเครื่องเรือนตบแต่งภายในจากไม้,8,จ3-34(1)-58/55นฐ,,เลขที่ -,8,นครปฐม,,2,นางสาวณัฏฐนัน เมินดี,,นางสาวณัฏฐนัน เมินดี,73130,0,1123,บางเลน,13.93806667,1310000
100.2951833,ไร่ขิง,เลื่อย ไส ซอย เซาะร่อง หรือแปรรูปไม้ ทำวงกบ บานประตู-หน้าต่างและทำเครื่องเรือนเครื่องใช้ในบ้าน,40,จ3-34(1)-84/48นฐ,ท่าพูด,เลขที่ 88,25,นครปฐม,02-8134171,9,บริษัท ไทย เอ็น.จีเอส 1999 จำกัด,,บริษัท ไทย เอ็น.จี.เอส 1999 จำกัด,73210,15,1124,สามพราน,13.72363333,25000000
100.2275333,ท่าตลาด,ไสและซอยไม้,5,จ3-34(1)-90/49นฐ,เพชรเกษม,เลขที่ 113/1,5,นครปฐม,,2,นางพรศิริ จรกิจ,,ร้านค้าไม้ หอไม้ไทย,73110,0,1125,สามพราน,13.74643333,2300000
100.2533167,นิลเพชร,ทำวงกบ-บานประตูหน้าต่างไม้,8,จ3-34(2)-1/43นฐ,,เลขที่ 25,4,นครปฐม,02-9828916,5,นายวิชัย ชัยศิลป์เจริญ,,เกียรติวิวัฒน์,73130,4,1126,บางเลน,14.12763333,610000
100.2700833,ทรงคนอง,ทำวงกบ ประตู หน้าต่าง เครื่องเรือน และเครื่องใช้ในบ้านจากไม้แปรรูปจากต่างประเทศ,5,จ3-34(2)-1/46นฐ,พุทธมณฑลสาย  6,เลขที่ 13/2,5,นครปฐม,034-288707,1,นายสมปอง นามนาค,,,73210,0,1127,สามพราน,13.77981667,1000000
,ทุ่งขวาง,ทำวงกบ ประตู หน้าต่าง จากไม้แปรรูป,53,จ3-34(2)-103/54นฐ,,เลขที่ 1,51,นครปฐม,34972053,,นางสาวบริสุทธิ์ แสนคำ,,บุญช่วย วงกบประตู หน้าต่าง,73140,2,1128,กำแพงแสน,,850000
,นิลเพชร,การทำวงกบ ประตู หน้าต่าง,13,จ3-34(2)-11/61นฐ,,เลขที่ 101,8,นครปฐม,,5,นางนปภา วงษ์วาลย์,,ทวนทองวงกบ,73130,5,1129,บางเลน,,2700000
,ยายชา,สินชัยการช่าง,6,จ3-34(2)-172/57นฐ,,เลขที่ 16/3-4,6,นครปฐม,,2,นายโกสุม สุขสมบัติ,,นายโกสุม สุขสมบัติ,73110,0,1130,สามพราน,,175000
,นิลเพชร,ทำวงกบ-ประตูหน้าต่างไม้,15,จ3-34(2)-27/60นฐ,,เลขที่ 64,10,นครปฐม,,4,นายวินับ วงษ์วาล,,ตานัยวงกบ,73130,5,1131,บางเลน,,3000000
100.1211333,ธรรมศาลา,ทำวงกบ บานประตู-หน้าต่าง และเครื่องเรือนเครื่องใช้ภายในอาคารจากไม้,105,จ3-34(2)-28/49นฐ,เพชรเกษม,เลขที่ 187/5,43,นครปฐม,,1,บริษัท ซิตี้วู้ด เอเซีย จำกัด,,บริษัท ซิตี้วู้ด เอเซีย จำกัด,73000,62,1132,เมืองนครปฐม,13.80983333,13000000
100.16365,ท่ากระชับ,ทำวงกบประตู-หน้าต่าง บานประตู-หน้าต่างจากไม้แปรรูป เลื่อย ไส ซอย เซาะร่อง รางลิ้นจากไม้แปรรูป,12,จ3-34(2)-3/40นฐ,,เลขที่ 46/1,12,นครปฐม,034-332848,1,บริษัท เจ พี วู้ด จำกัด,,บริษัท เจ พี วู้ด จำกัด,73120,0,1133,นครชัยศรี,13.78326667,2000000
100.0125833,ลำพยา,ทำวงกบประตู-หน้าต่าง บานประตู-หน้าต่าง,6,จ3-34(2)-3/45นฐ,-,เลขที่ 31/2,6,นครปฐม,,6,นายสมพง คำผาสุข,-,-,73000,0,1134,เมืองนครปฐม,13.81768333,1950000
,ศาลายา,ผลิตวงกบ ประตู หน้าต่าง หรือส่วนประกอบที่ทำด้วยไม้ของอาคาร,11,จ3-34(2)-35/57นฐ,,เลขที่ 88/3,9,นครปฐม,,1,นางยินดี จงจรุงใจ,,บริษัท ธนาวัฒน์ ผลิตภัณฑ์ไม้ จำกัด,73170,2,1135,พุทธมณฑล,,18000000
100.1502833,ศรีษะทอง,ผลิตวงกบ ประตู หน้าต่าง เครื่องเรือน เครื่องใช้ไม้,8,จ3-34(2)-37/50นฐ,เพชรเกษม,เลขที่ 43/2,6,นครปฐม,,3,นายวิสุทธิ์ คงใจ,อำฝาง,วิสุทธิ์,73120,2,1136,นครชัยศรี,13.80345,1700000
100.2461672,บ้านใหม่,ทำวงกบขอบประตู ขอบหน้าต่าง บานหน้าต่าง และบานประตู,40,จ3-34(2)-39/56นฐ,,เลขที่ 88/88-89,30,นครปฐม,,4,บริษัท ดีทูดี เดคอร์ จำกัด,,บริษัท ดีทูดี เดคอร์ จำกัด,73110,10,1137,สามพราน,13.6795457,37000000
100.2460333,นิลเพชร,ทำวงกบ ประตู หน้าต่าง และเฟอร์นิเจอร์ทั่วไป,9,จ3-34(2)-4/46นฐ,-,เลขที่ -,9,นครปฐม,,5,นายสมศักดิ์ หสตังไทรแก้ว,-,เพิ่มศักดิ์วงกบ,73130,0,1138,บางเลน,14.13333333,18000000
,บ้านหลวง,แปรรูปไม้เป็นผลิตภัณฑ์ เช่น ไม้วงกบ ประตูหน้าต่าง เฟอร์นิเจอร์ไม้ต่างๆ,10,จ3-34(2)-43/61นฐ,,เลขที่ 88/8,10,นครปฐม,062-053-7119,3,บริษัท แหลมทอง เฟอร์นิเจอร์ จำกัด,,บริษัท แหลมทอง เฟอร์นิเจอร์ จำกัด,11130,0,1139,ดอนตูม,,36000000
,ทุ่งบัว,ไส ซอยไม้ ทำวงกบ บานประตู หน้าต่าง หรือส่วนประกอบของอาคารจากไม้,9,จ3-34(2)-48/57นฐ,,เลขที่ 155,9,นครปฐม,,10,นายธนภณ อภินันท์ธนากร,,นายธนภณ อภินันท์ธนากร,73140,0,1140,กำแพงแสน,,8500000
100.2502833,นิลเพชร,ทำวงกบ ประตูหน้าต่าง และเฟอร์นิเจอร์ทั่วไป,9,จ3-34(2)-5/46นฐ,,เลขที่ 80,9,นครปฐม,,5,นายสมบัติ โพธิ์อุบล,,วาณีวงกบ,73130,0,1141,บางเลน,14.13778333,3200000
