ADM0_PCODE,ADM0_EN,_id,REGION4,ปี,ผู้มีงานทำ,สถานภาพการทำงาน,เพศ,ไตรมาส,ADM0_TH,ADM1_TH
TH,Thailand,1854,ภาคตะวันออกเฉียงเหนือ,2567,30863.00,ทำงานส่วนตัว,       หญิง                        ,4,ประเทศไทย,หนองคาย
TH,Thailand,1855,ภาคตะวันออกเฉียงเหนือ,2567,77676.00,ทำงานส่วนตัว,       หญิง                        ,4,ประเทศไทย,มหาสารคาม
TH,Thailand,1856,ภาคตะวันออกเฉียงเหนือ,2567,99055.00,ทำงานส่วนตัว,       หญิง                        ,4,ประเทศไทย,ร้อยเอ็ด
TH,Thailand,1857,ภาคตะวันออกเฉียงเหนือ,2567,58912.00,ทำงานส่วนตัว,       หญิง                        ,4,ประเทศไทย,กาฬสินธุ์
TH,Thailand,1858,ภาคตะวันออกเฉียงเหนือ,2567,79539.00,ทำงานส่วนตัว,       หญิง                        ,4,ประเทศไทย,สกลนคร
TH,Thailand,1859,ภาคตะวันออกเฉียงเหนือ,2567,50428.00,ทำงานส่วนตัว,       หญิง                        ,4,ประเทศไทย,นครพนม
TH,Thailand,1860,ภาคตะวันออกเฉียงเหนือ,2567,42816.00,ทำงานส่วนตัว,       หญิง                        ,4,ประเทศไทย,มุกดาหาร
TH,Thailand,1861,ภาคตะวันออกเฉียงเหนือ,2567,3241.00,นายจ้าง,       หญิง                        ,4,ประเทศไทย,นครราชสีมา
TH,Thailand,1862,ภาคตะวันออกเฉียงเหนือ,2567,4777.00,นายจ้าง,       หญิง                        ,4,ประเทศไทย,บุรีรัมย์
TH,Thailand,1863,ภาคตะวันออกเฉียงเหนือ,2567,1818.00,นายจ้าง,       หญิง                        ,4,ประเทศไทย,สุรินทร์
TH,Thailand,1864,ภาคตะวันออกเฉียงเหนือ,2567,679.00,นายจ้าง,       หญิง                        ,4,ประเทศไทย,ศรีสะเกษ
TH,Thailand,1865,ภาคตะวันออกเฉียงเหนือ,2567,1767.00,นายจ้าง,       หญิง                        ,4,ประเทศไทย,อุบลราชธานี
TH,Thailand,1866,ภาคตะวันออกเฉียงเหนือ,2567, - ,นายจ้าง,       หญิง                        ,4,ประเทศไทย,ยโสธร
TH,Thailand,1867,ภาคตะวันออกเฉียงเหนือ,2567,2559.00,นายจ้าง,       หญิง                        ,4,ประเทศไทย,ชัยภูมิ
TH,Thailand,1868,ภาคตะวันออกเฉียงเหนือ,2567,634.00,นายจ้าง,       หญิง                        ,4,ประเทศไทย,อำนาจเจริญ
TH,Thailand,1869,ภาคตะวันออกเฉียงเหนือ,2567,969.00,นายจ้าง,       หญิง                        ,4,ประเทศไทย,บึงกาฬ
TH,Thailand,1870,ภาคตะวันออกเฉียงเหนือ,2567,97.00,นายจ้าง,       หญิง                        ,4,ประเทศไทย,หนองบัวลำภู
TH,Thailand,1871,ภาคตะวันออกเฉียงเหนือ,2567,8530.00,นายจ้าง,       หญิง                        ,4,ประเทศไทย,ขอนแก่น
TH,Thailand,1872,ภาคตะวันออกเฉียงเหนือ,2567, - ,นายจ้าง,       หญิง                        ,4,ประเทศไทย,อุดรธานี
TH,Thailand,1873,ภาคตะวันออกเฉียงเหนือ,2567, - ,นายจ้าง,       หญิง                        ,4,ประเทศไทย,เลย
TH,Thailand,1874,ภาคตะวันออกเฉียงเหนือ,2567,722.00,นายจ้าง,       หญิง                        ,4,ประเทศไทย,หนองคาย
TH,Thailand,1875,ภาคตะวันออกเฉียงเหนือ,2567,574.00,นายจ้าง,       หญิง                        ,4,ประเทศไทย,มหาสารคาม
TH,Thailand,1876,ภาคตะวันออกเฉียงเหนือ,2567,116.00,นายจ้าง,       หญิง                        ,4,ประเทศไทย,ร้อยเอ็ด
TH,Thailand,1877,ภาคตะวันออกเฉียงเหนือ,2567,507.00,นายจ้าง,       หญิง                        ,4,ประเทศไทย,กาฬสินธุ์
TH,Thailand,1878,ภาคตะวันออกเฉียงเหนือ,2567,439.00,นายจ้าง,       หญิง                        ,4,ประเทศไทย,สกลนคร
TH,Thailand,1879,ภาคตะวันออกเฉียงเหนือ,2567,359.00,นายจ้าง,       หญิง                        ,4,ประเทศไทย,นครพนม
TH,Thailand,1880,ภาคตะวันออกเฉียงเหนือ,2567,909.00,นายจ้าง,       หญิง                        ,4,ประเทศไทย,มุกดาหาร
TH,Thailand,1881,ภาคตะวันออกเฉียงเหนือ,2567,207446.00,ลูกจ้างเอกชน,       หญิง                        ,4,ประเทศไทย,นครราชสีมา
TH,Thailand,1882,ภาคตะวันออกเฉียงเหนือ,2567,38564.00,ลูกจ้างเอกชน,       หญิง                        ,4,ประเทศไทย,บุรีรัมย์
TH,Thailand,1883,ภาคตะวันออกเฉียงเหนือ,2567,45853.00,ลูกจ้างเอกชน,       หญิง                        ,4,ประเทศไทย,สุรินทร์
TH,Thailand,1884,ภาคตะวันออกเฉียงเหนือ,2567,31046.00,ลูกจ้างเอกชน,       หญิง                        ,4,ประเทศไทย,ศรีสะเกษ
TH,Thailand,1885,ภาคตะวันออกเฉียงเหนือ,2567,64501.00,ลูกจ้างเอกชน,       หญิง                        ,4,ประเทศไทย,อุบลราชธานี
TH,Thailand,1886,ภาคตะวันออกเฉียงเหนือ,2567,12039.00,ลูกจ้างเอกชน,       หญิง                        ,4,ประเทศไทย,ยโสธร
TH,Thailand,1887,ภาคตะวันออกเฉียงเหนือ,2567,42107.00,ลูกจ้างเอกชน,       หญิง                        ,4,ประเทศไทย,ชัยภูมิ
TH,Thailand,1888,ภาคตะวันออกเฉียงเหนือ,2567,5211.00,ลูกจ้างเอกชน,       หญิง                        ,4,ประเทศไทย,อำนาจเจริญ
TH,Thailand,1889,ภาคตะวันออกเฉียงเหนือ,2567,11217.00,ลูกจ้างเอกชน,       หญิง                        ,4,ประเทศไทย,บึงกาฬ
TH,Thailand,1890,ภาคตะวันออกเฉียงเหนือ,2567,13342.00,ลูกจ้างเอกชน,       หญิง                        ,4,ประเทศไทย,หนองบัวลำภู
TH,Thailand,1891,ภาคตะวันออกเฉียงเหนือ,2567,122156.00,ลูกจ้างเอกชน,       หญิง                        ,4,ประเทศไทย,ขอนแก่น
TH,Thailand,1892,ภาคตะวันออกเฉียงเหนือ,2567,79455.00,ลูกจ้างเอกชน,       หญิง                        ,4,ประเทศไทย,อุดรธานี
TH,Thailand,1893,ภาคตะวันออกเฉียงเหนือ,2567,17728.00,ลูกจ้างเอกชน,       หญิง                        ,4,ประเทศไทย,เลย
TH,Thailand,1894,ภาคตะวันออกเฉียงเหนือ,2567,19689.00,ลูกจ้างเอกชน,       หญิง                        ,4,ประเทศไทย,หนองคาย
TH,Thailand,1895,ภาคตะวันออกเฉียงเหนือ,2567,30535.00,ลูกจ้างเอกชน,       หญิง                        ,4,ประเทศไทย,มหาสารคาม
TH,Thailand,1896,ภาคตะวันออกเฉียงเหนือ,2567,43141.00,ลูกจ้างเอกชน,       หญิง                        ,4,ประเทศไทย,ร้อยเอ็ด
TH,Thailand,1897,ภาคตะวันออกเฉียงเหนือ,2567,20844.00,ลูกจ้างเอกชน,       หญิง                        ,4,ประเทศไทย,กาฬสินธุ์
TH,Thailand,1898,ภาคตะวันออกเฉียงเหนือ,2567,23555.00,ลูกจ้างเอกชน,       หญิง                        ,4,ประเทศไทย,สกลนคร
TH,Thailand,1899,ภาคตะวันออกเฉียงเหนือ,2567,20834.00,ลูกจ้างเอกชน,       หญิง                        ,4,ประเทศไทย,นครพนม
TH,Thailand,1900,ภาคตะวันออกเฉียงเหนือ,2567,13757.00,ลูกจ้างเอกชน,       หญิง                        ,4,ประเทศไทย,มุกดาหาร
TH,Thailand,1901,ภาคตะวันออกเฉียงเหนือ,2567,65860.00,ลูกจ้างรัฐบาล,       หญิง                        ,4,ประเทศไทย,นครราชสีมา
TH,Thailand,1902,ภาคตะวันออกเฉียงเหนือ,2567,28646.00,ลูกจ้างรัฐบาล,       หญิง                        ,4,ประเทศไทย,บุรีรัมย์
TH,Thailand,1903,ภาคตะวันออกเฉียงเหนือ,2567,29995.00,ลูกจ้างรัฐบาล,       หญิง                        ,4,ประเทศไทย,สุรินทร์
TH,Thailand,1904,ภาคตะวันออกเฉียงเหนือ,2567,25350.00,ลูกจ้างรัฐบาล,       หญิง                        ,4,ประเทศไทย,ศรีสะเกษ
TH,Thailand,1905,ภาคตะวันออกเฉียงเหนือ,2567,39416.00,ลูกจ้างรัฐบาล,       หญิง                        ,4,ประเทศไทย,อุบลราชธานี
TH,Thailand,1906,ภาคตะวันออกเฉียงเหนือ,2567,13395.00,ลูกจ้างรัฐบาล,       หญิง                        ,4,ประเทศไทย,ยโสธร
TH,Thailand,1907,ภาคตะวันออกเฉียงเหนือ,2567,36588.00,ลูกจ้างรัฐบาล,       หญิง                        ,4,ประเทศไทย,ชัยภูมิ
TH,Thailand,1908,ภาคตะวันออกเฉียงเหนือ,2567,9581.00,ลูกจ้างรัฐบาล,       หญิง                        ,4,ประเทศไทย,อำนาจเจริญ
TH,Thailand,1909,ภาคตะวันออกเฉียงเหนือ,2567,5437.00,ลูกจ้างรัฐบาล,       หญิง                        ,4,ประเทศไทย,บึงกาฬ
TH,Thailand,1910,ภาคตะวันออกเฉียงเหนือ,2567,14197.00,ลูกจ้างรัฐบาล,       หญิง                        ,4,ประเทศไทย,หนองบัวลำภู
TH,Thailand,1911,ภาคตะวันออกเฉียงเหนือ,2567,29522.00,ลูกจ้างรัฐบาล,       หญิง                        ,4,ประเทศไทย,ขอนแก่น
TH,Thailand,1912,ภาคตะวันออกเฉียงเหนือ,2567,26331.00,ลูกจ้างรัฐบาล,       หญิง                        ,4,ประเทศไทย,อุดรธานี
TH,Thailand,1913,ภาคตะวันออกเฉียงเหนือ,2567,15589.00,ลูกจ้างรัฐบาล,       หญิง                        ,4,ประเทศไทย,เลย
TH,Thailand,1914,ภาคตะวันออกเฉียงเหนือ,2567,13916.00,ลูกจ้างรัฐบาล,       หญิง                        ,4,ประเทศไทย,หนองคาย
TH,Thailand,1915,ภาคตะวันออกเฉียงเหนือ,2567,24586.00,ลูกจ้างรัฐบาล,       หญิง                        ,4,ประเทศไทย,มหาสารคาม
TH,Thailand,1916,ภาคตะวันออกเฉียงเหนือ,2567,30258.00,ลูกจ้างรัฐบาล,       หญิง                        ,4,ประเทศไทย,ร้อยเอ็ด
TH,Thailand,1917,ภาคตะวันออกเฉียงเหนือ,2567,19028.00,ลูกจ้างรัฐบาล,       หญิง                        ,4,ประเทศไทย,กาฬสินธุ์
TH,Thailand,1918,ภาคตะวันออกเฉียงเหนือ,2567,16292.00,ลูกจ้างรัฐบาล,       หญิง                        ,4,ประเทศไทย,สกลนคร
TH,Thailand,1919,ภาคตะวันออกเฉียงเหนือ,2567,11889.00,ลูกจ้างรัฐบาล,       หญิง                        ,4,ประเทศไทย,นครพนม
TH,Thailand,1920,ภาคตะวันออกเฉียงเหนือ,2567,13494.00,ลูกจ้างรัฐบาล,       หญิง                        ,4,ประเทศไทย,มุกดาหาร
TH,Thailand,1921,ภาคตะวันออกเฉียงเหนือ,2568,1072.00,การรวมกลุ่ม,       ชาย                         ,1,ประเทศไทย,นครราชสีมา
TH,Thailand,1922,ภาคตะวันออกเฉียงเหนือ,2568, - ,การรวมกลุ่ม,       ชาย                         ,1,ประเทศไทย,บุรีรัมย์
TH,Thailand,1923,ภาคตะวันออกเฉียงเหนือ,2568, - ,การรวมกลุ่ม,       ชาย                         ,1,ประเทศไทย,สุรินทร์
TH,Thailand,1924,ภาคตะวันออกเฉียงเหนือ,2568, - ,การรวมกลุ่ม,       ชาย                         ,1,ประเทศไทย,ศรีสะเกษ
TH,Thailand,1925,ภาคตะวันออกเฉียงเหนือ,2568,8642.00,การรวมกลุ่ม,       ชาย                         ,1,ประเทศไทย,อุบลราชธานี
TH,Thailand,1926,ภาคตะวันออกเฉียงเหนือ,2568, - ,การรวมกลุ่ม,       ชาย                         ,1,ประเทศไทย,ยโสธร
TH,Thailand,1927,ภาคตะวันออกเฉียงเหนือ,2568, - ,การรวมกลุ่ม,       ชาย                         ,1,ประเทศไทย,ชัยภูมิ
TH,Thailand,1928,ภาคตะวันออกเฉียงเหนือ,2568,306.00,การรวมกลุ่ม,       ชาย                         ,1,ประเทศไทย,อำนาจเจริญ
TH,Thailand,1929,ภาคตะวันออกเฉียงเหนือ,2568, - ,การรวมกลุ่ม,       ชาย                         ,1,ประเทศไทย,บึงกาฬ
TH,Thailand,1930,ภาคตะวันออกเฉียงเหนือ,2568,185.00,การรวมกลุ่ม,       ชาย                         ,1,ประเทศไทย,หนองบัวลำภู
TH,Thailand,1931,ภาคตะวันออกเฉียงเหนือ,2568,2781.00,การรวมกลุ่ม,       ชาย                         ,1,ประเทศไทย,ขอนแก่น
TH,Thailand,1932,ภาคตะวันออกเฉียงเหนือ,2568, - ,การรวมกลุ่ม,       ชาย                         ,1,ประเทศไทย,อุดรธานี
TH,Thailand,1933,ภาคตะวันออกเฉียงเหนือ,2568, - ,การรวมกลุ่ม,       ชาย                         ,1,ประเทศไทย,เลย
TH,Thailand,1934,ภาคตะวันออกเฉียงเหนือ,2568, - ,การรวมกลุ่ม,       ชาย                         ,1,ประเทศไทย,หนองคาย
TH,Thailand,1935,ภาคตะวันออกเฉียงเหนือ,2568, - ,การรวมกลุ่ม,       ชาย                         ,1,ประเทศไทย,มหาสารคาม
TH,Thailand,1936,ภาคตะวันออกเฉียงเหนือ,2568,713.00,การรวมกลุ่ม,       ชาย                         ,1,ประเทศไทย,ร้อยเอ็ด
TH,Thailand,1937,ภาคตะวันออกเฉียงเหนือ,2568, - ,การรวมกลุ่ม,       ชาย                         ,1,ประเทศไทย,กาฬสินธุ์
TH,Thailand,1938,ภาคตะวันออกเฉียงเหนือ,2568, - ,การรวมกลุ่ม,       ชาย                         ,1,ประเทศไทย,สกลนคร
TH,Thailand,1939,ภาคตะวันออกเฉียงเหนือ,2568,84.00,การรวมกลุ่ม,       ชาย                         ,1,ประเทศไทย,นครพนม
TH,Thailand,1940,ภาคตะวันออกเฉียงเหนือ,2568, - ,การรวมกลุ่ม,       ชาย                         ,1,ประเทศไทย,มุกดาหาร
TH,Thailand,1941,ภาคตะวันออกเฉียงเหนือ,2568,80827.00,ช่วยธุรกิจครัวเรือน,       ชาย                         ,1,ประเทศไทย,นครราชสีมา
TH,Thailand,1942,ภาคตะวันออกเฉียงเหนือ,2568,37485.00,ช่วยธุรกิจครัวเรือน,       ชาย                         ,1,ประเทศไทย,บุรีรัมย์
TH,Thailand,1943,ภาคตะวันออกเฉียงเหนือ,2568,32142.00,ช่วยธุรกิจครัวเรือน,       ชาย                         ,1,ประเทศไทย,สุรินทร์
TH,Thailand,1944,ภาคตะวันออกเฉียงเหนือ,2568,86065.00,ช่วยธุรกิจครัวเรือน,       ชาย                         ,1,ประเทศไทย,ศรีสะเกษ
TH,Thailand,1945,ภาคตะวันออกเฉียงเหนือ,2568,55065.00,ช่วยธุรกิจครัวเรือน,       ชาย                         ,1,ประเทศไทย,อุบลราชธานี
TH,Thailand,1946,ภาคตะวันออกเฉียงเหนือ,2568,21959.00,ช่วยธุรกิจครัวเรือน,       ชาย                         ,1,ประเทศไทย,ยโสธร
TH,Thailand,1947,ภาคตะวันออกเฉียงเหนือ,2568,38930.00,ช่วยธุรกิจครัวเรือน,       ชาย                         ,1,ประเทศไทย,ชัยภูมิ
TH,Thailand,1948,ภาคตะวันออกเฉียงเหนือ,2568,8694.00,ช่วยธุรกิจครัวเรือน,       ชาย                         ,1,ประเทศไทย,อำนาจเจริญ
TH,Thailand,1949,ภาคตะวันออกเฉียงเหนือ,2568,28559.00,ช่วยธุรกิจครัวเรือน,       ชาย                         ,1,ประเทศไทย,บึงกาฬ
TH,Thailand,1950,ภาคตะวันออกเฉียงเหนือ,2568,17799.00,ช่วยธุรกิจครัวเรือน,       ชาย                         ,1,ประเทศไทย,หนองบัวลำภู
TH,Thailand,1951,ภาคตะวันออกเฉียงเหนือ,2568,58815.00,ช่วยธุรกิจครัวเรือน,       ชาย                         ,1,ประเทศไทย,ขอนแก่น
TH,Thailand,1952,ภาคตะวันออกเฉียงเหนือ,2568,50489.00,ช่วยธุรกิจครัวเรือน,       ชาย                         ,1,ประเทศไทย,อุดรธานี
TH,Thailand,1953,ภาคตะวันออกเฉียงเหนือ,2568,52184.00,ช่วยธุรกิจครัวเรือน,       ชาย                         ,1,ประเทศไทย,เลย
TH,Thailand,1954,ภาคตะวันออกเฉียงเหนือ,2568,23868.00,ช่วยธุรกิจครัวเรือน,       ชาย                         ,1,ประเทศไทย,หนองคาย
TH,Thailand,1955,ภาคตะวันออกเฉียงเหนือ,2568,29758.00,ช่วยธุรกิจครัวเรือน,       ชาย                         ,1,ประเทศไทย,มหาสารคาม
TH,Thailand,1956,ภาคตะวันออกเฉียงเหนือ,2568,46187.00,ช่วยธุรกิจครัวเรือน,       ชาย                         ,1,ประเทศไทย,ร้อยเอ็ด
TH,Thailand,1957,ภาคตะวันออกเฉียงเหนือ,2568,28525.00,ช่วยธุรกิจครัวเรือน,       ชาย                         ,1,ประเทศไทย,กาฬสินธุ์
TH,Thailand,1958,ภาคตะวันออกเฉียงเหนือ,2568,21327.00,ช่วยธุรกิจครัวเรือน,       ชาย                         ,1,ประเทศไทย,สกลนคร
TH,Thailand,1959,ภาคตะวันออกเฉียงเหนือ,2568,30279.00,ช่วยธุรกิจครัวเรือน,       ชาย                         ,1,ประเทศไทย,นครพนม
TH,Thailand,1960,ภาคตะวันออกเฉียงเหนือ,2568,27828.00,ช่วยธุรกิจครัวเรือน,       ชาย                         ,1,ประเทศไทย,มุกดาหาร
TH,Thailand,1961,ภาคตะวันออกเฉียงเหนือ,2568,286913.00,ทำงานส่วนตัว,       ชาย                         ,1,ประเทศไทย,นครราชสีมา
TH,Thailand,1962,ภาคตะวันออกเฉียงเหนือ,2568,193802.00,ทำงานส่วนตัว,       ชาย                         ,1,ประเทศไทย,บุรีรัมย์
TH,Thailand,1963,ภาคตะวันออกเฉียงเหนือ,2568,131235.00,ทำงานส่วนตัว,       ชาย                         ,1,ประเทศไทย,สุรินทร์
TH,Thailand,1964,ภาคตะวันออกเฉียงเหนือ,2568,120361.00,ทำงานส่วนตัว,       ชาย                         ,1,ประเทศไทย,ศรีสะเกษ
TH,Thailand,1965,ภาคตะวันออกเฉียงเหนือ,2568,229711.00,ทำงานส่วนตัว,       ชาย                         ,1,ประเทศไทย,อุบลราชธานี
TH,Thailand,1966,ภาคตะวันออกเฉียงเหนือ,2568,62616.00,ทำงานส่วนตัว,       ชาย                         ,1,ประเทศไทย,ยโสธร
TH,Thailand,1967,ภาคตะวันออกเฉียงเหนือ,2568,85735.00,ทำงานส่วนตัว,       ชาย                         ,1,ประเทศไทย,ชัยภูมิ
TH,Thailand,1968,ภาคตะวันออกเฉียงเหนือ,2568,39766.00,ทำงานส่วนตัว,       ชาย                         ,1,ประเทศไทย,อำนาจเจริญ
TH,Thailand,1969,ภาคตะวันออกเฉียงเหนือ,2568,47634.00,ทำงานส่วนตัว,       ชาย                         ,1,ประเทศไทย,บึงกาฬ
TH,Thailand,1970,ภาคตะวันออกเฉียงเหนือ,2568,69030.00,ทำงานส่วนตัว,       ชาย                         ,1,ประเทศไทย,หนองบัวลำภู
TH,Thailand,1971,ภาคตะวันออกเฉียงเหนือ,2568,151876.00,ทำงานส่วนตัว,       ชาย                         ,1,ประเทศไทย,ขอนแก่น
TH,Thailand,1972,ภาคตะวันออกเฉียงเหนือ,2568,141017.00,ทำงานส่วนตัว,       ชาย                         ,1,ประเทศไทย,อุดรธานี
TH,Thailand,1973,ภาคตะวันออกเฉียงเหนือ,2568,57942.00,ทำงานส่วนตัว,       ชาย                         ,1,ประเทศไทย,เลย
TH,Thailand,1974,ภาคตะวันออกเฉียงเหนือ,2568,46045.00,ทำงานส่วนตัว,       ชาย                         ,1,ประเทศไทย,หนองคาย
TH,Thailand,1975,ภาคตะวันออกเฉียงเหนือ,2568,107894.00,ทำงานส่วนตัว,       ชาย                         ,1,ประเทศไทย,มหาสารคาม
TH,Thailand,1976,ภาคตะวันออกเฉียงเหนือ,2568,117039.00,ทำงานส่วนตัว,       ชาย                         ,1,ประเทศไทย,ร้อยเอ็ด
TH,Thailand,1977,ภาคตะวันออกเฉียงเหนือ,2568,132015.00,ทำงานส่วนตัว,       ชาย                         ,1,ประเทศไทย,กาฬสินธุ์
TH,Thailand,1978,ภาคตะวันออกเฉียงเหนือ,2568,136404.00,ทำงานส่วนตัว,       ชาย                         ,1,ประเทศไทย,สกลนคร
TH,Thailand,1979,ภาคตะวันออกเฉียงเหนือ,2568,75347.00,ทำงานส่วนตัว,       ชาย                         ,1,ประเทศไทย,นครพนม
TH,Thailand,1980,ภาคตะวันออกเฉียงเหนือ,2568,69606.00,ทำงานส่วนตัว,       ชาย                         ,1,ประเทศไทย,มุกดาหาร
TH,Thailand,1981,ภาคตะวันออกเฉียงเหนือ,2568,15328.00,นายจ้าง,       ชาย                         ,1,ประเทศไทย,นครราชสีมา
TH,Thailand,1982,ภาคตะวันออกเฉียงเหนือ,2568,7245.00,นายจ้าง,       ชาย                         ,1,ประเทศไทย,บุรีรัมย์
TH,Thailand,1983,ภาคตะวันออกเฉียงเหนือ,2568,5168.00,นายจ้าง,       ชาย                         ,1,ประเทศไทย,สุรินทร์
TH,Thailand,1984,ภาคตะวันออกเฉียงเหนือ,2568,4363.00,นายจ้าง,       ชาย                         ,1,ประเทศไทย,ศรีสะเกษ
TH,Thailand,1985,ภาคตะวันออกเฉียงเหนือ,2568,9461.00,นายจ้าง,       ชาย                         ,1,ประเทศไทย,อุบลราชธานี
TH,Thailand,1986,ภาคตะวันออกเฉียงเหนือ,2568,2747.00,นายจ้าง,       ชาย                         ,1,ประเทศไทย,ยโสธร
TH,Thailand,1987,ภาคตะวันออกเฉียงเหนือ,2568,4533.00,นายจ้าง,       ชาย                         ,1,ประเทศไทย,ชัยภูมิ
TH,Thailand,1988,ภาคตะวันออกเฉียงเหนือ,2568,1106.00,นายจ้าง,       ชาย                         ,1,ประเทศไทย,อำนาจเจริญ
TH,Thailand,1989,ภาคตะวันออกเฉียงเหนือ,2568,795.00,นายจ้าง,       ชาย                         ,1,ประเทศไทย,บึงกาฬ
TH,Thailand,1990,ภาคตะวันออกเฉียงเหนือ,2568,302.00,นายจ้าง,       ชาย                         ,1,ประเทศไทย,หนองบัวลำภู
TH,Thailand,1991,ภาคตะวันออกเฉียงเหนือ,2568,27188.00,นายจ้าง,       ชาย                         ,1,ประเทศไทย,ขอนแก่น
TH,Thailand,1992,ภาคตะวันออกเฉียงเหนือ,2568,1796.00,นายจ้าง,       ชาย                         ,1,ประเทศไทย,อุดรธานี
TH,Thailand,1993,ภาคตะวันออกเฉียงเหนือ,2568,2802.00,นายจ้าง,       ชาย                         ,1,ประเทศไทย,เลย
TH,Thailand,1994,ภาคตะวันออกเฉียงเหนือ,2568,4848.00,นายจ้าง,       ชาย                         ,1,ประเทศไทย,หนองคาย
TH,Thailand,1995,ภาคตะวันออกเฉียงเหนือ,2568,3622.00,นายจ้าง,       ชาย                         ,1,ประเทศไทย,มหาสารคาม
TH,Thailand,1996,ภาคตะวันออกเฉียงเหนือ,2568,5353.00,นายจ้าง,       ชาย                         ,1,ประเทศไทย,ร้อยเอ็ด
TH,Thailand,1997,ภาคตะวันออกเฉียงเหนือ,2568,1912.00,นายจ้าง,       ชาย                         ,1,ประเทศไทย,กาฬสินธุ์
TH,Thailand,1998,ภาคตะวันออกเฉียงเหนือ,2568,4509.00,นายจ้าง,       ชาย                         ,1,ประเทศไทย,สกลนคร
TH,Thailand,1999,ภาคตะวันออกเฉียงเหนือ,2568,3284.00,นายจ้าง,       ชาย                         ,1,ประเทศไทย,นครพนม
TH,Thailand,2000,ภาคตะวันออกเฉียงเหนือ,2568,1637.00,นายจ้าง,       ชาย                         ,1,ประเทศไทย,มุกดาหาร
TH,Thailand,2001,ภาคตะวันออกเฉียงเหนือ,2568,205172.00,ลูกจ้างเอกชน,       ชาย                         ,1,ประเทศไทย,นครราชสีมา
TH,Thailand,2002,ภาคตะวันออกเฉียงเหนือ,2568,52092.00,ลูกจ้างเอกชน,       ชาย                         ,1,ประเทศไทย,บุรีรัมย์
TH,Thailand,2003,ภาคตะวันออกเฉียงเหนือ,2568,52813.00,ลูกจ้างเอกชน,       ชาย                         ,1,ประเทศไทย,สุรินทร์
TH,Thailand,2004,ภาคตะวันออกเฉียงเหนือ,2568,43841.00,ลูกจ้างเอกชน,       ชาย                         ,1,ประเทศไทย,ศรีสะเกษ
TH,Thailand,2005,ภาคตะวันออกเฉียงเหนือ,2568,104383.00,ลูกจ้างเอกชน,       ชาย                         ,1,ประเทศไทย,อุบลราชธานี
TH,Thailand,2006,ภาคตะวันออกเฉียงเหนือ,2568,34472.00,ลูกจ้างเอกชน,       ชาย                         ,1,ประเทศไทย,ยโสธร
TH,Thailand,2007,ภาคตะวันออกเฉียงเหนือ,2568,95021.00,ลูกจ้างเอกชน,       ชาย                         ,1,ประเทศไทย,ชัยภูมิ
TH,Thailand,2008,ภาคตะวันออกเฉียงเหนือ,2568,10795.00,ลูกจ้างเอกชน,       ชาย                         ,1,ประเทศไทย,อำนาจเจริญ
TH,Thailand,2009,ภาคตะวันออกเฉียงเหนือ,2568,17260.00,ลูกจ้างเอกชน,       ชาย                         ,1,ประเทศไทย,บึงกาฬ
TH,Thailand,2010,ภาคตะวันออกเฉียงเหนือ,2568,22747.00,ลูกจ้างเอกชน,       ชาย                         ,1,ประเทศไทย,หนองบัวลำภู
TH,Thailand,2011,ภาคตะวันออกเฉียงเหนือ,2568,182375.00,ลูกจ้างเอกชน,       ชาย                         ,1,ประเทศไทย,ขอนแก่น
TH,Thailand,2012,ภาคตะวันออกเฉียงเหนือ,2568,110775.00,ลูกจ้างเอกชน,       ชาย                         ,1,ประเทศไทย,อุดรธานี
TH,Thailand,2013,ภาคตะวันออกเฉียงเหนือ,2568,29790.00,ลูกจ้างเอกชน,       ชาย                         ,1,ประเทศไทย,เลย
TH,Thailand,2014,ภาคตะวันออกเฉียงเหนือ,2568,39823.00,ลูกจ้างเอกชน,       ชาย                         ,1,ประเทศไทย,หนองคาย
TH,Thailand,2015,ภาคตะวันออกเฉียงเหนือ,2568,54876.00,ลูกจ้างเอกชน,       ชาย                         ,1,ประเทศไทย,มหาสารคาม
TH,Thailand,2016,ภาคตะวันออกเฉียงเหนือ,2568,69824.00,ลูกจ้างเอกชน,       ชาย                         ,1,ประเทศไทย,ร้อยเอ็ด
TH,Thailand,2017,ภาคตะวันออกเฉียงเหนือ,2568,24022.00,ลูกจ้างเอกชน,       ชาย                         ,1,ประเทศไทย,กาฬสินธุ์
TH,Thailand,2018,ภาคตะวันออกเฉียงเหนือ,2568,18366.00,ลูกจ้างเอกชน,       ชาย                         ,1,ประเทศไทย,สกลนคร
TH,Thailand,2019,ภาคตะวันออกเฉียงเหนือ,2568,23829.00,ลูกจ้างเอกชน,       ชาย                         ,1,ประเทศไทย,นครพนม
TH,Thailand,2020,ภาคตะวันออกเฉียงเหนือ,2568,16689.00,ลูกจ้างเอกชน,       ชาย                         ,1,ประเทศไทย,มุกดาหาร
TH,Thailand,2021,ภาคตะวันออกเฉียงเหนือ,2568,47897.00,ลูกจ้างรัฐบาล,       ชาย                         ,1,ประเทศไทย,นครราชสีมา
TH,Thailand,2022,ภาคตะวันออกเฉียงเหนือ,2568,30534.00,ลูกจ้างรัฐบาล,       ชาย                         ,1,ประเทศไทย,บุรีรัมย์
TH,Thailand,2023,ภาคตะวันออกเฉียงเหนือ,2568,29435.00,ลูกจ้างรัฐบาล,       ชาย                         ,1,ประเทศไทย,สุรินทร์
