ถนน,เลขที่,ซอย,แรงม้า,เงินทุนรวม,_id,คนงาน,เลขทะเบียนโรงงาน,ลำดับ,ชื่อโรงงาน,ประกอบกิจการ,โทรศัพท์,ไปรษณีย์,ตำบล,อำเภอ,จังหวัด,หมู่
สุขุมวิท,2, ลาซาล 8 แยก 2,176.01,"10,600,000",6361,26,3-53(5)-11/30,6361,ห้างหุ้นส่วนจำกัด ไทยมณีเทรดดิ้ง,ผสมสีในเม็ดพลาสติก,3932032,10260,บางนา,บางนา,กรุงเทพมหานคร,
บริพัตร,81,บุรีรมย์,29.25,"125,000",6362,3,3-59-1/24,6362,หลีฮง,รีดเศษเหล็กเส้นกลมให้แบน,2215571,10100,บ้านบาตร,ป้อมปราบศัตรูพ่าย,กรุงเทพมหานคร,
อ่อนนุช,91/4,รัตนเวช,33.5,"400,000",6363,3,3-34(2)-7/27,6363,นายไพจิตต์ อัศวสุธีรกุล,ทำส่วนประกอบของเครื่องเรือน ทำราวบันได คิ้วบัว ลูกกรง ฯ,3212507,10250,ประเวศ,ประเวศ,กรุงเทพมหานคร,16
สมเด็จพระเจ้าตากสิน,420,,24.75,"120,000",6364,3,3-46(1)-29/15,6364,ห้างขายยาเอาร์อาร์,ประกอบยารักษาโรคแผนโบราณ,,10600,บุคคโล,ธนบุรี,กรุงเทพมหานคร,
บางขุนเทียน-ชายทะเล,213,"เทียนทะเล 3,5","1,602.24","100,000,000",6365,170,3-53(1)-31/51,6365,บริษัท ที.เอส.อินดัสตรี้ จำกัด,ทำเครื่องใช้พลาสติก เช่น จาน ถ้วย กล่อง โถ ขันน้ำฯลฯ,02-4160099,10150,แสมดำ,บางขุนเทียน,กรุงเทพมหานคร,6
,18,เพชรเกษม 47/1,400.84,"2,700,000",6366,30,3-62-9/30,6366,ชูชัยเฟอร์นิเจอร์,"ทำเฟอร์นิเจอร์เหล็กเช่นโต๊ะเหล็ก,เก้าอี้เหล็ก",4541968,10160,บางแค,บางแค,กรุงเทพมหานคร,
จันทน์,985,วัดไผ่เงิน,71.5,"669,800",6367,4,3-66-7/15,6367,ห้างหุ้นส่วนจำกัด โรงหล่อเลี้ยงผุ่ยกี่,"ทำส่วนประกอบหรืออุปกรณ์เครื่องจักรโรงสี เช่น เพลา ปุลเล ใบพัดปั้มน้ำ, ทองเหลืองแท่ง",2110581,10120,บางโคล่,บางคอแหลม,กรุงเทพมหานคร,
,"153,154,161",ฉลองกรุง 31,"8,528.56", -   ,6368,810,น.10(1)-2/2549-นนล.,6368,บริษัท ซีพีแรม จำกัด,ผลิตเบเกอรี่,,10520,ลำปลาทิว,ลาดกระบัง,กรุงเทพมหานคร,
อ่อนนุช,96/59,อ่อนนุช 61,"1,565.92","26,500,000",6369,55,3-53(5)-63/47,6369,แสงไทยพลาสติก,ทำเม็ดพลาสติก,0 2322 8741-2,10250,ประเวศ,ประเวศ,กรุงเทพมหานคร,5
เสรีไทย,82-83,-,214.17,"4,000,000",6370,7,3-54-1/34,6370,บริษัท วี.เจ.อินเตอร์เนชั่นแนล จำกัด,ผลิตผลิตภัณฑ์จากแก้ว เช่น บานหน้าต่าง บานประตู,0 2731-8604-7,10240,คลองกุ่ม,บึงกุ่ม,กรุงเทพมหานคร,2
เอกชัย,ม.ค.-67,เรืองรัตน์,162.39,"11,000,000",6371,23,3-64(2)-17/51,6371,บริษัท เกียรติเจริญเอ็นจิเนียริ่ง จำกัด,ปั๊มและกลึงโลหะ,,,จอมทอง*,บางขุนเทียน,กรุงเทพมหานคร,4
ริมทางรถไฟสายปากน้ำ,158/1,,43.5,"430,000",6372,8,3-64(1)-11/21,6372,โรงงานเครื่องดับเพลิงแอนตี้ไฟร์,ทำกระป๋องบรรจุและผลิตเครื่องดับเพลิง,,10110,คลองเตย,คลองเตย,กรุงเทพมหานคร,
ประชาราษฎร์สาย 1,127/7,ไสวสุวรรณ,9,"320,000",6373, -   ,ศ3-37-8/36,6373,มิตรมงคล,ทำไม้คิ้ว,,10800,บางซื่อ,บางซื่อ,กรุงเทพมหานคร,
พหลโยธิน,114,ศุภราช,183.15,"1,900,000",6374,27,3-46(1)-5/14,6374,บริษัท โรต้าลาบอเร็ทตอรีส์ จำกัด,ผลิตยารักษาโรคแผนปัจจุบัน ยาเม็ด ยาน้ำและยาแคปซูล,2798670,10400,สามเสนใน,พญาไท,กรุงเทพมหานคร,
เพชรเกษม,47/36,เพชรเกษม 3,12.5,"150,000",6375,2,3-95(1)-4/30,6375,เจริญการช่าง,ซ่อมและพ่นสีรถยนต์,4664496,10600,วัดท่าพระ,บางกอกใหญ่,กรุงเทพมหานคร,
,8,สุขสวัสดิ์ 28,75.36,"200,000",6376,8,3-64(10)-22/24,6376,บริษัท จงส่งเสริมปัญญาสกุล จำกัด,ชุบและเคลือบโลหะ,0 2427 2893,10140,บางปะกอก,ราษฎร์บูรณะ,กรุงเทพมหานคร,
,9,บางนา-ตราด 36,934.25,"5,000,000",6377,24,3-67(2)-2/21,6377,บริษัท พี.วี.เอส.แมชชินเนอรี่ (ไทยแลนด์) จำกัด,ทำเครื่องจักรต่าง ๆ เช่น เครื่องกลึง เครื่องปาดหน้า,3988885,10260,บางนา,บางนา,กรุงเทพมหานคร,11
สุขุมวิท 77,49,อ่อนนุช 34,679.25,"1,500,000",6378,10,3-10(3)-7/51,6378,บริษัท โรงงานก๋วยเตี๋ยวรุ่งเจริญพาณิชย์ จำกัด,ทำเส้นหมี่และเส้นก๋วยเตี๋ยว,,10250,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,
สมเด็จพระเจ้าตากสิน,"178,180",สมเด็จพระเจ้าตากสิน15,22.75,"2,800,000",6379,8,3-64(6)-19/33,6379,บริษัท เอส.ซี.เค.วิศวกรรม จำกัด,"ทำผลิตภัณฑ์จากโลหะเช่นน๊อต,สกรู",4388567,10600,บุคคโล,ธนบุรี,กรุงเทพมหานคร,
พระราม3,57/76,,89.25,"3,500,000",6380,10,3-70-17/51,6380,ห้างหุ้นส่วนจำกัด อาร์. ที. อีลิเวเตอร์,ซ่อมแซมและติดตั้งลิฟท์,02-2893938,10120,บางคอแหลม,บางคอแหลม,กรุงเทพมหานคร,
บางขุนเทียน-ชายทะเล,17/415,เทียนทะเล 26 แยก 6-1,97.5,"4,000,000",6381,23,ข3-64(13)-3/55,6381,บริษัท ศิริเอกลักษณ์ กรุ๊ป จำกัด,กลึง กัด ไส เจียร เชื่อม ปั๊มโลหะ และผลิตชิ้นส่วนยานยนต์ และเครื่องจักรกลการเกษตร,02-8974074-5,10150,ท่าข้าม,บางขุนเทียน,กรุงเทพมหานคร,
บางกระดี่,79/58,,375.98,"16,000,000",6382,10,3-64(1)-3/39,6382,ห้างหุ้นส่วนจำกัด ที.เอส.พี.การช่าง,ทำแท้งค์น้ำสแตนเลส,02-4521755-6,10150,แสมดำ,บางขุนเทียน,กรุงเทพมหานคร,4
สาธุประดิษฐ์,963,ศิริวัฒนา,586.95, -   ,6383,102,3-47(1)-8/51,6383,บริษัท ไทยซินอุตสาหกรรม จำกัด,ผลิตเครื่องสำอางต่าง ๆ บรรจุภายในภาชนะพลาสติก และผลิตภาชนะบรรจุพลาสติก,,10120,บางโคล่,บางคอแหลม,กรุงเทพมหานคร,
เพชรเกษม,"11,13,15,17,19",,30.29,"1,300,000",6384,90,3-28(1)-183/30,6384,บริษัท ไทยแอพพเรล แมนนูแฟคเจอร์ แอนด์เอ็กซ์ปอร์ต จำกัด,ตัดเย็บเสื้อผ้าสำเร็จรูป(จำนวนจักรเย็บผ้า79เครื่อง),,10160,บางหว้า,ภาษีเจริญ,กรุงเทพมหานคร,
เอกชัย-บางบอน,63/22,เอกชัย89/2,48.75,"1,700,000",6385,10,3-95(1)-86/40,6385,บริษัท ส.ยนตรการ การาจ จำกัด,ซ่อมเคาะและพ่นสีรถยนต์,,10150,บางบอน,บางบอน,กรุงเทพมหานคร,6
ลาดพร้าว,2269/1,ลาดพร้าว 63,16,"1,930,000",6386,10,3-34(2)-9/21,6386,บริษัท ชุมพลสุมิตรา จำกัด,ทำวงกบและบานประตู หน้าต่างไม้,5141012,10310,สะพานสอง,วังทองหลาง,กรุงเทพมหานคร,10
บางขุนเทียน-ชายทะเล,"16/325,16/326",26,66.4,"2,800,000",6387, -   ,ข3-64(9)-5/54,6387,ห้างหุ้นส่วนสามัญ สยามซิป,ผลิตหัวซิป,,10150,ท่าข้าม,บางขุนเทียน,กรุงเทพมหานคร,7
ประชาราษฎร์สาย 1,943,,128.5,"60,000",6388,4,3-34(1)-4/24,6388,โรงเลื่อยจักร ต. นำเจริญ,ไสไม้,5852496,10800,บางซื่อ,บางซื่อ,กรุงเทพมหานคร,
สุวินทวงศ์,3/327-9,,58.25,"3,000,000",6389,70,ข3-37-73/53,6389,บริษัท ฟายน์ไลน์ อินดัสทรี จำกัด,ทำเครื่องเรือนและเครื่องตบต่งภายในอาคาร,02-3501301,10530,ลำผักชี,หนองจอก,กรุงเทพมหานคร,9
เพชรเกษม,239/21,เพชรเกษม 51,22.5,"550,000",6390,12,3-64(2)-41/27,6390,กิจรุ่งเรือง,ทำฝาปิดภาชนะต่าง ๆ เช่น ฝาเกลียว ฝาปั๊ม,,10160,บางแค,บางแค,กรุงเทพมหานคร,10
สุทธิสารวินิจฉัย,280,สบายใจ,657.41,"196,000,000",6391,114,3-46(2)-4/18,6391,บริษัท ที.โอ.เคมีคอลส์ (1979) จำกัด,ผลิตยารักษาโรคแผนปัจจุบัน,2774141,10310,สามเสนนอก,ห้วยขวาง,กรุงเทพมหานคร,
เฉลิมพระเกียรติ ร.9,45,,62.52,"1,920,000",6392,8,3-70-24/30,6392,นายกิมเส็ง อุดมโชควัฒนกิจ,ซ่อมรถแทรคเตอร์,3288705,10250,ดอกไม้,ประเวศ,กรุงเทพมหานคร,
ฉลองกรุง,311/1 (ประกอบการเสรี),,166.33, -   ,6393, -   ,น.31-1/2554-นนล.,6393,บริษัท บราสปอร์ต (ประเทศไทย) จำกัด,ผลิตเครื่องหนังทุกชนิด ทั้งหนังแท้และหนังเทียม รวมทั้งวัสดุอื่นๆ ในประเภทเดียวกัน,,10520,ลำปลาทิว,ลาดกระบัง,กรุงเทพมหานคร,4
บางขุนเทียน-ชายทะเล,48/36-37,กำนันมาลัย,107,"350,000",6394,10,3-64(13)-49/40,6394,บริษัท แอล.จี.เอ. (ไทย) จำกัด,รับจ้างกลึงโลหะและเชื่อมโลหะทั่วไป,4672190,10150,แสมดำ,บางขุนเทียน,กรุงเทพมหานคร,1
เอกชัย,88/8,ศิริวงศ์,"2,506.25","31,900,000",6395,96,3-39-3/21,6395,บริษัท เจริญชัยอุตสาหกรรม จำกัด,ทำกล่องกระดาษลูกฟูก,4683430,10150,บางบอน,บางบอน,กรุงเทพมหานคร,6
วิภาวดีรังสิต,61,,33.91,"19,000,000",6396,9,3-95(1)-173/51,6396,บริษัท สตาร์แฟลก จำกัด,ซ่อมรถยนต์,,10400,สามเสนใน,พญาไท,กรุงเทพมหานคร,
บางขุนเทียน-ชายทะเล,16/292-293,วงแหวนชัชวาล,80.83,"495,000",6397,12,ข3-64(13)-32/50,6397,นายกฤตินันท์ แก้วสุข,ปั๊มและกลึงโลหะทั่วไป,,10150,ท่าข้าม,บางขุนเทียน,กรุงเทพมหานคร,7
,17,สาธุประดิษฐ์12,35.5,"1,650,000",6398,6,3-58(4)-1/12,6398,ห้างหุ้นส่วนจำกัด ไทยวิศวกิจ,ตัดหินอ่อน,2111534,10120,บางโคล่,บางคอแหลม,กรุงเทพมหานคร,
บางขุนเทียน-ชายทะเล,91,-,"1,043.77","21,000,000",6399,38,3-64(6)-1/41,6399,บริษัท บี.ที.เอ็นจิเนียริ่ง พาร์ทส จำกัด,กลึงโลหะน๊อตสกรูสลักแป้นเกลียว,,10150,แสมดำ,บางขุนเทียน,กรุงเทพมหานคร,-
เอกชัย,19/85-88,ศิริอยู่วิทยา,162.38, -   ,6400, -   ,3-53(1)-44/30,6400,บริษัท เอส.เค. แฮร์ แฟชั่น แอนด์ กิ๊ฟท์ จำกัด,ทำเครื่องใช้ เครื่องประดับพลาสติก เช่น กำไล ที่คาดผม กระเป๋า ปั๊มโลหะทำแม่พิมพ์พลาสติก,4152719,10150,บางบอน,บางบอน,กรุงเทพมหานคร,6
พหลโยธิน,175,,"4,401.13","220,000,000",6401,148,3-22(1)-1/36,6401,บริษัท ไทยฟูจิโบเท็กซ์ไทล์ จำกัด,"ปั่นด้าย, ถักผ้า (KNITTING)",5338335-6,10210,สีกัน,ดอนเมือง,กรุงเทพมหานคร,9
เอกชัย,288/18,,"24,771.26","83,000,000",6402,"1,134",3-20(2)-1/27,6402,บริษัท ที.ซี.ฟาร์มาซูติคอล อุตสาหกรรม จำกัด,ผลิตเครื่องดื่ม,4150100,10150,บางบอน,บางบอน,กรุงเทพมหานคร,
พระรามที่ 2,8/54-55-56, พระราม 2 ซอย 23,79.6,"500,000",6403,3,3-77(2)-2/45,6403,เอกสยาม,ผลิตและซ่อมแซมแผ่นคลัช กลึงโลหะ เช่น สลัก,,10150,บางมด,จอมทอง,กรุงเทพมหานคร,-
,37,พระยามนธาตุฯ แยก 7,205.12,"262,000",6404,7,3-53(5)-10/27,6404,บางบอนพลาสติก,ทำเม็ดพลาสติก,,10150,บางบอน,บางบอน,กรุงเทพมหานคร,
พระรามที่ 2,79/19,,968.81,"17,100,000",6405,40,ส3-87(1)-2/28กท,6405,บริษัท ยูเนี่ยนทอย (ไทยแลนด์) จำกัด,ผลิตของเด็กเล่นจากพลาสติก,,10150,แสมดำ,บางขุนเทียน,กรุงเทพมหานคร,4
บางกระดี่,166,,218.5,"79,500,000",6406,194,3-46(2)-4/53,6406,บริษัท นิวไลฟ์ ฟาร์ม่า จำกัด,ผลิตยาเวชภัณฑ์เพื่อรักษาโรด,,10150,แสมดำ,บางขุนเทียน,กรุงเทพมหานคร,
หมู่บ้านเศรษฐกิจ,658,-,46,"10,600,000",6407,7,3-58(1)-21/47,6407,โรงงานท่อซีเมนต์เงียบอันเจริญ,ทำท่อระบายน้ำคอนกรีตผสมขนาดต่าง ๆ,0 2421 1749,10160,บางไผ่,บางแค,กรุงเทพมหานคร,
เทอดไท,221,,"1,262.51","25,000,000",6408,85,3-53(4)-45/47,6408,บริษัท อุตสาหกรรมฮงกง จำกัด,ทำถุงพลาสติก,,10160,บางหว้า,ภาษีเจริญ,กรุงเทพมหานคร,
จันทน์,3761/88,อยู่ดี,77.72,"3,300,000",6409,6,3-53(1)-72/34,6409,นายสมนึก สภาจันทรสุข,ทำเครื่องใช้พลาสติก เช่น ไม้แขวนเสื้อ,2912794,10120,บางโคล่,บางคอแหลม,กรุงเทพมหานคร,
,197,,47.75,"5,200,000",6410,18,3-95(1)-112/35,6410,อู่ถาวรการาจ,ซ่อมและพ่นสีรถยนต์ ได้ปีละ 120 คัน,,10250,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,
เพชรเกษม,29/18,เพชรเกษม 40,51.67,"700,000",6411,15,3-64(9)-33/34,6411,นายสุพจน์ อติวรมันต์,ทำของใช้จากโลหะ เช่น กรอบพระ น๊อต สกรู บู๊ช,,10160,บางจาก,ภาษีเจริญ,กรุงเทพมหานคร,7
เพชรเกษม,256,เพชรเกษม 58,"1,058.50","1,000,000",6412,9,ศ3-14-2/34,6412,บริษัท โรงน้ำแข็งหลอดเกษมสุข จำกัด,ทำน้ำแข็งก้อนเล็กได้วันละ25.43ตัน,4670603,10160,บางด้วน,ภาษีเจริญ,กรุงเทพมหานคร,
อรุณอัมรินทร์,947,,74.98,"1,650,000",6413,13,3-41(1)-11/22,6413,ห้างหุ้นส่วนจำกัด โรงพิมพ์เรือนแก้วการพิมพ์,พิมพ์สิ่งพิมพ์ต่าง ๆ,4111523,10700,บ้านช่างหล่อ,บางกอกน้อย,กรุงเทพมหานคร,
เพชรเกษม,31-พ.ค., เพชรเกษม 48 ,70.5,"900,000",6414,15,3-71-13/34,6414,บริษัท ฟูจิบิชิ แอร์คอนดิชั่น จำกัด,ซ่อมแซมและประกอบเครื่องปรับอากาศ,4576292,10160,บางด้วน,ภาษีเจริญ,กรุงเทพมหานคร,15
พุทธมณฑล สาย 4,16-ก.ค.,,"2,089.60","63,218,151",6415,189,3-40(1)-5/34,6415,บริษัท สยามเปเปอร์แมนูแฟคเจอริ่ง จำกัด,ทำกระดาษลูกฟูก,4209759,10160,หนองค้างพลู,หนองแขม,กรุงเทพมหานคร,3
วุฒากาศ,38/9,,52.56,"1,400,000",6416,10,3-52(4)-2/34,6416,ดี.เอ็ม.รับเบอร์,ทำรองเท้ายาง,4681191,10150,บางค้อ,จอมทอง,กรุงเทพมหานคร,
กาญจนาภิเษก,22,,79.5,"27,881,105",6417,36,3-95(1)-45/41,6417,บริษัท โตโยต้ามหานคร จำกัด,ศูนย์บริการซ่อมรถยนต์,8034375-9,10160,บางแค,บางแค,กรุงเทพมหานคร,
สุขุมวิท 107,52/22,-,25,"209,000,000",6418,17,3-42(2)-2/47,6418,บริษัท ไต๋เหลียงเคมีภัณฑ์ จำกัด,คลังสินค้า เก็บรักษา ลำเลียง และแบ่งบรรจุเคมีทั่วไป,02-3980166,10260,บางนา,บางนา,กรุงเทพมหานคร,
สุรวงศ์,307-307/4,,284.27,"14,500,000",6419,215,3-84(1)-15/28,6419,บริษัท สว่างเอ็กซ์ปอร์ต จำกัด (มหาชน),ทำเครื่องประดับโดยใช้เพชร พลอย ทอง เงิน นาก หรืออัญมณี,2665571,10500,สุริยวงศ์,บางรัก,กรุงเทพมหานคร,
สุขสวัสดิ์,58/5,สุขสวัสดิ์ 14,328.25,"4,200,000",6420,19,3-53(7)-1/52,6420,ชัยรุ่งเรือง,ทำส้นรองเท้าด้วยพลาสติก,,10150,จอมทอง,จอมทอง,กรุงเทพมหานคร,5
จรัญสนิทวงศ์,1644/11,จรัญสนิทวงศ์ 13,23.32,"5,300,000",6421,2,3-34(1)-9/22,6421,ห้างหุ้นส่วนจำกัด นพพรพาณิชย์,ไส ซอยไม้แปรรูป,4673122,10600,วัดท่าพระ,บางกอกใหญ่,กรุงเทพมหานคร,
สุทธิสารวินิจฉัย,290,,15.5,"150,000",6422,2,3-34(2)-7/19,6422,เอี่ยมการช่าง,ทำบานประตู - หน้าต่างไม้,,10400,ดินแดง,ดินแดง,กรุงเทพมหานคร,
พัฒนาการ38(เจริญพัฒนา),154,,22.5,"7,900,000",6423,20,3-95(1)-58/34,6423,บริษัท ลิบเฮง การาจ จำกัด,ซ่อม และพ่นสีรถยนต์,,10250,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,
,152,พัฒนาการ 30 (บุปผา),92.54,"400,000",6424,6,3-4(4)-1/31,6424,บริษัท ที.เจ.เอส.มาร์เก็ตติ้ง จำกัด,เคี่ยวน้ำมันหมู และแบ่งบรรจุน้ำมันปาล์ม,,10250,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,
บางแค,366,,242.02, -   ,6425,51,3-43(1)-1/16,6425,บริษัท คอกเชค เคมิเคิล อินดัสทรี่ จำกัด,ทำน้ำยากำจัดยุงและยากันยุงชนิดจุด,,10160,บางแค,บางแค,กรุงเทพมหานคร,
เอกชัย,58/260,เอกชัย 24,99.5,"3,500,000",6426,15,3-64(13)-116/47,6426,นางอารีย์ จิรธีรพงศ์,กลึง กัด เจาะ เชื่อม และปั๊มโลหะ,02-4154034,10150,จอมทอง,จอมทอง,กรุงเทพมหานคร,2
รามคำแหง (สุขาภิบาล 3),14-เม.ย.,-,"5,000.50","27,000,000",6427,8,ศ3-14-1/37,6427,บริษัท น้ำแข็งมีนบุรี จำกัด,ทำน้ำแข็ง โดยผลิตน้ำแข็งซองเพิ่มขึ้นวันละ 4277 ซอง รวมผลิตได้วันละ 6767 ซอง,5176823,10510,มีนบุรี,มีนบุรี,กรุงเทพมหานคร,11
,20-20/1,,163.7,"2,400,000",6428,2,3-53(1)-33/19,6428,นางนิภา อิงคผาติ,ทำเม็ดพลาสติก และทำของใช้ด้วยพลาสติก,2112176,10120,บางโคล่,บางคอแหลม,กรุงเทพมหานคร,
ประชาชื่น,1352/17,,120,"7,000,000",6429,15,3-64(13)-7/47,6429,บริษัท ดาวเรือง แมชีนเนอรี่ พาร์ท จำกัด,กลึงโลหะทั่วไป,5916020,10800,วงศ์สว่าง,บางซื่อ,กรุงเทพมหานคร,
จันทน์,3761/363-364,อยู่ดี,32,"1,520,000",6430,4,3-64(6)-16/34,6430,วิทยาการช่าง,ทำผลิตภัณฑ์โลหะ เช่น น๊อต สกรู แหวน เพลา,2133023,10120,บางโคล่,บางคอแหลม,กรุงเทพมหานคร,
บางขุนเทียน,23-ก.ค.,ศิริชัย 10,219.5,"18,000,000",6431,18,3-64(13)-53/52,6431,เอกโลหะการ,กลึง เชื่อม กัด ไส เจียร และปั๊มโลหะทุกชนิด,,10150,บางบอน,บางบอน,กรุงเทพมหานคร,7
มาเจริญ,153,,"3,128.55","15,500,000",6432,145,3-60-12/22,6432,บริษัท เอส.ซี.ที.อลูมินั่มแฟคตอรี่ จำกัด,หลอม รีดอลูมิเนียมและผลิตอลูมิเนียมหน้าตัดรูปต่าง ๆ และชุบอลูมิเนียม ได้ปีละ 240 ตัน เพิ่มขึ้นปีละ160ตันรวม กับของเดิมเป็น400ตัน,420-2045,10160,หนองค้างพลู,หนองแขม,กรุงเทพมหานคร,
เพชรเกษม,197/14,เพชรเกษม 13,265.75,"400,000",6433,12,3-64(5)-4/34,6433,นายสุชาติ ลีสุขสันต์,ทำแปรงลวดขัดสนิม,-,10600,วัดท่าพระ,บางกอกใหญ่,กรุงเทพมหานคร,
นวมินทร์,30/18-20,นวมินทร์ 80,36.9,"13,500,000",6434,95,3-28(1)-20/41,6434,บริษัท เพอเพนทีส จำกัด,ตัดเย็บเสื้อผ้าสำเร็จรูปจำนวนจักรเย็บผ้า90เครื่อง,,10240,นวลจันทร์,บึงกุ่ม,กรุงเทพมหานคร,
จันทน์,1223/44-45,เย็นจิตต์,5.34,"500,000",6435,1,3-95(1)-53/28,6435,ร้านเย็นจิตต์ยางยนต์,ตั้งศูนย์ถ่วงล้อรถยนต์,2123619,10120,ทุ่งวัดดอน,สาทร,กรุงเทพมหานคร,
,6,ฉลองกรุง 53,729.6,"13,400,000",6436,35,3-53(1)-13/37,6436,บริษัท ฮั่นโฟนิกซ์ เอ็นเตอร์ไพรส์ จำกัด,ทำผลิตภัณฑ์เครื่องมือและเครื่องใช้จากพลาสติก,,10520,ลำปลาทิว,ลาดกระบัง,กรุงเทพมหานคร,
เพชรบุรีตัดใหม่,3206,,22.64,"43,000,000",6437,10,3-95(1)-16/42,6437,บริษัท อีซูซุมหานคร จำกัด,ซ่อมรถยนต์,7182222,10310,บางกะปิ,ห้วยขวาง,กรุงเทพมหานคร,
เพชรเกษม,3-พ.ย.,เพชรเกษม 81,89,"230,000",6438,9,3-36(1)-21/25,6438,นายสำเภา สุขกิจ,ทำลังไม้,,10160,หนองค้างพลู,หนองแขม,กรุงเทพมหานคร,
,5,เพชรเกษม77แยก4-11,235.6,"310,000",6439,6,3-9(4)-2/31,6439,เจริญกิจ โตฟู่ อินดัสทรีต์,ทำเต้าหู้,4211929,10160,หนองค้างพลู,หนองแขม,กรุงเทพมหานคร,
เพชรเกษม,46/44,ศรีนวล (เพชรเกษม 6),7.5,"50,000",6440,5,3-64(2)-5/13,6440,รุ่งภพกิจ,ทำบานพับทองเหลือง ลวดผ้าม่าน,4669396,10600,วัดท่าพระ,บางกอกใหญ่,กรุงเทพมหานคร,
,133,พระรามที่ 2 ซอย 23,148.32,"480,000",6441,9,3-70-27/22,6441,กิตติเจริญ,ผลิตเครื่องปั๊มน้ำ,,10150,บางมด,จอมทอง,กรุงเทพมหานคร,
เพชรเกษม,192,เพชรเกษม 28,897.65,"199,500,000",6442,684,3-23(4)-7/28,6442,บริษัท แกมม่า อินดัสตรี้ส์ จำกัด,"เย็บปักลวดลายผ้า(เครื่องปักผ้า46เครื่อง,จักรเย็บผ้า3เครื่อง,เครื่องทอป้ายเสื้อ 27 เครื่อง)",,10160,ปากคลองภาษีเจริญ,ภาษีเจริญ,กรุงเทพมหานคร,
บางกระดี่,141,,"2,389.23","70,000,000",6443,174,ส3-53(4)-1/28กท,6443,บริษัท โพลีเวิลด์ จำกัด,ผลิตถุงพลาสติก,02-4521286,10150,แสมดำ,บางขุนเทียน,กรุงเทพมหานคร,
,12,ประชาอุทิศ 20,181.2,"250,000",6444,6,3-64(6)-36/16,6444,ห้างหุ้นส่วนจำกัด ส.วิมลการช่าง,ทำผลิตภัณฑ์โลหะต่าง ๆ และหมุดย้ำ,4625651,10140,ราษฎร์บูรณะ,ราษฎร์บูรณะ,กรุงเทพมหานคร,
เทอดไทย,423,เทอดไทย33,197.68,"22,550,000",6445,7,3-41(1)-3/42,6445,บริษัท เอส เจอาร์ โค้ตติ้ง จำกัด,พิมพ์เคลือบและตกแต่งสิ่งพิมพ์,,10600,บุคคโล,ธนบุรี,กรุงเทพมหานคร,
สุขุมวิท 77,177/11,อ่อนนุช 88,86.5,"6,500,000",6446,9,3-64(13)-115/47,6446,สุรินทร์ เจริญอุตสาหกรรม,กลึง ไส กัด และเจียนโลหะ,,10250,ประเวศ,ประเวศ,กรุงเทพมหานคร,3
บางบอน 4,33/11,ประสิทธิ์ 4/3,465.16,"3,750,000",6447,27,3-53(7)-9/34,6447,ห้างหุ้นส่วนจำกัด แต้น่ำย้ง,"ทำรองเท้า พีวีซี และีองเท้าผ้าใบ กำลังการผลิตรองเท้าพีวีซี 36,000 โหล/ปี รองเท้าผ้าใบ 8,400 โหล/ปี",,10160,หนองแขม,หนองแขม,กรุงเทพมหานคร,2
รามคำแหง,1368,,234.26,"5,000,000",6448,35,3-95(1)-11/31,6448,บริษัท ยูโร - เอเชีย เพ้นท์ช็อป จำกัด,ตรวจซ่อมเช็ครถยนต์ใหม่,,10250,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,
เพชรเกษม,มิ.ย.-82,จำเนียรสุข 2,28.75,"400,000",6449,6,3-66-10/22,6449,ไชยยศการช่าง,กลึงอะไหล่เครื่องทอผ้า เครื่องกรอด้าย,4658188,10600,วัดท่าพระ,บางกอกใหญ่,กรุงเทพมหานคร,
แจ้งวัฒนะ,85/3,ประชุมพร (แจ้งวัฒนะ 14),572.2,"1,000,000",6450,70,3-74(3)-5/28,6450,บริษัท แอล แอนด์ อี แมนูแฟคเจอรี่ง จำกัด,ทำอุปกรณ์ไฟฟ้าและโคมไฟฟ้า,5730500,10210,ทุ่งสองห้อง,หลักสี่,กรุงเทพมหานคร,1
ศรีนครินทร์,6-เม.ย.,,341,"40,599,000",6451,5,3-58(1)-20/34,6451,โรงงานคอนกรีตผสมเสร็จบางนา,"ผลิตคอนกรีตผสมเสร็จ ได้เดือนละ 2,000 ลูกบาศก์เมตร",,10260,บางนา,บางนา,กรุงเทพมหานคร,10
บางขุนเทียน-ชายทะเล,424,,"5,035.23","19,000,000",6452,97,3-26(2)-1/22,6452,บริษัท ไทยแหอวนอุตสาหกรรม จำกัด,ผลิตเชือกพลาสติก ทอตาข่ายพลาสติก แห และอวน,,10150,แสมดำ,บางขุนเทียน,กรุงเทพมหานคร,
เอกชัย,863/1,,"3,671.22","195,000,000",6453,538,3-64(1)-10/31,6453,บริษัท สุนทร เมทัล อินดัสทรี้ส์ จำกัด,ทำกระป๋อง,02-4150050,10150,บางบอน,บางบอน,กรุงเทพมหานคร,
พระรามที่ 4,244,ศาลเจ้า,176.5,"1,300,000",6454,11,3-77(2)-81/22,6454,ห้างหุ้นส่วนจำกัด สากลมอเตอร์ (1982),ซ่อมอะไหล่รถยนต์,2501838,10110,คลองเตย,คลองเตย,กรุงเทพมหานคร,
