เงินทุนรวม,ประกอบกิจการ,อำเภอ,ถนน,ซอย,FID,คนงาน,ลำดับ,ไปรษณีย์,จังหวัด,หมู่,เลขที่,แรงม้า,โทรศัพท์,ตำบล,ผู้ประกอบการ,_id,เลขทะเบียนเดิม,ชื่อโรงงาน
5200000,98,กรุงเทพมหานคร,คลองสามประเวศ,ร่มเกล้า,100000000000,9,5814,,10520,,,291.36,3401,ลาดกระบัง,ไส ซอย อบอัดน้ำยาไม้,5814,ศ03401300334,ร่มเกล้าอบไม้
15600000,"640,642,644,646",กรุงเทพมหานคร,ท่าข้าม,บางขุนเทียน-ชายทะเล,91100000000000,15,5815,02-8973497,10150,เทียนทะเล26แยก6-1,,201.04,6412,บางขุนเทียน,ตัด และพับโลหะทั่วไป,5815,ข06412300760,บริษัท สรทัศน์โลหะกิจ จำกัด
604459000,1088,กรุงเทพมหานคร,ลาดยาว,วิภาวดีรังสิต,10100000000000,119,5816,5137140-9,10900,,,857.66,9501,จตุจักร,ซ่อมและเคาะพ่นสีรถยนต์,5816,9501303739,บริษัท ตรีเพชรอีซูซุบริการ จำกัด
11900000,88/8,กรุงเทพมหานคร,นวมินทร์,ประเสริฐมนูกิจ,10100000000000,14,5817,25081100,10240,,,49,9501,บึงกุ่ม,ศูยน์ซ่อมรถยนต์,5817,9501303959,บริษัท อัศวยนต์ จำกัด
0,46/107 - 108,กรุงเทพมหานคร,วัดท่าพระ,เพชรเกษม,10100000000000,7,5818,02-4653200,10600,เพชรเกษม6,,35,6409,บางกอกใหญ่,กลึงของใช้เล็กๆจากโลหะเช่นกล่องแยกสายไฟ,5818,6409304934,ไล้การช่าง
670000,987,กรุงเทพมหานคร,บางโคล่,สาธุประดิษฐ์,10100000000000,29,5819,2110400,10120,ศิริวัฒน์,,266,7000,บางคอแหลม,ทำปุลเล่และอุปกรณ์เครื่องจักรต่าง ๆ,5819,7000301615,บริษัท เลี่ยงเส็งเฮง (1984) จำกัด
7000000,52,กรุงเทพมหานคร,แสมดำ,,10100000000000,70,5820,02-8956252-4,10150,ท่าข้าม 14,,110.03,4601,บางขุนเทียน,ผลิตยารักษาโรคแผนปัจจุบัน,5820,4601300547,บริษัท มาซา แลบ จำกัด
5200000,197,กรุงเทพมหานคร,สวนหลวง,,10100000000000,18,5821,,10250,พัฒนาการ 40,,47.75,9501,สวนหลวง,ซ่อมและพ่นสีรถยนต์ ได้ปีละ 120 คัน,5821,9501311235,อู่ถาวรการาจ
274500000,76,กรุงเทพมหานคร,มีนบุรี,รามอินทรา,10100000000000,25,5822,,10510,-,,29.95,9501,มีนบุรี,ซ่อมเครื่องยนต์และช่วงล่างรถยนต์,5822,9501301042,บริษัท โตโยต้า เค.มอเตอร์สผู้จำหน่ายโตโยต้า จำกัด
500000,9-มี.ค.,กรุงเทพมหานคร,มีนบุรี,สุวินทวงศ์,10100000000000,3,5823,,10510,,2,19.26,9501,มีนบุรี,ซ่อมรถยนต์,5823,9501320556,คิดออโต้เซอร์วิส
1150000,7,กรุงเทพมหานคร,บางมด,,10100000000000,8,5824,02-4520613-4,10150,พระรามที่ 2 ซอย 28/1,,41.76,9501,จอมทอง,ซ่อม และพ่นสีรถยนต์,5824,9501317752,บริษัท อาทิตย์การาจ จำกัด
46000000,43/44,กรุงเทพมหานคร,แสมดำ,พระรามที่ 2,10100000000000,101,5825,4150089,10150,วัดกำแพง,7,24.9,10002,บางขุนเทียน,ตบแต่งเครื่องเรือนจากหวายและไม้ด้วยแรงคน,5825,10002300131,ห้างหุ้นส่วนจำกัด บางกอกสยามโปรดักส์
7000000,142,กรุงเทพมหานคร,คลองสามประเวศ,ร่มเกล้า,10100000000000,10,5826,02-3608741-3,10520,,,1082.52,7200,ลาดกระบัง,ผลิตเทปบันทึกเสียงและอุปกรณ์ และผลิตชิ้นส่วนอุปกรณ์อิเล็กทรอนิกส์ ผลิตชิ้นส่วนเครื่องยนต์และรถยนต์,5826,7200300337,บริษัท เค เอส (ไทยแลนด์) จำกัด
6700000,2,กรุงเทพมหานคร,ประเวศ,,10100000000000,18,5827,2131326,10250,สุขาภิบาล 2 ซ 11 แยก 2-5,,1817.5,5900,ประเวศ,"รีดลวดเหล็ก ได้ปีละ 1,500 ตัน",5827,5900300334,บริษัท ไทยไวร์ อินดัสทรี จำกัด
12000000,522/223,กรุงเทพมหานคร,บางโพงพาง,สาธุประดิษฐ์ ,10100000000000,20,5828,,10120,สาธุประดิษฐ์ 34,,31,10001,ยานนาวา,พ่นสีหนังและผสมสีน้ำชนิดที่ไม่ใช้ตัวทำละลายที่เป็นอันตราย,5828,10001300256,บริษัท ซินเซีย กรุ๊ป จำกัด
9600000,3,กรุงเทพมหานคร,บางด้วน,,10100000000000,13,5829,4130822,10160,เพชรเกษม 60,,164.46,6410,ภาษีเจริญ,ชุบโลหะต่าง ๆ,5829,6410300122,เพชรเกษมการช่าง
39500000,167,กรุงเทพมหานคร,หนองค้างพลู,ทวีวัฒนา,10100000000000,51,5830,02-4211018,10160,,,996.15,1002,หนองแขม,ทำขนมปัง และลูกกวาด ทำขนมปังเป็นอาหารเสริมสำหรับสัตว์,5830,1002300428,บริษัท จังเจริญขนมปัง-ลูกกวาด จำกัด
7000000,15,กรุงเทพมหานคร,แสมดำ,บางขุนเทียน-ชายทะเล,10100000000000,34,5831,02-8920826-9,10150,,,697.54,6600,บางขุนเทียน,ทำผลิตภัณฑ์เกี่ยวกับเครื่องสีข้าว เช่น ตะแกรง,5831,6600300626,ห้างหุ้นส่วนจำกัด เอกสยามโลหะกิจ
10600000,2,กรุงเทพมหานคร,บางนาใต้,สุขุมวิท,10100000000000,26,5832,02-3611851-3,10260, ลาซาล 8 แยก 2,,176.01,5305,บางนา,ผสมสีในเม็ดพลาสติก,5832,5305301130,บริษัท ไทยมณีเทรดดิ้ง จำกัด
263550000,89,กรุงเทพมหานคร,แสมดำ,,10100000000000,4690,5833,02-8941234,10150,บางขุนเทียน 14,,13790.6,601,บางขุนเทียน,ทำอาหารกระป๋องจากสัตว์น้ำ และห้องเย็น,5833,601300122,บริษัท ไอ.เอส.เอ. แวลู จำกัด
42000000,6,กรุงเทพมหานคร,บางบอน,,10100000000000,20,5834,,10150,เอกชัย89,,564.71,5307,บางบอน,ทำรองเท้าฟองน้ำ,5834,5307300452,บริษัท เลิศมงคล ฟุตแวร์ จำกัด 
645535000,210,กรุงเทพมหานคร,พระโขนงใต้,สุขุมวิท,10100000000000,8,5835,02-3354999,10260,,1,42230,8802,พระโขนง,ผลิตพลังงานไฟฟ้า กำลังการผลิต 30 เมกะวัตต์,5835,8800304752,หน่วยผลิตสาธารณูปการ สำหรับโรงกลั่นน้ำมันบางจาก
21000000,93,กรุงเทพมหานคร,บางปะกอก,,10100000000000,56,5836,02-4280027,10140,สุขสวัสดิ์ 22,,22.74,2304,ราษฎร์บูรณะ,ปักลวดลายบนผ้า,5836,2304300247,บริษัท ดวงสยาม จำกัด
32000000,215,กรุงเทพมหานคร,พระโขนง,สุขุมวิท,10100000000000,40,5837,02-3329879-84,10110,เกษมสุวรรณ,,52.44,4101,คลองเตย,พิมพ์สิ่งพิมพ์ต่างๆ,5837,4101301452,ห้างหุ้นส่วนจำกัด สุรศักดิ์ฟิล์ม
45000000,265,กรุงเทพมหานคร,ราษฎร์บูรณะ,สุขสวัสดิ์,10100000000000,2,5838,02-8181870,10140,,,236.5,1002,ราษฎร์บูรณะ,ทำขนมปังชนิดต่าง ๆ และผลิตข้าวโพดคั่วอบเนยบรรจุซอง,5838,1002300116,บริษัท คาเธ่ย์ชอคโกแลตอินดัสตรีย์ จำกัด
9600000,49,กรุงเทพมหานคร,บางมด,ประชาอุทิศ,10100000000000,7,5839,4278901,10140,ประชาอุทิศ 49,1,54.5,3402,ทุ่งครุ,กลึงลูกกรงไม้,5839,3402302017,เลี่ยงแสงฮวด
21000000,2993/1,กรุงเทพมหานคร,คลองจั่น,ลาดพร้าว,10100000000000,32,5840,3752837,10240,,,253.84,9501,บางกะปิ,ซ่อมรถยนต์,5840,9501302039,บริษัท สยามนิสสันเซลส์ จำกัด
0,194/1,กรุงเทพมหานคร,บางหว้า,,10100000000000,7,5841,02-8688053,10160,,1,80,6100,ภาษีเจริญ,ผลิตใบเลื่อยตัดเหล็ก,5841,6100301157,บริษัท วิษณุราชันต์ จำกัด
250000,89,กรุงเทพมหานคร,ราษฎร์บูรณะ,,10100000000000,1,5842,,10140,ประชาอุทิศ 15,,226.71,5304,ราษฎร์บูรณะ,"ทำขวดและฝาจุกพลาสติก ได้ปีละ 200,000 ชิ้น",5842,5304301217,ห้างหุ้นส่วนจำกัด ทัสติค
195000,22,กรุงเทพมหานคร,ทุ่งครุ,,10100000000000,15,5843,02-8735073,10140,ประชาอุทิศ 69 แยก 11,,17.75,9501,ทุ่งครุ,ซ่อมและพ่นสีรถยนต์,5843,9501321047,บริษัท โสฬส คาร์เซอร์วิส จำกัด
4300000,48/18,กรุงเทพมหานคร,แสมดำ,บางขุนเทียนชายทะเล,10100000000000,16,5844,,10150,กำนันมาลัย,,126.85,6413,บางขุนเทียน,"รับจ้างเชื่อมโลหะทั่วไป,กลึงโลหะ",5844,6413301640,นายอุฬาร นามโศภิษฐ์
2200000,714,กรุงเทพมหานคร,บางหว้า,สุขาภิบาล 1,10100000000000,35,5845,8023617-20,10160,กัลปพฤกษ์ 6,0,629.2,5304,ภาษีเจริญ,ทำถุงพลาสติก,5845,5304305934,บริษัท ศ.รัตนาพลาสติก จำกัด
5000000,51/73-75,กรุงเทพมหานคร,บางซื่อ,,10100000000000,5,5846,,10800,มนตรี,,152.5,3700,บางซื่อ,ทำเครื่องเรือน และเครื่องใช้จากไม้ ไม้คิ้ว ไม้บัว,5846,3700311161,บริษัท ส่วนการช่าง จำกัด
750000,566/10,กรุงเทพมหานคร,บางโพงพาง,สาธุประดิษฐ์,10100000000000,25,5847,2154156,10120,สมาคมแซ่เฮ้ง,,229.68,5304,ยานนาวา,ทำถุงพลาสติก,5847,5304301117,บริษัท เจริญกิจอุตสาหกรรมพลาสิตก จำกัด
5075000,1569/17-19,กรุงเทพมหานคร,ทุ่งวัดดอน,จันทน์,10100000000000,76,5848,02-2871888,10120,,,52.6,8401,สาทร,ทำเครื่องประดับอัญมณี,5848,8401301631,บริษัท พลอยไพลิน จิวเวลลี่ เอ็มเอฟจี จำกัด
178000000,214,กรุงเทพมหานคร,ท่าแร้ง,รามอินทรา,10100000000000,16,5849,02-5213333,10220,,,84,9501,บางเขน,ศูนย์บริการซ่อมรถยนต์ ซ่อมสีรถยนต์,5849,9501302457,บริษัท พีพีเอส.อินเตอร์กรุ๊ป จำกัด
11000000,56,กรุงเทพมหานคร,ราษฎร์บูรณะ,ประชาอุทิศ,10100000000000,27,5850,,10140,ประชาอุทิศ16,,302.14,5305,ราษฎร์บูรณะ,ดอกไม้พลาสติคและฟิล์มห่อดอกไม้,5850,5305300941,บริษัท ริบบิ้นระฆัง จำกัด
500000,293,กรุงเทพมหานคร,ประเวศ,อ่อนนุช,10100000000000,11,5851,,10250,,,904.3,7100,ประเวศ,ผลิตซ่อมแซมส่วนประกอบหรืออุปกรณ์ของเครื่องจักร เช่น เครื่องตัดเหล็ก ประมาณปีละ 120 เครื่อง,5851,7100301234,ห้างหุ้นส่วนจำกัด นิมุทเอ็นจิเนียริ่ง
10800000,106/81,กรุงเทพมหานคร,บางบอน,บางบอน3,10100000000000,16,5852,,10150,โชดอำนวย2,10,299.5,7000,บางบอน,ทำอุปกรณ์เครื่องปรับอากาศ ทำชิ้นส่วนโครงสร้างเตียงโต๊ะ เก้าอี้,5852,7000300853,นายมนต์ชัย จริยาพิทักษ์สกุล
13232848,74,กรุงเทพมหานคร,แสมดำ,บางกระดี่,10100000000000,83,5853,,10150,,,1116.95,7403,บางขุนเทียน,ทำอุปกรณ์ไฟฟ้า เช่น กล่องเก็บสวิตซ์ไฟฟ้าและโคมไฟฟ้า,5853,7403300629,บริษัท สยามอุตสาหกรรมและการผลิต จำกัด
7000000,66,กรุงเทพมหานคร,คลองต้นไทร,เจริญรัถ,10100000000000,23,5854,02-4383504,10600,เจริญรัถ 20,,424.39,5301,คลองสาน,ทำผลิตภัณฑ์เครื่องใช้จากพลาสติกและแบบพิมพ์พลาสติก,5854,5301304931,ทรัพย์สมบูรณ์
2300000,50/1,กรุงเทพมหานคร,ดอกไม้,เฉลิมพระเกียรติ ร.9,10100000000000,10,5855,,10250,ร่วมสามัคคี,6,17,9501,ประเวศ,ซ่อมและพ่นสีรถยนต์,5855,9501310935,บริษัท ส. พงษ์มิลเลนี่ยมเซอร์วิส จำกัด
54060000,113738,กรุงเทพมหานคร,ท่าข้าม,บางขุนเทียน-ชายทะเล,10100000000000,223,5856,081 8688748,10150,เทียนทะเล 24,,618.08,801,บางขุนเทียน,ทำอาหารหรือเครื่องดื่มจากผัก หรือพืชผักผลไม้และบรรจุในภาชนะ ที่ผนึก อากาศเข้าไม่ได้ และผลิตภัณฑ์อาหารสำเร็จรูปจากสัตว์น้ำ,5856,801302259,บริษัท ทริปเปิ้ล-เอ็ม โปรดักส์ จำกัด
55700000,84/1,กรุงเทพมหานคร,ลาดยาว,พหลโยธิน,10100000000000,10,5857,0-294-9627-8,10900,พหลโยธิน 34,,55.58,9501,จตุจักร,ซ่มเคาะพ่นสีรถยนต์,5857,9501301345,ศรีสมบูรณ์ การาจ
140120900,466/1,กรุงเทพมหานคร,บางยี่ขัน,จรัยสนิทวงศ์,10100000000000,37,5858,02-4771000,10700,,,83.3,9501,บางพลัด,ซ่อมแซมเครื่องยนต์ รถยนต์ ตรวจสภาพรถยนต์ บำรุงรักษารถยนต์,5858,9501311154,บริษัท โตโยต้าธนบุรี จำกัด
2600000,43/1,กรุงเทพมหานคร,ประเวศ,สุขุมวิท 77,10100000000000,22,5859,,10250,อ่อนนุช 65,4,57,9501,ประเวศ,ซ่อมและพ่นสีรถยนต์ ได้ปีละ 12 คัน ผลิตและซ่อมชิ้นส่วนอะไหล่รถยนต์และเครื่องจักรกล ได้ปีละ 120 ชิ้น ซ่อมและต่อตัวถังรถยนต์โดยสารและรถบรรทุก ได้ปีละ 12 คัน ซ่อมแะ,5859,9501307535,บริษัท ไทยเมเจอร์โปรเจค จำกัด
1000000,1,กรุงเทพมหานคร,หนองแขม,สวัสดิการ 2 ซอย 9,100000000000,17,5860,2219950,10160,,,783.82,1308,หนองแขม,ทำพริกแกง และสกัดน้ำมันงา,5860,ศ01308300134,บริษัท เคอร์รี่ แอนด์ สไปร์ จำกัด
17000000,"5,7",กรุงเทพมหานคร,ท่าข้าม,,10100000000000,7,5861,,10150,อนามัยงามเจริญ 3,,260.5,6412,บางขุนเทียน,รับจ้างตัด กลึง กัด ไส เจียน เชื่อมโลหะและทำอะไหล่เครื่องจักร,5861,6412302051,นายประพฤทธิ์ เอกธรรมกิจ
120000000,16,กรุงเทพมหานคร,บางบอนเหนือ,,10100000000000,17,5862,02-8922291-5,10150,บางบอน 5 ซอย 3,,1436.09,5305,บางบอน,ทำสายรัดพลาสติก และลวดเย็บกล่อง,5862,5305300234,บริษัท วัฒนพันธุ์อินดัสเทรียล จำกัด
46000000,66,กรุงเทพมหานคร,แสมดำ,,10100000000000,90,5863,0-2896-9132-4,10150,บางกระดี่ 32,,7049.47,1302,บางขุนเทียน,ทำน้ำพริกเผา ซอสพริก เครื่องแกงและน้ำจิ้มอาหาร ซอสหอยนางรม,5863,1302300146,บริษัท หอมหวลอุตสาหกรรมอาหาร จำกัด
9885000,46,กรุงเทพมหานคร,แสมดำ,,10100000000000,17,5864,,10150,สะแกงาม 14,,150.25,7702,บางขุนเทียน,ผลิตกุญแจประตูรถยนต์ ผลิตอุปกรณ์ปิดท้ายกระบะ,5864,7702300633,บริษัท ไรตันล็อค มาร์เก็ตติ้ง จำกัด
280000,159/90,กรุงเทพมหานคร,ยานนาวา,เจริญกรุง,10100000000000,2,5865,,10120,ดอนกุศล,,9.8,6406,สาทร,กลึงโลหะจำพวก น๊อต สกรู,5865,6406300427,นางทิวาพร สมัยเทอดศักดิ์
300000000,197/1-3,กรุงเทพมหานคร,คลองเจ้าคุณสิงห์,ลาดพร้าว,10100000000000,116,5866,081-8098263,10310,ลาดพร้าว 101 (วัดบึงทองหลาง),,903,4101,วังทองหลาง,พิมพ์สิ่งพิมพ์ต่าง ๆ,5866,4101302147,บริษัท ทีวีพูล พับลิชชิ่ง จำกัด
3000000,24-พ.ค.,กรุงเทพมหานคร,บางบอน,เอกชัย,10100000000000,3,5867,,10150,,4,278.79,5801,บางบอน,ผลิตคอนกรีตผสมเสร็จ,5867,5801302338,โรงงานคอนกรีตผสมเสร็จ เอกชัย
241600000,11,กรุงเทพมหานคร,บางมด,สุขสวัสดิ์,10100000000000,663,5868,462-6310-2,10140,,,17506.09,2202,ทุ่งครุ,"ทอผ้า, ปั่นด้าย",5868,2202300220,บริษัท ลัคกี้เท็คซ(ไทย) จำกัด (มหาชน) โรงงานที่ 1
60000000,143,กรุงเทพมหานคร,หัวหมาก,,10100000000000,58,5869,027323101-6,10240,รามคำแหง 42,,93,4101,บางกะปิ,รับพิมพ์หนังสือ และสิ่งพิมพ์ทุกชนิด,5869,4101301757,บริษัท ส.เอเซียเพรส (1989) จำกัด
36000000,81,กรุงเทพมหานคร,แสมดำ,,10100000000000,150,5870,0 2452 1582-3,10150,บางกระดี่ 25,,1643.36,6409,บางขุนเทียน,ทำแบบแม่พิมพ์ ทำบานพับและมือจับอลูมิเนียม ประกอบโคมไฟฟ้า ประกอบผลิตภัณฑ์เครื่องใช้ไฟฟ้าอุปกรณ์ต่างๆ ที่ทำมาจากอลูมิเนียมและโลหะ,5870,6409300246,บริษัท แหลมทองอัลลอยโปรดักส์ จำกัด
700000,48/473,กรุงเทพมหานคร,คลองกุ่ม,เสรีไทย,10100000000000,6,5871,02-3772003,10240,-,5,161,7702,บึงกุ่ม,ทำท่อไอเสียรถยนต์,5871,7702303647,จักษ์เฮดเดอร์เทอร์โบ
0,15/257,กรุงเทพมหานคร,นวลจันทร์,,10100000000000,12,5872,,10240,นวลจันทร์ 44 ,,170,9501,บึงกุ่ม,ซ่อมและเคาะพ่นสีรถยนต์,5872,9501320547,อู่ เค ซี 99 ออโตเซอร์วิส
66800000,88,กรุงเทพมหานคร,รามอินทรา,รามอินทรา,10100000000000,25,5873,0 2510 4545,10230,-,-,212.12,9501,คันนายาว,ซ่อมและพ่นสีรถยนต์,5873,9501316447,บริษัท รามอินทราฮอนด้าคาร์ส์ จำกัด
110000,48/11,กรุงเทพมหานคร,บ้านบาตร,บริพัตร,10100000000000,2,5874,2236353,10100,บรมบรรพต,,24.5,3401,ป้อมปราบศัตรูพ่าย,ไสไม้,5874,3401300319,ธงชัย
4500000,49/246,กรุงเทพมหานคร,หนองแขม,บางบอน 3 ม.สุนทรอุตสาหกรรม,10100000000000,110,5875,02-8065030,10160,,,199.35,8401,หนองแขม,ทำเครื่องประดับโดยใช้เงิน,5875,8401300752,บริษัท พรีเชียส โปรดักส์ จิวเวลรี่ จำกัด
10645000,12,กรุงเทพมหานคร,บางบอน,,10100000000000,11,5876,3312314-5,10150,บางบอน 5 ซอย 3,,322.12,4201,บางบอน,ผลิตสารเคมีที่ใช้ฟอกย้อมผ้า ผสมสีและบรรจุ Morkpen,5876,4201300134,บริษัท ไฟน์ เคมีคอล จำกัด
3500000,18-18/1,กรุงเทพมหานคร,บางบอน,กาญจนาภิเษก,10100000000000,15,5877,,10150,กาญจนาภิเษก3,,39.5,9501,บางบอน,ซ่อมและเคาะพ่นสีรถยนต์,5877,9501307144,บริษัท เฮงบอดี้คาร์ เซอร์วิส จำกัด
0,171,กรุงเทพมหานคร,ลำปลาทิว,-,82000000000000,0,5878,02-7394423,10520,ฉลองกรุง31,,22.05,9101,ลาดกระบัง,คลังสินค้าทั่วไปจัดเก็บวัตถุดิบบรรจุภัณฑ์และอื่นๆการจัดเตรียมวัตถุดิบสำหรับเบเกอรี่,5878,น09101300161นล,บริษัท ซีพีแรม จำกัด
6724000,26-ส.ค.,กรุงเทพมหานคร,หนองค้างพลู,เพชรเกษม,100000000000,6,5879,02-8107034,10160,เพชรเกษม114,3,257,3401,หนองแขม,ไสซอยไม้แปรรูป,5879,ศ03401300739,บริษัท นครธนไสไม้ จำกัด
30300026,5,กรุงเทพมหานคร,แสมดำ,บางขุนเทียน-ชายทะเล,10100000000000,399,5880,4151462,10150,เทียนทะเล 15,,628.5,3700,บางขุนเทียน,ทำเครื่องเรือนจากไม้,5880,3700301030,บริษัท โมเดอร์นฟอร์ม กรุ๊ป จำกัด (มหาชน)
338000,125/6,กรุงเทพมหานคร,ลุมพินี,เพลินจิต,10100000000000,3,5881,081-7417172,10330,ร่วมฤดี,,13,9501,ปทุมวัน,ซ่อมและพ่นสีรถยนต์,5881,9501302053,อู่เลิศยนต์
10000000,776/1,กรุงเทพมหานคร,ดาวคะนอง,รัชดาภิเษก (ท่าพระ-ตากสิน),10100000000000,17,5882,24764000,10600,,,51.93,9501,ธนบุรี,ศูนย์บริการซ่อมรถยนต์,5882,9501312457,บริษัท ทริปเปิ้ลเอ็มออโต้เซลส์ จำกัด
950000,41/65-67,กรุงเทพมหานคร,จอมทอง,สุขสวัสดิ์,10100000000000,11,5883,02-4688922,10150,สุขสวัสดิ์ 14,5,102.69,5304,จอมทอง,ผลิตถุงพลาสติก,5883,5304300933,ลานทองพลาสติก
10500000,80/5,กรุงเทพมหานคร,ศาลาธรรมสพน์,บรมราชชนนี,10100000000000,10,5884,02-0300069,10170,,,47.25,9501,ทวีวัฒนา,ซ่อมและเคาะพ่นสีรถยนต์,5884,9501300642,บริษัท ไลฟ์ อะ คาร์ เซอร์วิส จำกัด 
6000000,38,กรุงเทพมหานคร,หนองค้างพลู,เพชรเกษม,10100000000000,6,5885,4203117,10160,เพชรเกษม 110 แยก 14-1-1,,242.5,5004,หนองแขม,"ผลิตจาระบี,ประกอบกิจการน้ำมันเครื่องใช้แล้ว มาผ่านกรรมวิธีทางอุตสาหกรรม",5885,5004300133,อุตสาหกรรมจารบีไทย
15500000,146,กรุงเทพมหานคร,หนองแขม,บางบอน 4,10100000000000,40,5886,,10160,,,2664.85,5307,หนองแขม,"ทำรองเท้าฟองน้ำ และรองเท้าพีวีซี กำลังการผลิต 432,000 คู่/ปี",5886,5307300137,ห้างหุ้นส่วนจำกัด ไดโนส ฟุตแวร์
25000000,11,กรุงเทพมหานคร,ดอกไม้,,10100000000000,0,5887,02-3281206,10250,เฉลิมพระเกียรติ ร.9  ซอย30,,149.5,7000,ประเวศ,ต่อตัวถังรถบรรทุก รถแทรกเตอร์ สำหรับใช้ในการก่อสร้าง และผลิตผลิตภัณฑ์ดูแลรักษารถยนต์ รถบรรทุก และโลหะชนิดต่างๆ เช่น ยาขัดเงารถยนต์ ฯลฯ,5887,7000302750,นางสาวศิริพร แซ่ลิ้ม
990000,24,กรุงเทพมหานคร,บางบอน,,10100000000000,7,5888,4151479,10150,-,,69,3700,บางบอน,กลึงไม้เป็นส่วนประกอบเครื่องเรือน เช่น ขาโต๊ะ เก้าอี้,5888,3700303825,คุงการช่าง
6000000,2,กรุงเทพมหานคร,บางบอน,เอกชัย,10100000000000,55,5889,02-8952213-4,10150,เอกชัย 95/2,,1067.67,2400,บางบอน,ถักถุงเท้า,5889,2400300947,บริษัท โกลเด้น ฮาร์ท (ประเทศไทย) จำกัด
4500000,5,กรุงเทพมหานคร,คลองบางบอน,เอกชัย,10100000000000,15,5890,4342269,10150,,,955.47,5204,บางบอน,ทำยางล้อรถเด็กเล่นและยางรถเข็น,5890,5204300220,ห้างหุ้นส่วนจำกัด วิริยะการยาง
95000000,143/1,กรุงเทพมหานคร,บางมด,พุทธบูชา,10100000000000,199,5891,,10140,,,821.3,2801,ทุ่งครุ,ตัดเย็บเสื้อผ้าสำเร็จรูป (จำนวนจักรเย็บผ้า 28 เครื่อง) และถักเสื้อผ้า,5891,2801300742,บริษัท ไฮ-โพรเกรสนิตติ้ง จำกัด
2700000,94,กรุงเทพมหานคร,บางนา,,10100000000000,6,5892,,10260,บางนา-ตราด 19,,118.17,5301,บางนา,ผลิตภาชนะบรรจุจากพลาสติกและเครื่องมือเครื่องใช้จากพลาสติก,5892,5301304228,ห้างหุ้นส่วนจำกัด แสงไทย พลาสติก โปรดักส์
2440000,1008/61,กรุงเทพมหานคร,คลองตันเหนือ,สุุขุมวิท 71,10100000000000,3,5893,0 2391 1342,10110,ปรีดีพนมยงค์ 44,,85.7,401,วัฒนา,ฆ่าไก่,5893,401301045,นายคุณ ชินางกูรภิวัฒน์
8100000,39,กรุงเทพมหานคร,หนองแขม,บางบอน 4,10100000000000,50,5894,02-4455939,10160,,2,729.64,5307,หนองแขม,ผลิตรองเท้าฟองน้ำ,5894,5307300535,บางกอกสลิปเปอร์
3500000,88,กรุงเทพมหานคร,ท่าข้าม,,10100000000000,0,5895,4151480,10150,-,,2359.5,2204,บางขุนเทียน,พิมพ์ผ้า,5895,2204300330,บริษัท เค.วี.ซี. อินเตอร์ เท็กซ์ไทล์ จำกัด
34500000,29/36,กรุงเทพมหานคร,คลองกุ่ม,นวมินทร์,10100000000000,25,5896,0 2509 0477,10240,สมาคมแพทย์,9,137.7,9501,บึงกุ่ม,ซ่อมและเคาะพ่นสีรถยนต์,5896,9501329447,บริษัท บูรณะมอเตอร์ คาร์ จำกัด
35000000,"83,83/1,83/2",กรุงเทพมหานคร,บางบอน,,10100000000000,32,5897,02-8112981-7 ต่อ 222,10150,,-,758.72,5301,บางบอน,ทำผลิตภัณฑ์พลาสติกทั่วไปเช่นอุปกรณ์ไฟฟ้าและชิ้นส่วนรถจักรยานยนต์,5897,5301306234,บริษัท วิศวกรรมพลาสติก จำกัด
2000000,43/110,กรุงเทพมหานคร,จอมทอง,จอมทอง,10100000000000,14,5898,02-4400500,10150,เทียนทรัพย์,1,521.5,5304,จอมทอง,ผลิตถุงพลาสติก,5898,5304305634,บริษัท เอสดีพลาสติกการพิมพ์ จำกัด
200000,31/38,กรุงเทพมหานคร,บางขุนเทียน,เอกชัย,10100000000000,8,5899,,10150,เอกชัย 30,4,6.25,6402,จอมทอง,"ทำฝาเกลียวปี๊ป, กระป๋อง",5899,6402300125,บริษัท พี.แอล.แค๊พ สตีล อินดัสตรี จำกัด
66500000,93/4,กรุงเทพมหานคร,ท่าแร้ง,วัชรพล,10100000000000,29,5900,,10220,,6,2856.5,1400,บางเขน,ผลิตน้ำแข็งซอง1800ซอง/วันและน้ำแข็งก้อนเล็ก200ตัน/วัน,5900,1400300241,บริษัท วัชรพลน้ำแข็งหลอด จำกัด
60200000,623,กรุงเทพมหานคร,วังทองหลาง,รามคำแหง,10100000000000,28,5901,,10310,รามคำแหง 39,,20,9501,วังทองหลาง,ซ่อมรถยนยต์และเปลี่ยนถ่ายน้ำมันเครื่อง,5901,9501319251,บริษัท โตโยต้ากรุงเทพยนต์ ผู้จำหน่ายโตโยต้า จำกัด
524000,3,กรุงเทพมหานคร,บางหว้า,,10100000000000,11,5902,4672171,10160,,,65.75,6410,ภาษีเจริญ,ชุบสังกะสี,5902,6410301825,นายสมชาย จีรวัฒนเกษตร์
4800000,24,กรุงเทพมหานคร,แสมดำ,ท่าข้าม,10100000000000,3,5903,894478728,10150,ท่าข้าม 14,,19,3700,บางขุนเทียน,ทำโครงเก้าอี้ไม้,5903,3700313757,นายสุพล สินธนโสภณ
2100000,79/42,กรุงเทพมหานคร,แสมดำ,พระรามที่ 2,10100000000000,6,5904,,10150,บางกระดี่,4,86.5,4101,บางขุนเทียน,พิมพ์ลวดลายบนโลหะ,5904,4101304035,ธงชัยการพิมพ์
