_id,ปี,ใน-ต่าง,จำนวน,เดือน,รายการ
3740,2565,หนี้ในประเทศ,0,8,บริษัท พีอีเอ เอ็นคอม อินเตอร์เนชั่นแนล จำกัด (PEA ENCOM)
3741,2565,หนี้ในประเทศ,380421.96,8,รวม
3742,2565,หนี้ต่างประเทศ,28700.02,8,1. องค์กรของรัฐ
3743,2565,หนี้ต่างประเทศ,0,8,องค์การขนส่งมวลชนกรุงเทพ (BMTA)
3744,2565,หนี้ต่างประเทศ,0,8,สถาบันการบินพลเรือน (CATC)
3745,2565,หนี้ต่างประเทศ,0,8,องค์การส่งเสริมกิจการโคนมแห่งประเทศไทย (DPO)
3746,2565,หนี้ต่างประเทศ,0,8,การไฟฟ้าฝ่ายผลิตแห่งประเทศไทย (EGAT)
3747,2565,หนี้ต่างประเทศ,0,8,การทางพิเศษแห่งประเทศไทย (EXAT)
3748,2565,หนี้ต่างประเทศ,0,8,องค์การอุตสาหกรรมป่าไม้ (FIO)
3749,2565,หนี้ต่างประเทศ,0,8,การนิคมอุตสาหกรรมแห่งประเทศไทย (IEAT)
3750,2565,หนี้ต่างประเทศ,0,8,การไฟฟ้านครหลวง (MEA)
3751,2565,หนี้ต่างประเทศ,0,8,องค์การตลาดเพื่อเกษตรกร (MOFF)
3752,2565,หนี้ต่างประเทศ,28297.01,8,การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (MRTA)
3753,2565,หนี้ต่างประเทศ,233.83,8,การประปานครหลวง (MWA)
3754,2565,หนี้ต่างประเทศ,0,8,การเคหะแห่งชาติ (NHA)
3755,2565,หนี้ต่างประเทศ,0,8,การท่าเรือแห่งประเทศไทย (PAT)
3756,2565,หนี้ต่างประเทศ,54.22,8,การไฟฟ้าส่วนภูมิภาค (PEA)
3757,2565,หนี้ต่างประเทศ,0,8,องค์การคลังสินค้า (PWO)
3758,2565,หนี้ต่างประเทศ,0,8,การประปาส่วนภูมิภาค (PWA)
3759,2565,หนี้ต่างประเทศ,0,8,การยางแห่งประเทศไทย (RAOT)
3760,2565,หนี้ต่างประเทศ,114.96,8,การรถไฟแห่งประเทศไทย (SRT)
3761,2565,หนี้ต่างประเทศ,0,8,องค์การแบตเตอรี่ (TBO)**
3762,2565,หนี้ต่างประเทศ,0,8,องค์การรับส่งสินค้าและพัสดุภัณฑ์ (ETO) **
3763,2565,หนี้ต่างประเทศ,0,8,องค์การฟอกหนัง (TTO)**
3764,2565,หนี้ต่างประเทศ,0,8,สำนักงานธนานุเคราะห์ (PAWN)***
3765,2565,หนี้ต่างประเทศ,0,8,องค์การเภสัชกรรม
3766,2565,หนี้ต่างประเทศ,6193.24,8,2. บริษัทจำกัด และบริษัทมหาชนจำกัด
3767,2565,หนี้ต่างประเทศ,0,8,บริษัท วิทยุการบินแห่งประเทศไทย จำกัด (AERO)
3768,2565,หนี้ต่างประเทศ,0,8,บริษัท บางจากปิโตรเลียม จำกัด (มหาชน) (BPC)*
3769,2565,หนี้ต่างประเทศ,0,8,บริษัท กสท.โทรคมนาคม จำกัด (มหาชน) (CAT)
3770,2565,หนี้ต่างประเทศ,0,8,บริษัท กรุงไทย คอมพิวเตอร์ เซอร์วิสเซส จำกัด (KTBCS)
3771,2565,หนี้ต่างประเทศ,0,8,บริษัท กรุงไทยธุรกิจบริการ จำกัด (KTBGS)
3772,2565,หนี้ต่างประเทศ,6193.24,8,บริษัท ท่าอากาศยานไทย จำกัด (มหาชน) (AOT)
3773,2565,หนี้ต่างประเทศ,0,8,บริษัท ปตท. สำรวจและผลิตปิโตรเลียม จำกัด (มหาชน) (PEPC) *
3774,2565,หนี้ต่างประเทศ,0,8,บริษัท ปตท.สผ. อินเตอร์เนชั่นแนล จำกัด (PEPI)*
3775,2565,หนี้ต่างประเทศ,0,8,บริษัท ปตท. จำกัด (มหาชน) (PTT)
3776,2565,หนี้ต่างประเทศ,0,8,บริษัท การบินไทย จำกัด (มหาชน) (THAI)*
3777,2565,หนี้ต่างประเทศ,0,8,บริษัท ทีโอที จำกัด (มหาชน) (TOT)
3778,2565,หนี้ต่างประเทศ,0,8,บริษัท ไม้อัดไทย จำกัด (TTPC)**
3779,2565,หนี้ต่างประเทศ,0,8,บริษัท อู่กรุงเทพ จำกัด (BDC)
3780,2565,หนี้ต่างประเทศ,0,8,บริษัท โรงแรมท่าอากาศยานสุวรรณภูมิ จำกัด (SAH)
3781,2565,หนี้ต่างประเทศ,0,8,บริษัท ผลิตไฟฟ้าและน้ำเย็น จำกัด (DCAP)
3782,2565,หนี้ต่างประเทศ,0,8,บริษัท ธนารักษ์พัฒนาสินทรัพย์ จำกัด (ธพส.) (DAD)
3783,2565,หนี้ต่างประเทศ,0,8,บริษัท พีอีเอ เอ็นคอม อินเตอร์เนชั่นแนล จำกัด (PEA ENCOM)
3784,2565,หนี้ต่างประเทศ,34893.26,8,รวม
3785,2565,หนี้ในประเทศ,378235.21,7,1. องค์กรของรัฐ
3786,2565,หนี้ในประเทศ,125888.15,7,องค์การขนส่งมวลชนกรุงเทพ (BMTA)
3787,2565,หนี้ในประเทศ,0,7,สถาบันการบินพลเรือน (CATC)
3788,2565,หนี้ในประเทศ,159.44,7,องค์การส่งเสริมกิจการโคนมแห่งประเทศไทย (DPO)
3789,2565,หนี้ในประเทศ,0,7,การไฟฟ้าฝ่ายผลิตแห่งประเทศไทย (EGAT)
3790,2565,หนี้ในประเทศ,6700,7,การทางพิเศษแห่งประเทศไทย (EXAT)
3791,2565,หนี้ในประเทศ,0,7,องค์การอุตสาหกรรมป่าไม้ (FIO)
3792,2565,หนี้ในประเทศ,0,7,การนิคมอุตสาหกรรมแห่งประเทศไทย (IEAT)
3793,2565,หนี้ในประเทศ,0,7,การไฟฟ้านครหลวง (MEA)
3794,2565,หนี้ในประเทศ,0,7,องค์การตลาดเพื่อเกษตรกร (MOFF)
3795,2565,หนี้ในประเทศ,0,7,การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (MRTA)
3796,2565,หนี้ในประเทศ,0,7,การประปานครหลวง (MWA)
3797,2565,หนี้ในประเทศ,28193,7,การเคหะแห่งชาติ (NHA)
3798,2565,หนี้ในประเทศ,0,7,การท่าเรือแห่งประเทศไทย (PAT)
3799,2565,หนี้ในประเทศ,0,7,การไฟฟ้าส่วนภูมิภาค (PEA)
3800,2565,หนี้ในประเทศ,0,7,องค์การคลังสินค้า (PWO)
3801,2565,หนี้ในประเทศ,7973,7,การประปาส่วนภูมิภาค (PWA)
3802,2565,หนี้ในประเทศ,825.31,7,การยางแห่งประเทศไทย (RAOT)
3803,2565,หนี้ในประเทศ,208496.31,7,การรถไฟแห่งประเทศไทย (SRT)
3804,2565,หนี้ในประเทศ,0,7,องค์การแบตเตอรี่ (TBO)**
3805,2565,หนี้ในประเทศ,0,7,องค์การรับส่งสินค้าและพัสดุภัณฑ์ (ETO) **
3806,2565,หนี้ในประเทศ,0,7,องค์การฟอกหนัง (TTO)**
3807,2565,หนี้ในประเทศ,0,7,สำนักงานธนานุเคราะห์ (PAWN)***
3808,2565,หนี้ในประเทศ,0,7,องค์การเภสัชกรรม
3809,2565,หนี้ในประเทศ,0,7,2. บริษัทจำกัด และบริษัทมหาชนจำกัด
3810,2565,หนี้ในประเทศ,0,7,บริษัท วิทยุการบินแห่งประเทศไทย จำกัด (AERO)
3811,2565,หนี้ในประเทศ,0,7,บริษัท บางจากปิโตรเลียม จำกัด (มหาชน) (BPC)*
3812,2565,หนี้ในประเทศ,0,7,บริษัท กสท.โทรคมนาคม จำกัด (มหาชน) (CAT)
3813,2565,หนี้ในประเทศ,0,7,บริษัท กรุงไทย คอมพิวเตอร์ เซอร์วิสเซส จำกัด (KTBCS)
3814,2565,หนี้ในประเทศ,0,7,บริษัท กรุงไทยธุรกิจบริการ จำกัด (KTBGS)
3815,2565,หนี้ในประเทศ,0,7,บริษัท ท่าอากาศยานไทย จำกัด (มหาชน) (AOT)
3816,2565,หนี้ในประเทศ,0,7,บริษัท ปตท. สำรวจและผลิตปิโตรเลียม จำกัด (มหาชน) (PEPC) *
3817,2565,หนี้ในประเทศ,0,7,บริษัท ปตท.สผ. อินเตอร์เนชั่นแนล จำกัด (PEPI)*
3818,2565,หนี้ในประเทศ,0,7,บริษัท ปตท. จำกัด (มหาชน) (PTT)
3819,2565,หนี้ในประเทศ,0,7,บริษัท การบินไทย จำกัด (มหาชน) (THAI)*
3820,2565,หนี้ในประเทศ,0,7,บริษัท ทีโอที จำกัด (มหาชน) (TOT)
3821,2565,หนี้ในประเทศ,0,7,บริษัท ไม้อัดไทย จำกัด (TTPC)**
3822,2565,หนี้ในประเทศ,0,7,บริษัท อู่กรุงเทพ จำกัด (BDC)
3823,2565,หนี้ในประเทศ,0,7,บริษัท โรงแรมท่าอากาศยานสุวรรณภูมิ จำกัด (SAH)
3824,2565,หนี้ในประเทศ,0,7,บริษัท ผลิตไฟฟ้าและน้ำเย็น จำกัด (DCAP)
3825,2565,หนี้ในประเทศ,0,7,บริษัท ธนารักษ์พัฒนาสินทรัพย์ จำกัด (ธพส.) (DAD)
3826,2565,หนี้ในประเทศ,0,7,บริษัท พีอีเอ เอ็นคอม อินเตอร์เนชั่นแนล จำกัด (PEA ENCOM)
3827,2565,หนี้ในประเทศ,378235.21,7,รวม
3828,2565,หนี้ต่างประเทศ,28703.45,7,1. องค์กรของรัฐ
3829,2565,หนี้ต่างประเทศ,0,7,องค์การขนส่งมวลชนกรุงเทพ (BMTA)
3830,2565,หนี้ต่างประเทศ,0,7,สถาบันการบินพลเรือน (CATC)
3831,2565,หนี้ต่างประเทศ,0,7,องค์การส่งเสริมกิจการโคนมแห่งประเทศไทย (DPO)
3832,2565,หนี้ต่างประเทศ,0,7,การไฟฟ้าฝ่ายผลิตแห่งประเทศไทย (EGAT)
3833,2565,หนี้ต่างประเทศ,0,7,การทางพิเศษแห่งประเทศไทย (EXAT)
3834,2565,หนี้ต่างประเทศ,0,7,องค์การอุตสาหกรรมป่าไม้ (FIO)
3835,2565,หนี้ต่างประเทศ,0,7,การนิคมอุตสาหกรรมแห่งประเทศไทย (IEAT)
3836,2565,หนี้ต่างประเทศ,0,7,การไฟฟ้านครหลวง (MEA)
3837,2565,หนี้ต่างประเทศ,0,7,องค์การตลาดเพื่อเกษตรกร (MOFF)
3838,2565,หนี้ต่างประเทศ,28297.01,7,การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (MRTA)
3839,2565,หนี้ต่างประเทศ,233.83,7,การประปานครหลวง (MWA)
3840,2565,หนี้ต่างประเทศ,0,7,การเคหะแห่งชาติ (NHA)
3841,2565,หนี้ต่างประเทศ,0,7,การท่าเรือแห่งประเทศไทย (PAT)
3842,2565,หนี้ต่างประเทศ,55.32,7,การไฟฟ้าส่วนภูมิภาค (PEA)
3843,2565,หนี้ต่างประเทศ,0,7,องค์การคลังสินค้า (PWO)
3844,2565,หนี้ต่างประเทศ,0,7,การประปาส่วนภูมิภาค (PWA)
3845,2565,หนี้ต่างประเทศ,0,7,การยางแห่งประเทศไทย (RAOT)
3846,2565,หนี้ต่างประเทศ,117.29,7,การรถไฟแห่งประเทศไทย (SRT)
3847,2565,หนี้ต่างประเทศ,0,7,องค์การแบตเตอรี่ (TBO)**
3848,2565,หนี้ต่างประเทศ,0,7,องค์การรับส่งสินค้าและพัสดุภัณฑ์ (ETO) **
3849,2565,หนี้ต่างประเทศ,0,7,องค์การฟอกหนัง (TTO)**
3850,2565,หนี้ต่างประเทศ,0,7,สำนักงานธนานุเคราะห์ (PAWN)***
3851,2565,หนี้ต่างประเทศ,0,7,องค์การเภสัชกรรม
3852,2565,หนี้ต่างประเทศ,6215.19,7,2. บริษัทจำกัด และบริษัทมหาชนจำกัด
3853,2565,หนี้ต่างประเทศ,0,7,บริษัท วิทยุการบินแห่งประเทศไทย จำกัด (AERO)
3854,2565,หนี้ต่างประเทศ,0,7,บริษัท บางจากปิโตรเลียม จำกัด (มหาชน) (BPC)*
3855,2565,หนี้ต่างประเทศ,0,7,บริษัท กสท.โทรคมนาคม จำกัด (มหาชน) (CAT)
3856,2565,หนี้ต่างประเทศ,0,7,บริษัท กรุงไทย คอมพิวเตอร์ เซอร์วิสเซส จำกัด (KTBCS)
3857,2565,หนี้ต่างประเทศ,0,7,บริษัท กรุงไทยธุรกิจบริการ จำกัด (KTBGS)
3858,2565,หนี้ต่างประเทศ,6215.19,7,บริษัท ท่าอากาศยานไทย จำกัด (มหาชน) (AOT)
3859,2565,หนี้ต่างประเทศ,0,7,บริษัท ปตท. สำรวจและผลิตปิโตรเลียม จำกัด (มหาชน) (PEPC) *
3860,2565,หนี้ต่างประเทศ,0,7,บริษัท ปตท.สผ. อินเตอร์เนชั่นแนล จำกัด (PEPI)*
3861,2565,หนี้ต่างประเทศ,0,7,บริษัท ปตท. จำกัด (มหาชน) (PTT)
3862,2565,หนี้ต่างประเทศ,0,7,บริษัท การบินไทย จำกัด (มหาชน) (THAI)*
3863,2565,หนี้ต่างประเทศ,0,7,บริษัท ทีโอที จำกัด (มหาชน) (TOT)
3864,2565,หนี้ต่างประเทศ,0,7,บริษัท ไม้อัดไทย จำกัด (TTPC)**
3865,2565,หนี้ต่างประเทศ,0,7,บริษัท อู่กรุงเทพ จำกัด (BDC)
3866,2565,หนี้ต่างประเทศ,0,7,บริษัท โรงแรมท่าอากาศยานสุวรรณภูมิ จำกัด (SAH)
3867,2565,หนี้ต่างประเทศ,0,7,บริษัท ผลิตไฟฟ้าและน้ำเย็น จำกัด (DCAP)
3868,2565,หนี้ต่างประเทศ,0,7,บริษัท ธนารักษ์พัฒนาสินทรัพย์ จำกัด (ธพส.) (DAD)
3869,2565,หนี้ต่างประเทศ,0,7,บริษัท พีอีเอ เอ็นคอม อินเตอร์เนชั่นแนล จำกัด (PEA ENCOM)
3870,2565,หนี้ต่างประเทศ,34918.64,7,รวม
3871,2565,หนี้ในประเทศ,376676.03,6,1. องค์กรของรัฐ
3872,2565,หนี้ในประเทศ,125347.44,6,องค์การขนส่งมวลชนกรุงเทพ (BMTA)
3873,2565,หนี้ในประเทศ,0,6,สถาบันการบินพลเรือน (CATC)
3874,2565,หนี้ในประเทศ,140.97,6,องค์การส่งเสริมกิจการโคนมแห่งประเทศไทย (DPO)
3875,2565,หนี้ในประเทศ,0,6,การไฟฟ้าฝ่ายผลิตแห่งประเทศไทย (EGAT)
3876,2565,หนี้ในประเทศ,6700,6,การทางพิเศษแห่งประเทศไทย (EXAT)
3877,2565,หนี้ในประเทศ,0,6,องค์การอุตสาหกรรมป่าไม้ (FIO)
3878,2565,หนี้ในประเทศ,0,6,การนิคมอุตสาหกรรมแห่งประเทศไทย (IEAT)
3879,2565,หนี้ในประเทศ,0,6,การไฟฟ้านครหลวง (MEA)
3880,2565,หนี้ในประเทศ,0,6,องค์การตลาดเพื่อเกษตรกร (MOFF)
3881,2565,หนี้ในประเทศ,0,6,การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (MRTA)
3882,2565,หนี้ในประเทศ,0,6,การประปานครหลวง (MWA)
3883,2565,หนี้ในประเทศ,28193,6,การเคหะแห่งชาติ (NHA)
3884,2565,หนี้ในประเทศ,0,6,การท่าเรือแห่งประเทศไทย (PAT)
3885,2565,หนี้ในประเทศ,0,6,การไฟฟ้าส่วนภูมิภาค (PEA)
3886,2565,หนี้ในประเทศ,0,6,องค์การคลังสินค้า (PWO)
3887,2565,หนี้ในประเทศ,7973,6,การประปาส่วนภูมิภาค (PWA)
3888,2565,หนี้ในประเทศ,825.31,6,การยางแห่งประเทศไทย (RAOT)
3889,2565,หนี้ในประเทศ,207496.31,6,การรถไฟแห่งประเทศไทย (SRT)
3890,2565,หนี้ในประเทศ,0,6,องค์การแบตเตอรี่ (TBO)**
3891,2565,หนี้ในประเทศ,0,6,องค์การรับส่งสินค้าและพัสดุภัณฑ์ (ETO) **
3892,2565,หนี้ในประเทศ,0,6,องค์การฟอกหนัง (TTO)**
3893,2565,หนี้ในประเทศ,0,6,สำนักงานธนานุเคราะห์ (PAWN)***
3894,2565,หนี้ในประเทศ,0,6,องค์การเภสัชกรรม
3895,2565,หนี้ในประเทศ,0,6,2. บริษัทจำกัด และบริษัทมหาชนจำกัด
3896,2565,หนี้ในประเทศ,0,6,บริษัท วิทยุการบินแห่งประเทศไทย จำกัด (AERO)
3897,2565,หนี้ในประเทศ,0,6,บริษัท บางจากปิโตรเลียม จำกัด (มหาชน) (BPC)*
3898,2565,หนี้ในประเทศ,0,6,บริษัท กสท.โทรคมนาคม จำกัด (มหาชน) (CAT)
3899,2565,หนี้ในประเทศ,0,6,บริษัท กรุงไทย คอมพิวเตอร์ เซอร์วิสเซส จำกัด (KTBCS)
3900,2565,หนี้ในประเทศ,0,6,บริษัท กรุงไทยธุรกิจบริการ จำกัด (KTBGS)
3901,2565,หนี้ในประเทศ,0,6,บริษัท ท่าอากาศยานไทย จำกัด (มหาชน) (AOT)
3902,2565,หนี้ในประเทศ,0,6,บริษัท ปตท. สำรวจและผลิตปิโตรเลียม จำกัด (มหาชน) (PEPC) *
3903,2565,หนี้ในประเทศ,0,6,บริษัท ปตท.สผ. อินเตอร์เนชั่นแนล จำกัด (PEPI)*
3904,2565,หนี้ในประเทศ,0,6,บริษัท ปตท. จำกัด (มหาชน) (PTT)
3905,2565,หนี้ในประเทศ,0,6,บริษัท การบินไทย จำกัด (มหาชน) (THAI)*
3906,2565,หนี้ในประเทศ,0,6,บริษัท ทีโอที จำกัด (มหาชน) (TOT)
3907,2565,หนี้ในประเทศ,0,6,บริษัท ไม้อัดไทย จำกัด (TTPC)**
3908,2565,หนี้ในประเทศ,0,6,บริษัท อู่กรุงเทพ จำกัด (BDC)
3909,2565,หนี้ในประเทศ,0,6,บริษัท โรงแรมท่าอากาศยานสุวรรณภูมิ จำกัด (SAH)
3910,2565,หนี้ในประเทศ,0,6,บริษัท ผลิตไฟฟ้าและน้ำเย็น จำกัด (DCAP)
3911,2565,หนี้ในประเทศ,0,6,บริษัท ธนารักษ์พัฒนาสินทรัพย์ จำกัด (ธพส.) (DAD)
3912,2565,หนี้ในประเทศ,0,6,บริษัท พีอีเอ เอ็นคอม อินเตอร์เนชั่นแนล จำกัด (PEA ENCOM)
3913,2565,หนี้ในประเทศ,376676.03,6,รวม
3914,2565,หนี้ต่างประเทศ,28868.96,6,1. องค์กรของรัฐ
3915,2565,หนี้ต่างประเทศ,0,6,องค์การขนส่งมวลชนกรุงเทพ (BMTA)
3916,2565,หนี้ต่างประเทศ,0,6,สถาบันการบินพลเรือน (CATC)
3917,2565,หนี้ต่างประเทศ,0,6,องค์การส่งเสริมกิจการโคนมแห่งประเทศไทย (DPO)
3918,2565,หนี้ต่างประเทศ,0,6,การไฟฟ้าฝ่ายผลิตแห่งประเทศไทย (EGAT)
3919,2565,หนี้ต่างประเทศ,0,6,การทางพิเศษแห่งประเทศไทย (EXAT)
3920,2565,หนี้ต่างประเทศ,0,6,องค์การอุตสาหกรรมป่าไม้ (FIO)
3921,2565,หนี้ต่างประเทศ,0,6,การนิคมอุตสาหกรรมแห่งประเทศไทย (IEAT)
3922,2565,หนี้ต่างประเทศ,0,6,การไฟฟ้านครหลวง (MEA)
3923,2565,หนี้ต่างประเทศ,0,6,องค์การตลาดเพื่อเกษตรกร (MOFF)
3924,2565,หนี้ต่างประเทศ,28448.32,6,การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (MRTA)
3925,2565,หนี้ต่างประเทศ,233.83173,6,การประปานครหลวง (MWA)
3926,2565,หนี้ต่างประเทศ,0,6,การเคหะแห่งชาติ (NHA)
3927,2565,หนี้ต่างประเทศ,0,6,การท่าเรือแห่งประเทศไทย (PAT)
3928,2565,หนี้ต่างประเทศ,54.64,6,การไฟฟ้าส่วนภูมิภาค (PEA)
3929,2565,หนี้ต่างประเทศ,0,6,องค์การคลังสินค้า (PWO)
3930,2565,หนี้ต่างประเทศ,0,6,การประปาส่วนภูมิภาค (PWA)
3931,2565,หนี้ต่างประเทศ,0,6,การยางแห่งประเทศไทย (RAOT)
3932,2565,หนี้ต่างประเทศ,132.17,6,การรถไฟแห่งประเทศไทย (SRT)
3933,2565,หนี้ต่างประเทศ,0,6,องค์การแบตเตอรี่ (TBO)**
3934,2565,หนี้ต่างประเทศ,0,6,องค์การรับส่งสินค้าและพัสดุภัณฑ์ (ETO) **
3935,2565,หนี้ต่างประเทศ,0,6,องค์การฟอกหนัง (TTO)**
3936,2565,หนี้ต่างประเทศ,0,6,สำนักงานธนานุเคราะห์ (PAWN)***
3937,2565,หนี้ต่างประเทศ,0,6,องค์การเภสัชกรรม
3938,2565,หนี้ต่างประเทศ,6472.94,6,2. บริษัทจำกัด และบริษัทมหาชนจำกัด
3939,2565,หนี้ต่างประเทศ,0,6,บริษัท วิทยุการบินแห่งประเทศไทย จำกัด (AERO)
3940,2565,หนี้ต่างประเทศ,0,6,บริษัท บางจากปิโตรเลียม จำกัด (มหาชน) (BPC)*
3941,2565,หนี้ต่างประเทศ,0,6,บริษัท กสท.โทรคมนาคม จำกัด (มหาชน) (CAT)
3942,2565,หนี้ต่างประเทศ,0,6,บริษัท กรุงไทย คอมพิวเตอร์ เซอร์วิสเซส จำกัด (KTBCS)
3943,2565,หนี้ต่างประเทศ,0,6,บริษัท กรุงไทยธุรกิจบริการ จำกัด (KTBGS)
3944,2565,หนี้ต่างประเทศ,6472.94,6,บริษัท ท่าอากาศยานไทย จำกัด (มหาชน) (AOT)
3945,2565,หนี้ต่างประเทศ,0,6,บริษัท ปตท. สำรวจและผลิตปิโตรเลียม จำกัด (มหาชน) (PEPC) *
3946,2565,หนี้ต่างประเทศ,0,6,บริษัท ปตท.สผ. อินเตอร์เนชั่นแนล จำกัด (PEPI)*
3947,2565,หนี้ต่างประเทศ,0,6,บริษัท ปตท. จำกัด (มหาชน) (PTT)
3948,2565,หนี้ต่างประเทศ,0,6,บริษัท การบินไทย จำกัด (มหาชน) (THAI)*
3949,2565,หนี้ต่างประเทศ,0,6,บริษัท ทีโอที จำกัด (มหาชน) (TOT)
3950,2565,หนี้ต่างประเทศ,0,6,บริษัท ไม้อัดไทย จำกัด (TTPC)**
3951,2565,หนี้ต่างประเทศ,0,6,บริษัท อู่กรุงเทพ จำกัด (BDC)
3952,2565,หนี้ต่างประเทศ,0,6,บริษัท โรงแรมท่าอากาศยานสุวรรณภูมิ จำกัด (SAH)
3953,2565,หนี้ต่างประเทศ,0,6,บริษัท ผลิตไฟฟ้าและน้ำเย็น จำกัด (DCAP)
3954,2565,หนี้ต่างประเทศ,0,6,บริษัท ธนารักษ์พัฒนาสินทรัพย์ จำกัด (ธพส.) (DAD)
3955,2565,หนี้ต่างประเทศ,0,6,บริษัท พีอีเอ เอ็นคอม อินเตอร์เนชั่นแนล จำกัด (PEA ENCOM)
3956,2565,หนี้ต่างประเทศ,35341.9,6,รวม
3957,2565,หนี้ในประเทศ,375260.17,5,1. องค์กรของรัฐ
3958,2565,หนี้ในประเทศ,124816.75,5,องค์การขนส่งมวลชนกรุงเทพ (BMTA)
3959,2565,หนี้ในประเทศ,0,5,สถาบันการบินพลเรือน (CATC)
3960,2565,หนี้ในประเทศ,53.8,5,องค์การส่งเสริมกิจการโคนมแห่งประเทศไทย (DPO)
3961,2565,หนี้ในประเทศ,0,5,การไฟฟ้าฝ่ายผลิตแห่งประเทศไทย (EGAT)
3962,2565,หนี้ในประเทศ,6700,5,การทางพิเศษแห่งประเทศไทย (EXAT)
3963,2565,หนี้ในประเทศ,0,5,องค์การอุตสาหกรรมป่าไม้ (FIO)
3964,2565,หนี้ในประเทศ,0,5,การนิคมอุตสาหกรรมแห่งประเทศไทย (IEAT)
3965,2565,หนี้ในประเทศ,0,5,การไฟฟ้านครหลวง (MEA)
3966,2565,หนี้ในประเทศ,0,5,องค์การตลาดเพื่อเกษตรกร (MOFF)
3967,2565,หนี้ในประเทศ,0,5,การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (MRTA)
3968,2565,หนี้ในประเทศ,0,5,การประปานครหลวง (MWA)
3969,2565,หนี้ในประเทศ,27893,5,การเคหะแห่งชาติ (NHA)
3970,2565,หนี้ในประเทศ,0,5,การท่าเรือแห่งประเทศไทย (PAT)
3971,2565,หนี้ในประเทศ,0,5,การไฟฟ้าส่วนภูมิภาค (PEA)
3972,2565,หนี้ในประเทศ,0,5,องค์การคลังสินค้า (PWO)
3973,2565,หนี้ในประเทศ,7973,5,การประปาส่วนภูมิภาค (PWA)
3974,2565,หนี้ในประเทศ,825.31,5,การยางแห่งประเทศไทย (RAOT)
3975,2565,หนี้ในประเทศ,206998.31,5,การรถไฟแห่งประเทศไทย (SRT)
3976,2565,หนี้ในประเทศ,0,5,องค์การแบตเตอรี่ (TBO)**
3977,2565,หนี้ในประเทศ,0,5,องค์การรับส่งสินค้าและพัสดุภัณฑ์ (ETO) **
3978,2565,หนี้ในประเทศ,0,5,องค์การฟอกหนัง (TTO)**
3979,2565,หนี้ในประเทศ,0,5,สำนักงานธนานุเคราะห์ (PAWN)***
3980,2565,หนี้ในประเทศ,0,5,องค์การเภสัชกรรม
3981,2565,หนี้ในประเทศ,0,5,2. บริษัทจำกัด และบริษัทมหาชนจำกัด
3982,2565,หนี้ในประเทศ,0,5,บริษัท วิทยุการบินแห่งประเทศไทย จำกัด (AERO)
3983,2565,หนี้ในประเทศ,0,5,บริษัท บางจากปิโตรเลียม จำกัด (มหาชน) (BPC)*
3984,2565,หนี้ในประเทศ,0,5,บริษัท กสท.โทรคมนาคม จำกัด (มหาชน) (CAT)
3985,2565,หนี้ในประเทศ,0,5,บริษัท กรุงไทย คอมพิวเตอร์ เซอร์วิสเซส จำกัด (KTBCS)
3986,2565,หนี้ในประเทศ,0,5,บริษัท กรุงไทยธุรกิจบริการ จำกัด (KTBGS)
3987,2565,หนี้ในประเทศ,0,5,บริษัท ท่าอากาศยานไทย จำกัด (มหาชน) (AOT)
3988,2565,หนี้ในประเทศ,0,5,บริษัท ปตท. สำรวจและผลิตปิโตรเลียม จำกัด (มหาชน) (PEPC) *
3989,2565,หนี้ในประเทศ,0,5,บริษัท ปตท.สผ. อินเตอร์เนชั่นแนล จำกัด (PEPI)*
3990,2565,หนี้ในประเทศ,0,5,บริษัท ปตท. จำกัด (มหาชน) (PTT)
3991,2565,หนี้ในประเทศ,0,5,บริษัท การบินไทย จำกัด (มหาชน) (THAI)*
3992,2565,หนี้ในประเทศ,0,5,บริษัท ทีโอที จำกัด (มหาชน) (TOT)
3993,2565,หนี้ในประเทศ,0,5,บริษัท ไม้อัดไทย จำกัด (TTPC)**
3994,2565,หนี้ในประเทศ,0,5,บริษัท อู่กรุงเทพ จำกัด (BDC)
3995,2565,หนี้ในประเทศ,0,5,บริษัท โรงแรมท่าอากาศยานสุวรรณภูมิ จำกัด (SAH)
3996,2565,หนี้ในประเทศ,0,5,บริษัท ผลิตไฟฟ้าและน้ำเย็น จำกัด (DCAP)
3997,2565,หนี้ในประเทศ,0,5,บริษัท ธนารักษ์พัฒนาสินทรัพย์ จำกัด (ธพส.) (DAD)
3998,2565,หนี้ในประเทศ,0,5,บริษัท พีอีเอ เอ็นคอม อินเตอร์เนชั่นแนล จำกัด (PEA ENCOM)
3999,2565,หนี้ในประเทศ,375260.17,5,รวม
4000,2565,หนี้ต่างประเทศ,28893.46,5,1. องค์กรของรัฐ
4001,2565,หนี้ต่างประเทศ,0,5,องค์การขนส่งมวลชนกรุงเทพ (BMTA)
4002,2565,หนี้ต่างประเทศ,0,5,สถาบันการบินพลเรือน (CATC)
4003,2565,หนี้ต่างประเทศ,0,5,องค์การส่งเสริมกิจการโคนมแห่งประเทศไทย (DPO)
