จำนวน,_id,ปี,หน่วย,เพศ,จังหวัด,ประเภทแรงงาน,อาชีพ
2084,3814,2565,คน,ชาย,สระบุรี,แรงงานนอกระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
1532,3815,2565,คน,ชาย,สระบุรี,แรงงานนอกระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
731,3816,2565,คน,ชาย,สระบุรี,แรงงานนอกระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
234,3817,2565,คน,ชาย,สระบุรี,แรงงานนอกระบบ,เสมียน
23483,3818,2565,คน,ชาย,สระบุรี,แรงงานนอกระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
28902,3819,2565,คน,ชาย,สระบุรี,แรงงานนอกระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
11699,3820,2565,คน,ชาย,สระบุรี,แรงงานนอกระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
8063,3821,2565,คน,ชาย,สระบุรี,แรงงานนอกระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
5728,3822,2565,คน,ชาย,สระบุรี,แรงงานนอกระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
883,3823,2565,คน,หญิง,สระบุรี,แรงงานนอกระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
651,3824,2565,คน,หญิง,สระบุรี,แรงงานนอกระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
1841,3825,2565,คน,หญิง,สระบุรี,แรงงานนอกระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
391,3826,2565,คน,หญิง,สระบุรี,แรงงานนอกระบบ,เสมียน
36209,3827,2565,คน,หญิง,สระบุรี,แรงงานนอกระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
19861,3828,2565,คน,หญิง,สระบุรี,แรงงานนอกระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
6996,3829,2565,คน,หญิง,สระบุรี,แรงงานนอกระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
1010,3830,2565,คน,หญิง,สระบุรี,แรงงานนอกระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
8438,3831,2565,คน,หญิง,สระบุรี,แรงงานนอกระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
20828,3832,2565,คน,ชาย,ชลบุรี,แรงงานในระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
15959,3833,2565,คน,ชาย,ชลบุรี,แรงงานในระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
48744,3834,2565,คน,ชาย,ชลบุรี,แรงงานในระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
