ถนน,เลขที่,ซอย,FID,แรงม้า,เงินทุนรวม,_id,เลขทะเบียนเดิม,ลำดับ,ชื่อโรงงาน,โทรศัพท์,ประกอบกิจการ,คนงาน,ไปรษณีย์,ตำบล,อำเภอ,จังหวัด,หมู่
,เลขที่ 899/44,,10110032825627,420,15000000,1819,3-105-9/62สป,195,บริษัท แอล อาร์ เค โกลบอล จำกัด,089-6834321,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ,10,10540,บางพลีใหญ่,บางพลี,สมุทรปราการ,21
ปู่เจ้าสมิงพราย,เลขที่ 84/10,บุญล้อม,10110201525479,54,3400000,1820,3-106-15/47สป,212,บริษัท แอล.ซี.สตีลดรัมแฟคเตอรี่ จำกัด,,ซ่อมและล้างถังบรรจุเคมีภัณฑ์,7,10130,สำโรงใต้,พระประแดง,สมุทรปราการ,10
ปู่เจ้าสมิงพราย,เลขที่ 206 ,ปู่เจ้าสมิงพราย 5 (บุญล้อม),10110100425581,147,23000000,1821,3-106-4/58สป,245,บริษัท แอล.ซี.สตีลดรัมแฟคเตอรี่ จำกัด,,ซ่อมและล้างถังโลหะที่ใช้แล้วด้วยตัวทำละลาย ผลิตเชื้อเพลิงทดแทนจากน้ำมันและตัวทำละลายที่ใช้แล้ว และผลิตน้ำมันทาไม้แบบจากน้ำมันที่ใช้แล้ว โดยกรรมวิธีการผลิตทางอุตสาหกรรมที่ไม่ให้ความร้อน,25,10130,สำโรงใต้,พระประแดง,สมุทรปราการ,10
พระรามที่ 2,เลขที่ 46/75,,20740001225520,20,7000000,1822,จ3-105-12/52สค,2289,บริษัท แอล.ที.โททัล เมททัลส์ จำกัด,,คัดแยกสิ่งปฏิกูลที่ไม่ใช้แล้วซึ่งไม่เป็นอันตราย เช่น เศษทองแดง เศษทองเหลือง เศษอลูมิเนียม เสษเหล็ก เศษพลาสติก เศษกระดาษ เศษไม้ ฯลฯ,10,74000,ท่าทราย,เมืองสมุทรสาคร,สมุทรสาคร,8
ชลบุรี - พนัสนิคม,เลขที่ ,หนองยายรัก 2,10200007925484,215,38000000,1823,3-105-79/48ชบ,1023,บริษัท แอล.อาร์.ซี ไทยเมททอล จำกัด,02-9135957-8,คัดแยกวัสดุที่ไม่ใช้แล้ว เฉพาะที่กำหนดในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ.2541) เช่น เศษกระดาษ เศษพลาสติก เศษโลหะ,20,20000,นาป่า,เมืองชลบุรี,ชลบุรี,11
พิษณุโลก-นครสวรรค์,เลขที่ 11,-,72200000325612,0,0,1824,น.106-3/2561-ญนจ.,1995,บริษัท แอล.เอส. อิโค่เทคโนโลยี จำกัด,-,สกัดโลหะสังกะสีจากน้ำยาชุบโลหะ กากตะกอนที่มีองค์ประกอบของสังกะสีจากระบบบำบัดน้ำเสียและฝุ่นจากระบบบำบัดอากาศที่มีสังกะสีเป็นองค์ประกอบ,0,66220,หนองหลุม,วชิรบารมี,พิจิตร,1
ปทุมธานี-บางเลน,เลขที่ 26/4,-,10130000425507,5278.91,110839934,1825,3-106-4/50ปท,501,บริษัท แอล.เอส.เค.เทรดดิ้ง จำกัด,,ล้างขวดแก้ว,80,12140,ระแหง,ลาดหลุมแก้ว,ปทุมธานี,1
เลียบคลองคู,เลขที่ 5/9,-,10130004925536,5675.73,161000000,1826,3-106-49/53ปท,511,บริษัท แอลซี แมนเนจเม้นท์ จำกัด,081 4444335,บดย่อยชิ้นส่วนอุปกรณ์ไฟฟ้าและอิเล็กทรอนิกส์ สกัดโลหะมีค่าจากเศษชิ้นส่วนอุปกรณ์ไฟฟ้าและอิเล็กทรอนิกส์ หลอมหล่อเศษโลหะ เศษโลหะผสมและเศษโลหะที่มีค่า,303,12160,บ้านปทุม,สามโคก,ปทุมธานี,5
เลียบคลองคู,เลขที่ 5/8,,20130015325500,25,10400000,1827,จ3-105-153/50ปท,526,บริษัท แอลซี แมนเนจเม้นท์ จำกัด,,คัดแยกวัสดุเหลือใช้ สิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ที่ไม่เป็นอันตราย อัดเศษกระดาษ บดย่อยพลาสติก,9,12160,บ้านปทุม,สามโคก,ปทุมธานี,5
สุขุมวิท,เลขที่ -,-,10110000325519,757.28,16300000,1828,3-106-3/51สป,228,บริษัท แอลบีเอ ออยล์ มีล จำกัด,02 316-7726-7,นำน้ำมันพืชที่ใช้แล้วมาผ่านกระบวนการผลิตทางอุตสาหกรรมเพื่อนำกลับมาใช้ประโยชน์และสกัดน้ำมันจากไขมันสัตว์เพื่อใช้ผสมอาหารสัตว์,15,10280,บางปูใหม่,เมืองสมุทรปราการ,สมุทรปราการ,7
แพรกษา,เลขที่ 234/6,แพรกษา 5,10110000825583,81,1031500,1829,3-105-8/58สป,184,บริษัท แอลพีเอ็ม สเทเบิล จำกัด,,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,8,10280,แพรกษา,เมืองสมุทรปราการ,สมุทรปราการ,7
ทางหลวงสาย 3191,เลขที่ 63,-,10210001325557,59,16000000,1830,3-105-13/55รย,1244,บริษัท โอ แอนด์ ไอ เทรดดิ้ง จำกัด,,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,11,21180,มาบข่า,นิคมพัฒนา,ระยอง,5
-,เลขที่ 888/8,-,10110004125584,153.35,8000000,1831,3-106-41/58สป,248,บริษัท โอ.จี.ไอ จำกัด,,รีไซเคิลจอมอนิเตอร์แบบ LCD (Liquid Crystal Display) และบดย่อยชิ้นส่วนอุปกรณ์ไฟฟ้าและอิเล็กทรอนิกส์,10,10270,บางพลีใหญ่,บางพลี,สมุทรปราการ,21
สายเอเชีย-นครสวรรค์กิโลเมตร59-60,เลขที่ 143,,72120000325455,0,91940000,1832,น.105-3/2545-ญบว.,724,บริษัท โอกิทานิ (ไทยแลนด์) จำกัด,35314088,คัดแยกเศษวัสดุที่เหลือใช้จากกระบวนการผลิตบรรจุและแบ่งบรรจุสินค้าได้แก่โลหะทั่วไปโลหะผสมชิ้นส่วนและอุปกรณ์อิเล็กทรอนิกส์ชิ้นส่วนอุปกรณ์ไฟฟ้าผงซักฟอกและคัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตรายได้แก่พลาสติกกระดาษผ้าแก้วกระจกกระเบื้องเซรามิคและเป็นสถา,46,13160,บ้านเลน,บางปะอิน,พระนครศรีอยุธยา,1
 -,เลขที่ 85, -,10740200225505,512.11,27500000,1833,3-101-2/50สค,2122,บริษัท โอคินอสฟู้ด จำกัด,034-833803-6,"บำบัดน้ำเสียรวม ปริมาณบำบัดสูงสุด 4,500 ลูกบาศก์เมตรต่อวัน",3,74000,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,4
 -,เลขที่ 30/11, -,10130007225496,95,4100000,1834,3-105-72/49ปท,444,บริษัท โอเค 760 จำกัด,,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นอันตราย อัดเศษโลหะ เศษกระดาษ บดย่อยพลาสติก,15,12120,คลองสี่,คลองหลวง,ปทุมธานี,9
สาย 331,เลขที่ 88/83,-,10240000825562,88,11000000,1835,3-106-8/56ฉช,1607,บริษัท โอเค รีไซร์เคิล จำกัด,,บดย่อยพลาสติก ผลิตเม็ดพลาสติกเกรดบี,4,24190,หัวสำโรง,แปลงยาว,ฉะเชิงเทรา,7
 -,เลขที่ 34/1, -,10200006225498,93,2100000,1836,3-105-62/49ชบ,995,บริษัท โอเคซี คอร์ปอเรชั่น จำกัด,038-444588,คัดแยกสิ่งปฏิกูลที่ไม่ใช้แล้วที่ไม่เป็นอันตราย อัดโลหะ บดย่อยพลาสติก และทำเชื้อเพลิงทดแทนจากน้ำมันเครื่องใช้แล้ว,10,20170,บ้านบึง,บ้านบึง,ชลบุรี,4
,เลขที่ 108,,10140009125594,126,10000000,1837,3-105-91/59อย,636,บริษัท โอโซน รีไซเคิล จำกัด,,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,27,13160,สามเรือน,บางปะอิน,พระนครศรีอยุธยา,3
,เลขที่ 92,,20190012625526,6,900000,1838,จ3-105-126/52สบ,862,บริษัท โอบกิจพลาสติก จำกัด,"036369494,  0816286173",คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่มีลักษณะและคุณสมบัติตามที่กำหนดไว้ในกฎกระทรวงฉบับที่2พ.ศ.2535 ออกตามพระราชบัญญัติโรงงาน พ.ศ.2535,4,18240,พุแค,เฉลิมพระเกียรติ,สระบุรี,10
บางนา-ตราด กม.35,เลขที่ 92/8-9, -,10240013525480,3927.8,70000000,1839,3-105-135/48ฉช,1437,บริษัท โอริกซ์ สเตนเลส (ประเทศไทย) จำกัด,,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย และอัดเศษโลหะ,50,24180,หอมศีล,บางปะกง,ฉะเชิงเทรา,1
รามคำแหง,เลขที่ 348,,10102300125384,270.68,20000000,1840,3-101-1/38,1,บริษัท โอสถสภา จำกัด (มหาชน),3511123-24,"บำบัดน้ำทิ้งรวมได้4,800ลูกบาศก์เมตร/วัน",5,10240,หัวหมาก,บางกะปิ,กรุงเทพมหานคร,
พหลโยธิน,เลขที่ 60/1120,-,10130400125541,60,0,1841,3-101-1/54ปท,369,บริษัท โออิชิ เทรดดิ้ง จำกัด,02 7172244,"โรงงานปรับคุณภาพของเสียรวม ได้ 3,000 ลูกบาศก์เมตรต่อวัน",0,12120,คลองหนึ่ง,คลองหลวง,ปทุมธานี,19
,เลขที่ 1/91,สวนอุตสาหกรรมโรจนะ,91600100225488,219,64000000,1842,ข3-101-2/48อย,684,บริษัท โอเอ็ม เทคโนส จำกัด,035-227452-3,กำจัดกากของเสียอุตสาหกรรมประเภทของเหลวโดยการเผา,42,13210,คานหาม,อุทัย,พระนครศรีอยุธยา,5
,"เลขที่ 54/5, 54/6",,10740001825610,1300.92,15660000,1843,3-106-18/61สค,2214,บริษัท ไอบีเค รับเบอร์ เทคโนโลยี ดีเวลลอปเม้นท์ (ประเทศไทย) จำกัด,0 3487 9388,รีไซเคิลยางโดยผ่านกระบวนการทางอุตสาหกรรม เพื่อเป็นวัตถุดิบในอุตสาหกรรม คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย เช่น พลาสติกและยางสังเคราะห์ ,32,74000,บ้านเกาะ,เมืองสมุทรสาคร,สมุทรสาคร,1
หมายเลข 331,เลขที่ 2002/1,,10200003325614,490.5,24632400,1844,3-106-33/61ชบ,1084,บริษัท ไอบีซี อินดัสเตรียล จำกัด,02-3984845,รื้อตัด แยกส่วน และรีไซเคิลโครงสร้างจากแท่นขุดเจาะน้ำมันและก๊าซธรรมชาติที่ผ่านการใช้งานแล้ว,56,20180,แสมสาร,สัตหีบ,ชลบุรี,2
-,เลขที่ 241/1,-,10720003025542,303,8000000,1845,3-106-30/54สพ,2064,บริษัท ไอรอน กรุ๊ป จำกัด,034-546050,เก็บรวบรวมแบตเตอรี่โดยไม่มีการแปรสภาพ ทำเม็ดพลาสติกเกรด บี คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,30,72000,สนามชัย,เมืองสุพรรณบุรี,สุพรรณบุรี,5
,เลขที่ 82/8,,10150002125590,500,900000,1846,3-105-21/59อท,732,บริษัท ไอลดา กรุ๊ป 2015 จำกัด,816152351,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,5,14140,จรเข้ร้อง,ไชโย,อ่างทอง,6
สุขุมวิท,เลขที่ 406/1,-,10110005825539,292.5,31460000,1847,3-105-58/53สป,160,บริษัท ไอออน เมาน์เทน (ประเทศไทย) จำกัด,,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย บดย่อย และอัดเศษกระดาษ พลาสติก โลหะ,42,10270,เทพารักษ์,เมืองสมุทรปราการ,สมุทรปราการ,9
สุขุมวิท,เลขที่  299,,91090000225533,417.01,100000000,1848,ข3-101-2/53รย,1370,บริษัท ไออาร์พีซ๊ จำกัด (มหาชน),038-611333,บำบัดน้ำเสียรวม ,4,21000,เชิงเนิน,เมืองระยอง,ระยอง,5
สุขุมวิท,เลขที่ 299,,91090000125352,5823.92,45000000,1849,ข3-101-1/35รย,1364,บริษัท ไออาร์พีซี จำกัด (มหาชน),611333,บำบัดน้ำเสียรวม EIA,11,21000,เชิงเนิน,เมืองระยอง,ระยอง,5
วโรชา-บางเพรียง,เลขที่ 225,,20110118525511,105,3500000,1850,จ3-105-185/51สป,309,บริษัท ไออาร์พีเอ พลาสติก (ประเทศไทย) จำกัด,,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นอันตราย ได้แก่ เศษพลาสติก กระดาษ ไม้ ฯลฯ การบดย่อย และหลอมหรือทำเม็ดพลาสติกจากพลาสติกใช้แล้ว,10,10560,บางเพรียง,บางบ่อ,สมุทรปราการ,4
-,เลขที่ 129/56,-,10140002725515,1914.01,120000000,1851,3-106-27/51อย,651,บริษัท ไออาร์อาร์ คอร์เปอร์เรชั่น จำกัด,089-4038067,ปรับปรุงคุณภาพผลิตภัณฑ์ปิโตรเลียมที่ปนเปื้อน น้ำมันเตาที่ปนเปื้อน น้ำมันหล่อลื่นที่ใช้แล้ว ตัวทำละลายอินทรีย์ที่ใช้แล้ว และกากตะกอนน้ำมันจากเรือเดินสมุทร รวมทั้งโคลนและกรวดจากการสำรวจและผลิตปิโตรเลียม และกากตะกอนน้ำมันที่เกิดจากการทำความสะอาดแทงค์ฟาร์ม ทั้งทางบกและทางทะเล เพื่อนำมาผลิตเป็นเชื้อเพลิงผสม ผลิตน้ำมันสังเคราะห์จากพลาสติกไม่ใช้แล้วด้วยกระบวนการไพโรไลซิส (Pyrolysis),27,13170,วังจุฬา,วังน้อย,พระนครศรีอยุธยา,3
,เลขที่ 59,,10210009025613,291,16200000,1852,3-105-90/61รย,1308,บริษัท ฮง เว่ย (ประเทศไทย) จำกัด,,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,23,21130,นิคมพัฒนา,นิคมพัฒนา,ระยอง,4
-,เลขที่ 64/2,-,10740300425468,884.61,5000000,1853,3-106-4/46สค,2248,บริษัท ฮ้อบราเดอร์ส อินเตอร์เนชั่นแนล จำกัด,,ผลิตน้ำมันผสมสีทาบ้าน น้ำมันทาแบบ น้ำมันเลี้ยงโซ่ และน้ำมันหยอดทิ้งเอนกประสงค์จากน้ำมันใช้แล้ว ผลิตเชิ้อเพลิงทดแทน ล้างถังบรรจุภัณฑ์โดยใช้ตัวทำลาย คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย กลั่นน้ำมันหล่อลื่นใช้แล้ว เก็บรวบรวมแบตเตอรี่โดยไม่มีการแปรสภาพ,10,74000,ท่าทราย,เมืองสมุทรสาคร,สมุทรสาคร,3
,เลขที่ ,,72250011025628,0,0,1854,น.106-110/2562-ญอต.,1221,บริษัท ฮันวา เมทัลส์ (ประเทศไทย) จำกัด,,คัดแยก อัด เศษโลหะชนิดต่างๆบดย่อย อบ ลอกสี เศษอลูมิเนียม,0,20110,บ่อวิน,ศรีราชา,ชลบุรี,
-,เลขที่ 12/9-10,-,10740002625563,7870.18,135000000,1855,3-106-26/56สค,2229,บริษัท ฮั้วไทยเฮง ใยสังเคราะห์ จำกัด,,ผลิตเส้นใย เม็ด แท่งจากพลาสติกรีไซเคิล,50,74000,บ้านเกาะ,เมืองสมุทรสาคร,สมุทรสาคร,8
หมายเลข3143,เลขที่ 55,,10210004725514,2597,460000000,1856,3-106-47/51รย,1351,บริษัท ฮาร์สโก้ เมทัล (ประเทศไทย) จำกัด,038-869193-94,บริการคัดแยกโลหะจากกากอุตสาหกรรมเหล็ก ด้วยการทุบย่อยบดคัดแยก,153,21120,หนองละลอก,บ้านค่าย,ระยอง,5
-,เลขที่ 325/15,-,10200004025569,420,40000000,1857,3-105-40/56ชบ,971,บริษัท ฮีดากา ซูซูโทกุ (ประเทศไทย) จำกัด,038-110-565,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,9,20110,หนองขาม,ศรีราชา,ชลบุรี,3
,เลขที่ 116/1,,10140001725599,733,30000000,1858,3-106-17/59อย,647,บริษัท ฮีดากา เวสต์ แมนเนจเมนท์ จำกัด,"086-3580259,02-7441400",นำน้ำมันหล่อลื่นที่ใช้แล้วและตัวทำละลายที่ใช้แล้ว มาผ่านกรรมวิธีทางอุตสาหกรรมเพื่อนำกลับมาใช้เป็นเชื้อเพลิงทดแทน น้ำมันทาไม้แบบ น้ำมันหยอดทิ้ง ทำเชื้อเพลิงผสม รีไซเคิลไส้กรองน้ำมัน ซ่อมและล้างบรรจุภัณฑ์ด้วยตัวทำละลาย,9,10260,เสนา,อุทัย,พระนครศรีอยุธยา,2
,เลขที่ 336/5,,10200249525621,4604.6,30000000,1859,3-106-58/62ชบ,1103,บริษัท ฮีดากา-ฉิโฮ เมทัล รีไซคลิ่ง (ประเทศไทย) จำกัด,,ถอด แยก บดย่อย เครื่องใช้ไฟฟ้าและอุปกรณ์อิเล็กทรอนิกส์ สายไฟ และมอเตอร์ใช้แล้ว คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,80,10260,บ่อวิน,ศรีราชา,ชลบุรี,7
-,เลขที่ 116,-,10140014425476,4719.5,82800000,1860,3-105-144/47อย,562,บริษัท ฮีดากาโยโก เอ็นเตอร์ไพรส์ จำกัด,02-7441400,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย อัดและตัดเศษโลหะ,53,13210,เสนา,อุทัย,พระนครศรีอยุธยา,2
เนินตาลเด่น-หนองกะขะล่าง,เลขที่ 77,-,10200007425485,7153.3,117700000,1861,3-105-74/48ชบ,1017,บริษัท ฮีดากาโยโก เอ็นเตอร์ไพรส์ จำกัด,038-740495-7,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย อัดเศษโลหะ บดเศษเหล็ก และบดเศษพลาสติก,59,20160,พานทอง,พานทอง,ชลบุรี,1
,เลขที่ 15/2,,20200021125515,193,7700000,1862,จ3-105-211/51ชบ,1159,บริษัท เฮง เฮง เฮง พลาสติก จำกัด,084-8227711,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย บดย่อยพลาสติก และทำพลาสติกเป็นเม็ด,12,20170,มาบไผ่,บ้านบึง,ชลบุรี,4
-,เลขที่ 24,-,10250000825595,2585.5,11000000,1863,3-106-8/59ปจ,1750,บริษัท เฮาซัน จำกัด,,รีไซเคิลน้ำมันใช้แล้วเพื่อนำกลับมาใช้ใหม่,6,10220,หัวหว้า,ศรีมหาโพธิ,ปราจีนบุรี,13
-,เลขที่ 30/10,-,10140100925520,58,6000000,1864,3-106-9/52อย,678,บริษัท โฮส แอดวานซ์ (ประเทศไทย) จำกัด,,บดย่อยชิ้นส่วนอิเล็กทรอนิกส์และผลิตเม็ดพลาสติกเกรดบีจากพลาสติกเก่า,7,13210,ข้าวเม่า,อุทัย,พระนครศรีอยุธยา,10
,เลขที่ 30/10,,20140025225517,40,6000000,1865,จ3-105-252/51อย,711,บริษัท โฮส แอดวานซ์ (ประเทศไทย) จำกัด,081-9460750,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,7,13210,ข้าวเม่า,อุทัย,พระนครศรีอยุธยา,10
,เลขที่ โฉนดที่ดินเลขที่ 13496,,10240235225620,570,19000000,1866,3-106-47/62ฉช,1590,บริษัท ไฮ เอฟฟิซิเอ็นซี่ จำกัด,096-9788111,นำของเสียเคลือบอลูมิเนียมฟอยด์มาผ่านกรรมวิธีทางอุตสาหกรรม เพื่อผลิตเป็นแท่งอลูมิเนียม,14,10240,แปลงยาว,แปลงยาว,ฉะเชิงเทรา,12
,เลขที่ โฉนดที่ดินเลขที่ 13496,,10240244625620,460,17000000,1867,3-106-51/62ฉช,1595,บริษัท ไฮ เอฟฟิซิเอ็นซี่ จำกัด,096-9788111,นำของเสียที่ได้จากการหลอมเหล็กมาผ่านกรรมวิธีทางอุตสาหกรรม เพื่อผลิตเป็นสังกะสีออกไซด์,7,10110,แปลงยาว,แปลงยาว,ฉะเชิงเทรา,12
สุวินทวงศ์,เลขที่ -,,20240014025512,62,34000000,1868,จ3-105-140/51ฉช,1614,บริษัท ไฮ-คิว เซอร์วิส จำกัด,02-377-2017,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ที่ไม่เป็นของเสียอันตราย,13,24000,ศาลาแดง,บางน้ำเปรี้ยว,ฉะเชิงเทรา,14
สุวินทวงศ์,เลขที่ 3/356-357,-,91020201825484,73.86,0,1869,ข3-106-18/48,61,บริษัท ไฮโดร แอนด์ ไพโรเมท จำกัด,02-5435436-7,แยกสกัดโลหะมีค่า เช่น เงิน ทองแดง ทองคำ จากเศษโลหะด้วยไฟฟ้าและวิเคราะห์ปริมาณกลุ่มโลหะมีค่า,9,10530,ลำผักชี,หนองจอก,กรุงเทพมหานคร,9
วัดโขดหิน-เขาไผ่,เลขที่ โฉนดที่ดินเลขที 90267,,10210004425610,195,20000000,1870,3-105-44/61รย,1276,บริษัท ไฮเทค พลาส จำกัด,0 3869 4371,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,25,21000,ทับมา,เมืองระยอง,ระยอง,
วัดโขดหิน-เขาไผ่,เลขที่ 35/9,,10210004525617,245,20000000,1871,3-105-45/61รย,1278,บริษัท ไฮเทค พลาส จำกัด,0 3869 4371,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,25,21000,ทับมา,เมืองระยอง,ระยอง,
-,เลขที่ -,-,10210001725566,120,46000000,1872,3-106-17/56รย,1320,บริษัท ไฮเทค พลาส จำกัด,,นำตะกรันเหล็กมาผ่านกรรมวิธีการบดย่อยเพื่อนำกลับมาใช้ประโยชน์ใหม่เป็นวัตถุดิบในอุตสาหกรรมหลอมเหล็กและอุตสาหกรรมก่อสร้าง และบดย่อยแผงวงจรอิเล็กทรอนิกส์,20,21180,มาบข่า,นิคมพัฒนา,ระยอง,2
ทางหลวงหมายเลข 3138,เลขที่ 22/13,-,20210005625505,47,1800000,1873,จ3-105-56/50รย,1396,บริษัท ไฮเทค พลาส จำกัด,,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย บดย่อยพลาสติก,55,21120,หนองตะพาน,บ้านค่าย,ระยอง,1
ปานวิถี,เลขที่ 261/93,    -,10111400125459,38.58,7220000,1874,3-101-1/45สป,72,บ่อบำบัดรวม โครงการสุธาวี มินิแฟค,02-708-3659-60,บ่อบำบัดน้ำเสียรวม,5,10560,บางเพรียง,บางบ่อ,สมุทรปราการ,2
สาย 331,เลขที่ 1/5,-,10200013525476,191.5,6300000,1875,3-105-135/47ชบ,919,บ่อวินค้าของเก่า,038-346660,นำตัวทำละลายและน้ำมันหล่อลื่นใช้แล้ว มาผ่านกรรมวิธีการผลิตทางอุตสาหกรรม เพื่อนำกลับมาใช้ใหม่ ซ่อมและล้างถัง,17,20230,บ่อวิน,ศรีราชา,ชลบุรี,3
-,เลขที่ 1/9,-,10190007125534,19,580000,1876,3-105-71/53สบ,811,บัวลอยค้าของเก่า,081-8088835,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย เช่น เศษเหล็ก กระดาษ ทองแดง อลูมิเนียม,10,18230,บัวลอย,หนองแค,สระบุรี,3
,เลขที่ 4/3,,10300005625613,762,19000000,1877,3-106-56/61นม,1806,บิ๊กเฮง,08 1725 0314,ลานตากกากมันสำปะหลัง,6,30280,บึงอ้อ,ขามทะเลสอ,นครราชสีมา,1
เลียบคลองหก,เลขที่ โฉนดที่ดินเลขที่ 51738,,10130009525604,122,6800000,1878,3-106-95/60ปท,518,บุญเพ็ชร์ รีไซเคิล,,บดย่อยชิ้นส่วนอุปกรณ์อิเล็กทรอนิกส์ และคัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ,10,10250,คลองหก,คลองหลวง,ปทุมธานี,8
-,เลขที่ 64/3,-,10190005525487,70,3900000,1879,3-105-55/48สบ,806,เบิ้มของเก่า,"036-355167,  089-9004539",คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นอันตราย,7,18150,หนองหมู,วิหารแดง,สระบุรี,8
,เลขที่ 64/5,,20190024925518,40,1200000,1880,จ3-105-249/51สบ,872,เบิ้มของเก่า,819948743,คัดแยกวัสดุที่ไม่ใช้แล้วเฉพาะที่กำหนดในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ.2541),10,18150,หนองหมู,วิหารแดง,สระบุรี,8
สายเอก,เลขที่ โฉนดที่ดินเลขที่ 10829,,10190120425621,119,3900000,1881,3-105-33/62สบ,796,เบียร์ รีไซเคิล,861090900,คัดแยกวัสดุที่ไม่ใช้แล้วที่เป็นของเสียอันตราย,4,18120,ธารเกษม,พระพุทธบาท,สระบุรี,1
อุดร-หนองคาย,เลขที่ 22,บ้านท่าตูม,10410009925487,711.52,20000000,1882,3-105-99/48อด,1870,ป.ศิริ,,คัดแยกวัสดุที่ไม่ใช้แล้วเฉพาะที่กำหนดในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ.2541) และบดย่อยพลาสติก,20,41000,หมูม่น,เมืองอุดรธานี,อุดรธานี,11
-,เลขที่ 73/2,-,10200001225485,82,15500000,1883,3-105-12/48ชบ,907,ป.ศิริพร,081-9829255,คัดแยกวัสดุที่ไม่ใช้แล้วเฉพาะที่กำหนดในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ.2541),12,20220,หนองอิรุณ,บ้านบึง,ชลบุรี,4
-,เลขที่ 59/6,-,10730002025575,748.5,14000000,1884,3-106-20/57นฐ,2102,ปฐมแก้ววัฒนา,0 3426 1768,บดแก้ว และล้างขวด,20,73000,ทัพหลวง,เมืองนครปฐม,นครปฐม,6
-,เลขที่ 16/2,-,20800105525512,25,630000,1885,จ3-105-55/51นศ,2351,ประดับเพชรรีไซเคิล,087-4642038,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว เฉพาะที่เป็นของเสียไม่อันตราย เช่น เศษโลหะต่าง ๆ เศษเหล็ก เศษอลูมิเนียม เศษกระดาษ เศษพลาสติก ที่ไม่มีการปนเปื้อน,3,80320,บ้านเกาะ,พรหมคีรี,นครศรีธรรมราช,2
