ถนน,เลขที่,ซอย,แรงม้า,เงินทุนรวม,_id,คนงาน,เลขทะเบียนโรงงาน,ลำดับ,ชื่อโรงงาน,ประกอบกิจการ,โทรศัพท์,ไปรษณีย์,ตำบล,อำเภอ,จังหวัด,หมู่
นครชัยศรี-ดอนตูม,"เลขที่ 62,63,64",-,12.85,6500000,1793,8,3-105-95/47นฐ,1793,บริษัท เอฟเวอร์คอม โปรเฟสชั่นแนล ซัพพลาย จำกัด,"คัดแยกโลหะ พลาสติก และดัดแปลง ซ่อม ประกอบเครื่องคอมพิวเตอร์,เครื่องใช้ไฟฟ้า,อิเลคทรอนิคส์ และชิ้นส่วนหรือส่วนประกอบที่ใช้กับคอมพิวเตอร์,อุปกรณ์อิเล็คทรอนิคส์ และเครื่องใช้ไฟฟ้า",,73130,ดอนตูม,บางเลน,นครปฐม,10
-,เลขที่ 75,-,3568.34,4000000,1794,15,3-106-13/53นฐ,1794,บริษัท ปฐมชัยไฮเทค จำกัด,ผลิตเชื้อเพลิงสังเคราะห์จากพลาสติกที่ใช้แล้ว ด้วยกระบวนการ Pyrolysis,,73140,ทุ่งลูกนก,กำแพงแสน,นครปฐม,4
,เลขที่ 55,,930,2500000,1795,7,3-106-13/56นฐ,1795,บริษัท ยงถัง จำกัด,นำชิ้นส่วนอุปกรณ์ไฟฟ้าอิเล็กทรอนิกส์เข้าสู่กระบวนการทางอุตสาหกรรม เพื่อนำโลหะกลับมาใช้ประโยชน์ใหม่,,73130,ดอนตูม,บางเลน,นครปฐม,11
-,เลขที่ 50,-,438.5,10000000,1796,14,3-106-19/52นฐ,1796,บริษัท รีฟายน์พลัส จำกัด,กลั่นตัวทำละลายใช้งานแล้วกลับมาใช้ใหม่ (Solvents Recovery) ทำเชื้อเพลิงทดแทนจาก น้ำมันหล่อลื่นและตัวทำละลายที่ใช้แล้ว,,73000,โพรงมะเดื่อ,เมืองนครปฐม,นครปฐม,12
เพชรเกษม,เลขที่ 18,-,294,14200000,1797,6,3-106-2/56นฐ,1797,บริษัท เมก้า ไทร์ แมนูแฟคเจอริ่ง (ไทย) จำกัด,นำยางรถยนต์ใช้แล้วมาสับ บดย่อย เพื่อนำเศษลวดและยางกลับมาใช้ประโยชน์ใหม่เป็นวัตถุดิบ,,73120,ท่ากระชับ,นครชัยศรี,นครปฐม,2
-,เลขที่ 59/6,-,748.5,14000000,1798,20,3-106-20/57นฐ,1798,ปฐมแก้ววัฒนา,บดแก้ว และล้างขวด,0 3426 1768,73000,ทัพหลวง,เมืองนครปฐม,นครปฐม,6
-,เลขที่ -,-,25.75,2200000,1799,5,3-106-26/53นฐ,1799,น.ส.จีรภา เรืองฤทธิ์,ผลิตน้ำมันเชื้อเพลิงจากยางรถยนต์ที่ใช้แล้ว,,73000,บ้านยาง,เมืองนครปฐม,นครปฐม,1
เพชรเกษม,เลขที่ 24/1,-,147,6850000,1800,6,3-106-33/52นฐ,1800,นายคำรณ จงยิ่งยศ,นำยางรถยนต์เก่ามาสับ บดย่อย เพื่อนำกลับมาใช้ประโยชน์ใหม่เป็นวัตถุดิบ,,73000,หนองดินแดง,เมืองนครปฐม,นครปฐม,3
-,เลขที่ 52/8,-,130,3800000,1801,6,3-106-5/57นฐ,1801,บริษัท ไทร์ รีไซคลิ่ง จำกัด,ตัด กรีด บด อัดยางรถยนต์เก่าที่ไม่ใช้แล้วมาแปรรูป,,73000,หนองงูเหลือม,เมืองนครปฐม,นครปฐม,6
 -,เลขที่ 30/8, -,1268,10500000,1802,10,3-106-9/50นฐ,1802,บริษัท อรพล อลูมิเนียม จำกัด,นำเศษและตะกรันโลหะ (Scrap and Dross) เช่น อลูมิเนียม ทองเหลือง ทองแดง สังกะสี เป็นต้น มารีไซเคิลโดยการหลอมหล่อเพื่อนำกลับมาใช้ประโยชน์ใหม่,,73120,ศรีษะทอง,นครชัยศรี,นครปฐม,4
พระประโทน-บ้านแพ้ว,เลขที่ 502,-,204.94,6744000,1803,2,จ3-101-1/44นฐ,1803,บริษัท ยูนิ-เพรสซิเดนท์(ประเทศไทย) จำกัด,บำบัดน้ำเสีย,,73000,ดอนยายหอม,เมืองนครปฐม,นครปฐม,3
เพชรเกษม,เลขที่ 13/8,วัดท่าข้าม,84,9500000,1804,2,จ3-101-2/40นฐ,1804,บริษัท ซันยางอุตสาหกรรมอาหาร จำกัด,ระบบบำบัดน้ำเสียรวม,034-721991-3,73110,ท่าข้าม,สามพราน,นครปฐม,4
เพชรเกษม,เลขที่ 42/2,สุขาภิบาลอ้อมใหญ่3,120.08,30000000,1805,6,จ3-101-4/40นฐ,1805,บริษัท แหลมทองอุตสาหกรรมอาหาร จำกัด,โรงงานปรับปรุงคุณภาพของเสียรวม,4205835-8,73160,อ้อมใหญ่,สามพราน,นครปฐม,2
,เลขที่ 174/9,,30,370000,1806,5,จ3-105-122/50นฐ,1806,นายสันติ ลิ้มบริบูรณ์,คัดแยกเศษยาง,,73120,ศรีมหาโพธิ์,นครชัยศรี,นครปฐม,5
,เลขที่ 123,,63,4650000,1807,10,จ3-105-147/50นฐ,1807,บริษัท เอ เอส เค เมทัล สแครป เทรดดิ้ง จำกัด,คัดแยกสิ่งปฎิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่ใช่ของเสียอันตราย,,73130,นราภิรมย์,บางเลน,นครปฐม,6
,เลขที่ 59/12,,18,1250000,1808,4,จ3-105-155/50นฐ,1808,นายกิตติพันธ์ เผดิมปราชญ์,คัดแยกเศษวัสดุที่ไม่ใช้แล้ว,,73000,ทัพหลวง,เมืองนครปฐม,นครปฐม,6
ทางเข้าอ.สามพราน,เลขที่ 24/30,,54,2850000,1809,3,จ3-105-158/51นฐ,1809,บริษัท เจดีย์ไทย สตีล จำกัด,คัดแยกขยะอุตสาหกรรมที่ไม่เป็นอันตราย เข่น พลาสติก เศษผ้า กระดาษ,,73110,ยายชา,สามพราน,นครปฐม,5
,เลขที่ 81/5,,285.6,20000000,1810,21,จ3-105-190/50นฐ,1810,นางสาวพรนที สมพงษ์ชัยกุล,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นอันตราย และบดย่อยพลาสติก,,73170,มหาสวัสดิ์,พุทธมณฑล,นครปฐม,1
,เลขที่ โฉนดเลขที่ 2842,,479,35000000,1811,25,จ3-105-23/52นฐ,1811,บริษัท เอส.เอ็น.เค.เมทัล จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้ว เฉพาะที่กำหนดไว้หนดไว้ในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีสิ่งปฎิกูลหรือวัสดุที่ไม่ใช้แล้ว ท้าประกาศกระทรวงอุตสาหกรรม ฉบับ ที่ 1 (พ.ศ.2541) อัดเศษโลหะ ตัด พับ หรือม้วนโลหะ,,73120,ท่าพระยา,นครชัยศรี,นครปฐม,4
,เลขที่ 50,,141,10000000,1812,14,จ3-105-39/52นฐ,1812,บริษัท รีฟายน์พลัส จำกัด,คัดแยกสิ่งปฎิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,73000,โพรงมะเดื่อ,เมืองนครปฐม,นครปฐม,12
,เลขที่ 64/21,,91.45,3409000,1813,4,จ3-105-48/52นฐ,1813,ร้านลุงตี๋ของเก่า,คัดแยกสิ่งปฎิกูลและวัสดุที่ไม่ใช้แล้วจากโรงงานอุตสาหกรรมที่ไม่เป็นของเสียอันตราย,,73120,ขุนแก้ว,นครชัยศรี,นครปฐม,1
,เลขที่ 6/2,,465,25500000,1814,35,จ3-105-81/52นฐ,1814,บริษัท วสันต์ กรุ๊ป ซัพพลาย จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุไม่ใช่แล้วที่ไม่เป็นอันตราย เช่น แก้ว พลาสติก เหล็ก ไม้ กระดาษหรือวัสดุอื่นๆ,034-385470-2,73110,สามพราน,สามพราน,นครปฐม,2
พระประโทน-บ้านแพ้ว,เลขที่ -,,54,2400000,1815,4,จ3-105-95/51นฐ,1815,บริษัท 4 ป.คัดแยกขยะอุตสาหกรม จำกัด,คัดแยกขยะอุตสาหกรรมชนิดที่ไม่เป็นอันตราย,,73110,ตลาดจินดา,สามพราน,นครปฐม,
ธรรมคุณากร,เลขที่ 80,,516.48,11250000,1816,10,3-101-1/39สค,1816,บริษัท ซีรอเยล อาหารทะเล จำกัด,"ปรับคุณภาพน้ำเสียปริมาณ1,500ลูกบาศก์เมตร/วัน",423961-4,74000,บางหญ้าแพรก,เมืองสมุทรสาคร,สมุทรสาคร,1
วิเชียรโชฎก,เลขที่ 1259, -,991.97,42410120,1817,8,3-101-1/49สค,1817,บริษัท ยูเนี่ยนโฟรเซนโปรดักส์ จำกัด,บำบัดน้ำเสียรวม,0 3482 0627-9,74000,มหาชัย,เมืองสมุทรสาคร,สมุทรสาคร,
 -,เลขที่ 85, -,512.11,27500000,1818,3,3-101-2/50สค,1818,บริษัท โอคินอสฟู้ด จำกัด,"บำบัดน้ำเสียรวม ปริมาณบำบัดสูงสุด 4,500 ลูกบาศก์เมตรต่อวัน",034-833803-6,74000,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,4
เพชรเกษม 91,เลขที่ 62/8,ศรทอง,115.5,27000000,1819,3,3-101-4/47สค,1819,บริษัท จี.เอ็ม. เท็กซ์ไทล์ พริ้นติ้ง แอนด์ ไดอิ้ง จำกัด,ระบบบำบัดน้ำเสียรวม,0 2420 3855,74130,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,3
-,เลขที่ 12/32,-,366,5100000,1820,4,3-101-8/47สค,1820,บริษัท อันดามันซูริมิ อินดัสทรีส์ จำกัด,"บำบัดน้ำเสียรวม ปริมาณการบำบัดน้ำเสียสูงสุด 1,850 ลูกบาศก์เมตรต่อวัน",0 3482 2958-9,74000,บางกระเจ้า,เมืองสมุทรสาคร,สมุทรสาคร,3
เศรษฐกิจ 1,เลขที่ 12/2,-,59,9100000,1821,8,3-105-1/54สค,1821,ห้างหุ้นส่วนจำกัด ช.ว.โลหะกิจ 2539,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นอันตราย เช่น เศษพลาสติก เศษยาง เศษกระดาษ เศษโฟม เศษเหล็ก เศษทองแดง เศษทองเหลือง เศษอลูมิเนียม,,74110,สวนหลวง,กระทุ่มแบน,สมุทรสาคร,9
-,เลขที่ 29/10,-,108,5000000,1822,4,3-105-1/59สค,1822,บริษัท โรส สตีล เซอร์วิส จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,74000,คอกกระบือ,เมืองสมุทรสาคร,สมุทรสาคร,5
 -,เลขที่ 55/11, -,171.5,8000000,1823,25,3-105-102/48สค,1823,บริษัท ช. ทิพย์เกื้อกูล สตีล จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้ว เฉพาะที่กำหนดในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ.2541) และอัด ตัดเศษโลหะ,,74000,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,3
เศรษฐกิจ,เลขที่ 112,เทพกาญจนา,60,11000000,1824,6,3-105-102/59สค,1824,บริษัท ไทย เฟิง อินเตอร์เนชั่นแนล จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,74110,คลองมะเดื่อ,กระทุ่มแบน,สมุทรสาคร,7
-,เลขที่ 111/1,-,226,4000000,1825,12,3-105-105/59สค,1825,บริษัท ซิน ไท่ หลง อินดัสตรี จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,74000,ท่าจีน,เมืองสมุทรสาคร,สมุทรสาคร,2
ทางหลวงชนบท (สายแยกทางหลวงหมายเลข 35-บ้านลาดใหญ่),เลขที่ ,,238.86,73000000,1826,8,3-105-11/57สค,1826,บริษัท ลองลัค พลาสติก แอนด์ เมทัล จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย เช่น เศษพลาสติก เศษกระดาษ และเศษโลหะ,,74000,กาหลง,เมืองสมุทรสาคร,สมุทรสาคร,2
-,เลขที่ 97,-,226,4000000,1827,5,3-105-110/59สค,1827,บริษัท เอส เค ไซเคิล จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,74000,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,3
-,เลขที่ 2/5,-,316.6,8000000,1828,11,3-105-120/47สค,1828,บริษัท พี ที เค พลาสติก จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วเฉพาะที่กำหนดในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ.2541) บด ย่อย และทำเม็ดพลาสติกเกรดบี,,74000,โคกขาม,เมืองสมุทรสาคร,สมุทรสาคร,5
เศรษฐกิจ,เลขที่ 344/13,-,190.72,1500000,1829,10,3-105-16/48สค,1829,เอส.เค.พลาสติก,คัดแยกวัสดุที่ไม่ใช้แล้ว ตามที่กำหนดไว้ในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ.2541) และทำเม็ดพลาสติก,,74110,ท่าไม้,กระทุ่มแบน,สมุทรสาคร,4
,เลขที่ 53/1,,90,6000000,1830,25,3-105-16/57สค,1830,บริษัท บาย เซล บิซิเนส จำกัด,คัดแยกสิ่งปฏิกูลที่ไม่ใช้แล้วที่ไม่เป็นอันตราย เช่น กระดาษ เหล็ก แก้ว ผ้า พลาสติก และผลิตเม็ดพลาสติก,,74000,บ้านเกาะ,เมืองสมุทรสาคร,สมุทรสาคร,1
-,เลขที่ 98,-,15,7400000,1831,5,3-105-17/54สค,1831,บริษัท พลาสเทค รีไซเคิล จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,034 480200,74120,หนองบัว,บ้านแพ้ว,สมุทรสาคร,2
-,เลขที่ โฉนดที่ดินเลขที่ 143549,-,0,3000000,1832,12,3-105-17/58สค,1832,บริษัท พีทีเอสเอ็น ซัพพลาย จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,10150,พันท้ายนรสิงห์,เมืองสมุทรสาคร,สมุทรสาคร,3
,เลขที่ 25/59,,85,4000000,1833,7,3-105-19/58สค,1833,บริษัท ก้องเพชร จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ,,74000,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,3
,เลขที่ 76/8,-,0,2700000,1834,7,3-105-20/55สค,1834,บริษัท พัฒนปพน ปิโตรเคมีคอล จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,74110,ดอนไก่ดี,กระทุ่มแบน,สมุทรสาคร,3
เพชรเกษม,เลขที่ ,,80,15500000,1835,7,3-105-21/57สค,1835,บริษัท ส.เพิ่มพูลลาภ จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย เช่น กระดาษ พลาสติก และโลหะ,,74130,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,
-,เลขที่ 102,-,872.85,9000000,1836,13,3-105-26/59สค,1836,บริษัท เยส กรีน จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย และทำเม็ดพลาสติกจากเศษโฟม,,74110,ท่าเสา,กระทุ่มแบน,สมุทรสาคร,8
-,เลขที่ 132,-,482.34,16000000,1837,8,3-105-29/53สค,1837,บริษัท เค.เค.พี.โพลีเมอร์ จำกัด,คัดแยกวัสดุเหลือใช้ที่ไม่เป็นอันตรายจากโรงงาน และผลิตพลาสติกเม็ด ผลิตภัณฑ์อื่นๆ จากพลาสติกเหลือใช้,081 7551785,74000,โคกขาม,เมืองสมุทรสาคร,สมุทรสาคร,7
,"เลขที่ โฉนดที่ดินเลขที่ 96155, 96156, 96157, 96147",,114,17600000,1838,20,3-105-3/57สค,1838,บริษัท ซีโนไทย มารีน โปรดักส์ จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,74000,บางหญ้าแพรก,เมืองสมุทรสาคร,สมุทรสาคร,4
วัดปากบ่อ,เลขที่ 51/12,นาใหม่,45,2100000,1839,10,3-105-33/54สค,1839,นายเสนอ รณหงษา,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,74000,บ้านเกาะ,เมืองสมุทรสาคร,สมุทรสาคร,8
เศรษฐกิจ,เลขที่ 70,เทพกาญจนา,61,13000000,1840,15,3-105-33/57สค,1840,บริษัท สุขใส รีไซเคิล จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ,,74110,คลองมะเดื่อ,กระทุ่มแบน,สมุทรสาคร,7
เลียบคลองสี่วาพาสวัสดิ์,เลขที่ 99/20,,80,6500000,1841,7,3-105-35/58สค,1841,นางสาวพลินี กล้าตลุมบอน,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,10150,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,1
,เลขที่ โฉนดเลขที่ 65994,,460,20000000,1842,6,3-105-36/58สค,1842,บริษัท มณีสยาม เปเปอร์ จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,73210,ท่าไม้,กระทุ่มแบน,สมุทรสาคร,5
-,เลขที่ 40/5,,72,22000000,1843,16,3-105-37/54สค,1843,บริษัท เมืองไทยสตีล จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ไช้แล้วที่ไม่เป็นของเสียอันตราย,,74000,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,9
เอกชัย,เลขที่ 33/80,ตลับทอง,67.5,2600000,1844,6,3-105-38/47สค,1844,ห้างหุ้นส่วนจำกัด วิชัยอุตสาหกรรมโลหะ,คัดแยกวัสดุที่ไม่ใช้แล้วเฉพาะที่กำหนดไว้ในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ. 2541) และหลอมหล่อโลหะ,,74000,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,2
-,เลขที่ 15/15,-,86,26000000,1845,10,3-105-38/56สค,1845,นายอรรณพ เหลืองปฐมอร่าม,คัดแยกสิ่งปฏิฏุลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,74000,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,9
เอกชัย,เลขที่ -,เชิดมหาชัย 2,210,30000000,1846,15,3-105-39/54สค,1846,บริษัท หลั่นเทียน เทคโนโลยี (ประเทศไทย) จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย เช่น เศษพลาสติก เศษเหล็ก เศษไม้ เศษกระดาษ,,74000,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,5
เอกชัย,เลขที่ 89/28,เชิดมหาชัย 2,166,39000000,1847,15,3-105-40/54สค,1847,นายชัชวาลย์ เกิดเกียรติสุดา,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย เช่น เศษเหล็ก เศษทองแดง เศษทองเหลือง,,74000,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,5
เศรษฐกิจ,เลขที่ 18/58,-,80.5,1140000,1848,13,3-105-40/58สค,1848,บริษัท ไทยเม็ททอลพลาสติกส์ จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,74000,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,5
เลียบคลองเทพกาญจนา,เลขที่ 93/10,-,20,27000000,1849,12,3-105-41/54สค,1849,บริษัท หง เหวิน จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย เช่น สายไฟฟ้า,,74000,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,6
เศรษฐกิจ,เลขที่ 68,คลองมะเดื่อ 13,571.89,15200000,1850,20,3-105-43/49สค,1850,บริษัท พี.เอ็น.ที.สยาม พลาสติก จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ทำเม็ดพลาสติก เกรดบี ทำผลิตภัณฑ์พลาสติก,,74110,คลองมะเดื่อ,กระทุ่มแบน,สมุทรสาคร,4
พระรามที่ 2,เลขที่ -,วัดบ้านไร่เจริญผล,255.75,30500000,1851,10,3-105-45/53สค,1851,บริษัท เจทีเอส เมทัล สแครป เทรดดิ้ง จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย เช่น ทองเหลือง ทองแดง เหล็ก อลูมิเนียม เศษกระดาษ เศษพลาสติก อัดกระดาษ อัดโลหะ,,74000,พันท้ายนรสิงห์,เมืองสมุทรสาคร,สมุทรสาคร,5
-,เลขที่ 93/3,-,175,13000000,1852,15,3-105-46/53สค,1852,บริษัท เจทีเอส เมทัล สแครป เทรดดิ้ง จำกัด,คัดแยกวัสดุที่ใช้แล้วและเหลือใช้ที่ไม่เป็นของเสียอันตรายจากโรงงานอุตสาหกรรม เช่น พลาสติก กระดาษ ไม้ โลหะ,034 494037-8,74000,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,2
เอกชัย,เลขที่ 109,-,426,30000000,1853,30,3-105-48/53สค,1853,บริษัท สยามรุ่งเรืองพลาสเทค จำกัด,คัดแยกวัสดุที่ใช้แล้วที่ไม่เป็นของเสียนอันตราย เช่น พลาสติก เศษเหล็ก ผลิตตะกร้า และกล่องพลาสติก,,74000,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,5
-,"เลขที่ โฉนดที่ดินเลขที่ 108358, 109554, 109555",-,180,19000000,1854,20,3-105-51/54สค,1854,ตะวันเมทัล,คัดแยกเศษโลหะทั่วไป,,74000,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,5
-,เลขที่ 185/28,-,176,7000000,1855,10,3-105-53/53สค,1855,บริษัท เจิ้งซิน เทรดดิ้ง จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย เช่น ทองเหลือง ทองแดง เหล็ก อลูมิเนียม เศษกระดาษ เศษพลาสติก อัดกระดาษ อัดโลหะ และบดย่อยพลาสติก,,74110,แคราย,กระทุ่มแบน,สมุทรสาคร,1
เศรษฐกิจ,เลขที่ 94/125,-,73,4900000,1856,7,3-105-54/54สค,1856,นายไพรัตน์ ณ ทวี,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,02-2949438,74000,ท่าทราย,เมืองสมุทรสาคร,สมุทรสาคร,7
เพชรเกษม,เลขที่ 215,เพชรเกษม 91,5.5,940000,1857,3,3-105-6/57สค,1857,วงษ์พาณิชย์ สาขาเพชรเกษม 91(2),คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,74130,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,13
เศรษฐกิจ 1,เลขที่ 555/4,วิรุณราษฎร์,20,5300000,1858,9,3-105-60/54สค,1858,บริษัท ไทย สิงห์ ทอง จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,74130,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,2
เศรษฐกิจ,เลขที่ 8/8,,60,17600000,1859,8,3-105-62/60สค,1859,ไทยหยูหลง พลาสติก,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,10160,ดอนไก่ดี,กระทุ่มแบน,สมุทรสาคร,5
-,เลขที่ 73/3,-,90,5200000,1860,20,3-105-63/53สค,1860,เอกประเสริฐ,คัดแยกวัสดุที่ไม่ใช้แล้วซึ่งไม่เป็นอันตราย เช่น เศษเหล็ก เศษกระดาษ เศษพลาสติก เศษอลูมิเนียม เศษทองแดง ทองเหลือง ขวด,,74110,สวนหลวง,กระทุ่มแบน,สมุทรสาคร,8
เอกชัย-เศรษฐกิจ,เลขที่ 68/11,บ่อดิน,180,1040000,1861,18,3-105-64/53สค,1861,บริษัท ที.โอ.พี. (กระดาษหมุนเวียน) จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นอันตราย เช่น เศษพลาสติก เศษยาง เศษกระดาษ เศษโฟม เศษเหล็ก เศษทองแดง เศษทองเหลือง เศษอลูมิเนียม,,74000,คอกกระบือ,เมืองสมุทรสาคร,สมุทรสาคร,4
เพชรเกษม,เลขที่ 271,เลียบคลองศรีสำราญ,15,7700000,1862,20,3-105-65/54สค,1862,ห้างหุ้นส่วนจำกัด พี.ซี.โอ.พลาสติก,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,74110,สวนหลวง,กระทุ่มแบน,สมุทรสาคร,13
เศรษฐกิจ 1,เลขที่ 6, -,348,51000000,1863,27,3-105-69/48สค,1863,ห้างหุ้นส่วนจำกัด สมนึกธุรกิจ,คัดแยกวัสดุที่ไม่ใช้แล้วเฉพาะที่กำหนดในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ.2541),,74000,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,5
-,เลขที่ 89/90,-,485,37500000,1864,11,3-105-7/53สค,1864,บริษัท อิมหลีจั่น อิมปอร์ต เอ็กซ์ปอร์ต จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นอันตราย,081 6115468,74000,พันท้ายนรสิงห์,เมืองสมุทรสาคร,สมุทรสาคร,5
-,เลขที่ 108/2,-,1953.82,120000000,1865,41,3-105-81/53สค,1865,บริษัท สยามรอแยล สตีล จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วจากโรงงานที่ไม่เป็นอันตราย เช่น เหล็ก อลูมิเนียม และโลหะอื่นๆ และรีไซเคิลเพื่อใช้เป็นวัตถุดิบด้วยการหลอมโลหะ,,74000,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,6
เศรษฐกิจ1,เลขที่ 245/18,,46.53,5500000,1866,10,3-105-82/59สค,1866,มีถาวรการค้า,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,74130,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,2
