ประกอบกิจการ,อำเภอ,รหัสประเภท,ประเภทโรงงาน,ถนน,ซอย,FID,เงินทุนรวม(ล้านบาท),คนงานรวม,จังหวัด,หมู่,เลขที่,แรงม้า,ปีที่อนุญาต,ตำบล,เลขทะเบียนโรงงานเดิม,ผู้ประกอบการ,_id,ชื่อโรงงาน,จำพวก,รหัสไปรษณีย์
ปรับคุณภาพของเสียรวม โดยนำวัสดุที่ไม่ใช้แล้วมาใช้ทดแทนวัตถุดิบและเชื้อเพลิงในการผลิตปูนซีเมนต์,แก่งคอย,10100,โรงงานปรับคุณภาพของเสียรวม (Central Waste Treatment Plant),มิตรภาพ,,10200000000000,186,10,สระบุรี,9,99,4362,2557,ทับกวาง,3-101-1/57สบ,บริษัท ปูนซีเมนต์นครหลวง จำกัด (มหาชน),2104,บริษัท ปูนซีเมนต์นครหลวง จำกัด (มหาชน),3,18260
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,วิหารแดง,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,,,10200000000000,3.7,8,สระบุรี,6,42,58.5,2559,หนองสรวง,3-105-65/59สบ,ห้างหุ้นส่วนจำกัด เคเอชที รีไซเคิล ,2105,ห้างหุ้นส่วนจำกัด เคเอชที รีไซเคิล,3,18150
ปรับคุณภาพของเสียรวม เช่น น้ำมันหล่อลื่น ยางรถยนต์ ของเหลว เป็นต้น โดยกระบวนการใช้ความร้อนด้วยการเผาในเตาเผาซีเมนต์,บ้านหมอ,10100,โรงงานปรับคุณภาพของเสียรวม (Central Waste Treatment Plant),พัฒน์พงศ์,-,10200000000000,301,4,สระบุรี,9,1,2236,2545,บ้านครัว,3-101-3/45สบ,บริษัท ปูนซิเมนต์ไทย (ท่าหลวง) จำกัด,2106,บริษัท ปูนซิเมนต์ไทย (ท่าหลวง) จำกัด โรงงานท่าหลวง,3,18270
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,แก่งคอย,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,-,-,10200000000000,15,8,สระบุรี,3,โฉนดที่ดินเลขที่ 9252,100,2562,ท่ามะปราง,3-105-53/62สบ,บริษัท พี พาวเวอร์ โปรเกรสชั่น เอนไวรอน จำกัด,2107,บริษัท พี พาวเวอร์ โปรเกรสชั่น เอนไวรอน จำกัด,3,18110
ผลิตเชื้อเพลิงแข็งอัดก้อนจากวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,เสาไห้,10600,การนำผลิตภัณฑ์อุตสาหกรรมที่ไม่ใช้แล้วหรือของเสียจากโรงงานมาผลิตเป็นวัตถุดิบ,-,-,10200000000000,20,30,สระบุรี,8,32356,1006,2568,เสาไห้,3-106-51/68สบ,บริษัท 2 เพชรพาวเวอร์คลีน จำกัด,2108,บริษัท 2 เพชรพาวเวอร์คลีน จำกัด,3,18160
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,บ้านหมอ,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,,,10200000000000,20,25,สระบุรี,8,87,77.5,2564,สร่างโศก,3-105-48/64สบ,บริษัท เค.บี.เค.เกษตรภัณฑ์ จำกัด,2109,บริษัท เค.บี.เค.เกษตรภัณฑ์ จำกัด,3,18130
"โรงงานปรับคุณภาพน้ำเสียรวม ขนาด 2,000 ลูกบาศก์เมตรต่อวัน",สะเดา,10100,โรงงานปรับคุณภาพของเสียรวม (Central Waste Treatment Plant),กาญจนวณิชย์,,10900000000000,34,70,สงขลา,4,46291,67.5,2539,พังลา,3-101-5/39สข,บริษัท หวาไถ้รับเบอร์ จำกัด,2110,บริษัท หวาไถ้รับเบอร์ จำกัด,3,90170
คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,บางกล่ำ,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,-,-,10900000000000,0.15,52,สงขลา,1,โฉนดที่ดินเลขที่ 831,4,2553,บางกล่ำ,3-105-88/53สข,บริษัท รียูสแอนด์รีไซเคิล จำกัด,2111,บริษัท รียูสแอนด์รีไซเคิล จำกัด,3,90110
บำบัดน้ำเสียรวม,เมืองชลบุรี,10100,โรงงานปรับคุณภาพของเสียรวม (Central Waste Treatment Plant),-,-,10200000000000,2.6,3,ชลบุรี,4,45/5-6,50,2553,ห้วยกะปิ,3-101-1/53ชบ,บริษัท ธับทอง เอ็นจิเนียริ่ง แอนด์ รีไซเคิล จำกัด,2112,บริษัท ธับทอง เอ็นจิเนียริ่ง แอนด์ รีไซเคิล จำกัด,3,20000
คัดแยกวัสดุที่ไม่ใช้แล้วเฉพาะที่กำหนดในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีส่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ.2541) และทำเชื้อเพลิงทดแทนจากน้ำมันเครื่องที่ใช้แล้ว,เมืองชลบุรี,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว, -, -,10200000000000,25,10,ชลบุรี,10,51/1,124,2549,บ้านสวน,3-105-2/49ชบ,บริษัท พีซี เทรดดิ้ง แอนด์ ซัพพลาย จำกัด,2113,บริษัท พีซี เทรดดิ้ง แอนด์ ซัพพลาย จำกัด,3,20000
นำน้ำมันหล่อลื่นที่ใช้แล้วหรือเสื่อมสภาพมาผ่านกรรมวิธีทางอุตสาหกรรมเพื่อผลิตเป็นเชื้อเพลิงทดแทน น้ำมันทาแบบ น้ำมันเอนกประสงค์ และนำน้ำมันพืชใช้แล้วมาผ่านกรรมวิธีทางอุตสาหกรรมเพื่อเป็นวัตถุดิบในการผลิตไบโอดีเซลหรือวัตถุดิบในการผลิตอาหารสัตว์,หาดใหญ่,10600,การนำผลิตภัณฑ์อุตสาหกรรมที่ไม่ใช้แล้วหรือของเสียจากโรงงานมาผลิตเป็นวัตถุดิบ,-,-,10900000000000,21.5,14,สงขลา,3,107,1213.63,2569,พะตง,3-106-27/69สข,ห้างหุ้นส่วนจำกัด ฉางเจียง นิว เอนเนอร์จี,2114,ห้างหุ้นส่วนจำกัด ฉางเจียง นิว เอนเนอร์จี,3,90230
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,สะเดา,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,,,10900000000000,3.5,5,สงขลา,8,116,95,2563,ท่าโพธิ์,3-105-93/63สข,นายไมตรี พิสุทธิ์พิทยากุล,2115,รวมทรัพย์,3,90170
ผลิตและจำหน่ายเชื้อเพลิงชีวมวลอัดเม็ดจากไม้ยางพารา,ย่านตาขาว,10600,การนำผลิตภัณฑ์อุตสาหกรรมที่ไม่ใช้แล้วหรือของเสียจากโรงงานมาผลิตเป็นวัตถุดิบ,-,-,10900000000000,140,57,ตรัง,2,46032,4004.06,2558,ในควน,3-106-8/58ตง,บริษัท ไบโอแมส ฟิวเอล เพลเลท จำกัด,2116,บริษัท ไบโอแมส ฟิวเอล เพลเลท จำกัด,3,92140
คัดแยกสิ่งปฏิกูลที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,เมืองชลบุรี,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,สุขประยูร,,20200000000000,0.41,4,ชลบุรี,3,43/4,120,2551,ดอนหัวฬ่อ,จ3-105-17/51ชบ,นายเอนก แซ่ฉั่ว,2117,โกเฮงชลบุรี,3,20000
คัดแยกสิ่งปฏิกูลหรือวัสดุไม่ใช้แล้วที่ไม่เป็นอันตรายและบดย่อยพลาสติก คัดแยกวัสดุที่ไม่ใช้แล้ว ที่ไม่เป็นของเสียอันตราย,เมืองสิงห์บุรี,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,-,-,20200000000000,3,23,สิงห์บุรี,2,46028,243,2552,โพกรวม,จ3-105-58/52สห,ห้างหุ้นส่วนจำกัด พันกรวัฒนกิจ,2118,ห้างหุ้นส่วนจำกัด พันกรวัฒนกิจ,3,16000
"คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย , อัดเศษกระดาษ เศษโลหะ, บดย่อยพลาสติก และผลิตเม็ดพลาสติก",ศรีราชา,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,,,20200000000000,1.85,8,ชลบุรี,4,98,95,2550,บ่อวิน,จ3-105-52/50ชบ,บริษัท ไจก้า เวส แมนเนจเม้นท์ จำกัด,2119,บริษัท ไจก้า เวส แมนเนจเม้นท์ จำกัด,3,20230
คัดแยกวัสดุที่ไม่ใช่แล้วที่ไม่เป็นของเสียอันตราย ,บางขุนเทียน,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,บางขุนเทียน-ชายทะเล,เทียนทะเล 30,10100000000000,27,21,กรุงเทพมหานคร,,19,295,2559,ท่าข้าม,3-105-49/59,ห้างหุ้นส่วนจำกัด เค.ไว.เค.เปเปอร์,2120,ห้างหุ้นส่วนจำกัด เค.ไว.เค.เปเปอร์,3,10150
คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,พนัสนิคม,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,,,20200000000000,5.8,10,ชลบุรี,6,98,120,2551,สระสี่เหลี่ยม,จ3-105-70/51ชบ,บริษัท เอเค เมคานิคอล แอนด์ รีไซคลิง จำกัด,2121,บริษัท เอเค เมคานิคอล แอนด์ รีไซคลิง จำกัด,3,20140
คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,สัตหีบ,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,เขาหาดยาว-คลองไผ่,,20200000000000,7.5,11,ชลบุรี,3,117/41,65,2550,พลูตาหลวง,จ3-105-83/50ชบ,บริษัท เอ็ม เอส โอ แอนด์ พี (ไทยแลนด์) จำกัด,2122,บริษัท เอ็ม เอส โอ แอนด์ พี (ไทยแลนด์) จำกัด,3,20180
คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,ศรีราชา,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,,,20200000000000,0.535,55,ชลบุรี,3,277/34,36,2551,บ่อวิน,จ3-105-92/51ชบ,นายปัญญา อินรอด,2123,ดีเจริญค้าของเก่า,3,20230
คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,ศรีราชา,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,สาย 36,,20200000000000,272.185623,52,ชลบุรี,1,719,2155,2550,หนองขาม,จ3-105-107/50ชบ,บริษัท อังประภาสตีล จำกัด,2124,บริษัท อังประภาสตีล จำกัด,3,20230
คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,เมืองชลบุรี,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,,,20200000000000,1.52,7,ชลบุรี,1,53/6,155,2551,หนองข้างคอก,จ3-105-115/51ชบ,บริษัท อัครชัย เทคเกอร์ จำกัด,2125,บริษัท อัครชัย เทคเกอร์ จำกัด,3,20000
คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นอันตราย,บ้านบึง,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,-,-,10200000000000,7.496,28,ชลบุรี,4,45/9,79,2556,มาบไผ่,3-105-10/56ชบ,บริษัท วันโปรเกรสพาร์ท จำกัด,2126,บริษัท วันโปรเกรสพาร์ท จำกัด,3,20170
คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,พานทอง,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,-,-,10200000000000,4.4,12,ชลบุรี,3,91/7,61,2554,หนองหงษ์,3-105-14/54ชบ,บริษัท นำชัยเจริญ จำกัด,2127,บริษัท นำชัยเจริญ จำกัด,3,20160
คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,บ่อทอง,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,,,20200000000000,5,52,ชลบุรี,2,155/1,18,2550,บ่อกวางทอง,จ3-105-143/50ชบ,บริษัท ทรัพย์เจริญ สิ่งแวดล้อม จำกัด,2128,บริษัท ทรัพย์เจริญ สิ่งแวดล้อม จำกัด,3,20270
คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,พานทอง,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,พานทอง-หัวไผ่,,20200000000000,1.55,6,ชลบุรี,3,46042,68,2550,โคกขี้หนอน,จ3-105-174/50ชบ,บริษัท พนมกรณ์ เมทัล จำกัด,2129,บริษัท พนมกรณ์ เมทัล จำกัด,3,20160
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย เฉพาะเศษกระดาษ เศษพลาสติก เศษโลหะ เศษไม้ เศษยาง เศษแก้ว เศษผ้า นำตัวทำละลายและน้ำมันที่ผ่านการใช้งานแล้วมาผ่านกระบวนการทางอุตสาหกรรม เพื่อนำกลับมาใช้ใหม่ ซ่อมและล้างถัง อัดกระดาษ โม่บดย่อยพลาสติก และอัดเศษโลหะ,บางละมุง,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว, -, -,10200000000000,7,24,ชลบุรี,10,59,136.75,2549,โป่ง,3-105-23/49ชบ,บริษัท ทวีกาญจน์ค้าถัง 2002 จำกัด,2130,บริษัท ทวีกาญจน์ค้าถัง 2002 จำกัด,3,20150
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย บดย่อยไม้ อัดเศษกระดาษ อัดเศษเหล็ก บดย่อยพลาสติก และรีไซเคิลน้ำมันหล่อลื่นใช้แล้ว เพื่อเป็นน้ำมันหยอดทิ้ง น้ำมันทาแบบ น้ำมันเลี้ยงโซ่,บ้านบึง,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว, -, -,10200000000000,34,7,ชลบุรี,4,146,75,2549,มาบไผ่,3-105-28/49ชบ,นางชุติกาญจน์ พันธุ์โฆษิต,2131,นางชุติกาญจน์ พันธุ์โฆษิต,3,20170
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย บดย่อยพลาสติก อัดเศษโลหะ,พานทอง,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,สุขุมวิท-พานทอง,,20200000000000,22,6,ชลบุรี,2,68/5,198,2550,บ้านเก่า,จ3-105-221/50ชบ,บริษัท พานทองรีซ จำกัด,2132,บริษัท พานทองรีซ จำกัด,3,20160
ผลิตเส้นใยโพลีเอสเตอร์,บ้านบึง,10600,การนำผลิตภัณฑ์อุตสาหกรรมที่ไม่ใช้แล้วหรือของเสียจากโรงงานมาผลิตเป็นวัตถุดิบ,ชลบุรี-บ้านบึง,-,10200000000000,130,70,ชลบุรี,3,46/5,2896.32,2551,หนองซ้ำซาก,3-106-34/51ชบ,บริษัท อังไถ่ จำกัด,2133,บริษัท อังไถ่ จำกัด,3,20170
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,ศรีราชา,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,,,10200000000000,29,18,ชลบุรี,3,349/4,327,2559,หนองขาม,3-105-35/59ชบ,บริษัท สินสวัสดิ์ เมทัล จำกัด,2134,บริษัท สินสวัสดิ์ เมทัล จำกัด,3,20230
ผลิตยางรีเคลมจากยางรถยนต์ที่ใช้แล้ว,บ่อทอง,10600,การนำผลิตภัณฑ์อุตสาหกรรมที่ไม่ใช้แล้วหรือของเสียจากโรงงานมาผลิตเป็นวัตถุดิบ,เกษตรสุวรรณ-เขาไม้หอม,-,10200000000000,291,137,ชลบุรี,4,252,10026.01,2551,เกษตรสุวรรณ,3-106-40/51ชบ,บริษัท ยู เอส บ่อทอง อินเตอร์เนชั่นแนล จำกัด,2135,บริษัท ยู เอส บ่อทอง อินเตอร์เนชั่นแนล จำกัด,3,20270
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ,เกาะจันทร์,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,,,10200000000000,2,8,ชลบุรี,7,โฉนดที่ดินเลขที่ 6766,67.6,2558,ท่าบุญมี,3-105-45/58ชบ,นางสาวณิชชา เอื้อกมลชาญ,2136,วงษ์พาณิชย์ สาขาตำบลดอนหัวฬ่อ,3,20240
คัดแยกสิ่งปฏิกูลที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,ศรีราชา,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,สาย 331,โรงเรียนโป่งสะเก็ด,20200000000000,2.8,10,ชลบุรี,3,256/18,125,2551,บ่อวิน,จ3-105-40/51ชบ,ห้างหุ้นส่วนจำกัด เจริญทวี เวิลด์ดิ้ง รีไซเคิล,2137,ห้างหุ้นส่วนจำกัด เจริญทวี เวิลด์ดิ้ง รีไซเคิล,3,20230
คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,บ้านบึง,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,-,-,10200000000000,14.8,16,ชลบุรี,5,81/1,165,2554,หนองซ้ำซาก,3-105-68/54ชบ,บริษัท โชคพรทรัพย์ จำกัด,2138,บริษัท โชคพรทรัพย์ จำกัด,3,20170
คัดแยกวัสดุที่ไม่ใช้แล้วเฉพาะที่กำหนดในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ.2541),ศรีราชา,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,-,-,10200000000000,6.2,20,ชลบุรี,10,33/1,70,2548,บึง,3-105-72/48ชบ,ห้างหุ้นส่วนจำกัด เอส.ที.พี. รีไซเคิล,2139,ห้างหุ้นส่วนจำกัด เอส.ที.พี. รีไซเคิล,3,20230
ทำเชื้อเพลิงทดแทนจากน้ำมันหล่อลื่นใช้แล้วและตัวทำละลายที่ใช้แล้ว ทำเชื้อเพลิงผสมจากวัสดุดูดซับ เศษผ้าปนเปื้อนน้ำมัน น้ำมันหล่อลื่นและกากตะกอนน้ำมัน ซ่อมแซมและล้างบรรจุภัณฑ์ด้วยตัวทำละลาย ,เมืองชลบุรี,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว, -, -,10200000000000,12,10,ชลบุรี,1,44,278.4,2549,สำนักบก,3-105-80/49ชบ,บริษัท ชโนทัยโกลบอลดีลรีไซเคิ่ล จำกัด,2140,บริษัท ชโนทัยโกลบอลดีลรีไซเคิ่ล จำกัด,3,20000
"คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วจากอุตสาหกรรมที่ไม่เป็นอันตราย เช่น กระดาษ, พลาสติก, โลหะและไม้",เมืองชลบุรี,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,-,-,10200000000000,9.7,14,ชลบุรี,1,46386,67,2547,หนองรี,3-105-98/47ชบ,บริษัท เอ็น.พี.เอส.รีไซเคิล จำกัด,2141,บริษัท เอ็น.พี.เอส.รีไซเคิล จำกัด,3,20000
คัดแยกวัสดุที่ไม่ใช้แล้ว เฉพาะที่กำหนดในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ.2541),เมืองชลบุรี,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,-,-,10200000000000,22,17,ชลบุรี,5,86,179,2547,เหมือง,3-105-130/47ชบ,บริษัท เหมืองทองค้าของเก่า (ซุ่นเฮง) จำกัด,2142,บริษัท เหมืองทองค้าของเก่า (ซุ่นเฮง) จำกัด,3,20130
คัดแยกวัสดุที่ไม่ใช้แล้วเฉพาะที่กำหนดในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ.2541),ศรีราชา,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,-,-,10200000000000,8.2,20,ชลบุรี,4,221/23,78,2547,บ่อวิน,3-105-134/47ชบ,บริษัท ส.เกียรติเจริญ ค้าของเก่า จำกัด,2143,บริษัท ส.เกียรติเจริญ ค้าของเก่า จำกัด,3,20230
คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,บางละมุง,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,,,10200000000000,11,17,ชลบุรี,1,โฉนดที่ดินเลขที่ 187438,240,2566,เขาไม้แก้ว,3-105-18/66ชบ,บริษัท เอส.ดับบลิว.ดี. อินเตอร์พลาสท์ จำกัด,2144,บริษัท เอส.ดับบลิว.ดี. อินเตอร์พลาสท์ จำกัด,3,20150
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,พนัสนิคม,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,-,-,10200000000000,8,20,ชลบุรี,11,46060,140,2566,หน้าพระธาตุ,3-105-24/66ชบ,ห้างหุ้นส่วนจำกัด ที.เอส.ที.ท.แสงทองรีเทค ,2145,ห้างหุ้นส่วนจำกัด ที.เอส.ที.ท.แสงทองรีเทค ,3,20140
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,บ้านบึง,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,,,10200000000000,56,114,ชลบุรี,6,โฉนดที่ดินเลขที่ 57925,4390,2565,บ้านบึง,3-105-34/65ชบ,บริษัท ซิน อี้ ไท่ อินดัสเตรียล จำกัด,2146,บริษัท ซิน อี้ ไท่ อินดัสเตรียล เทรด จำกัด,3,20170
หลอมหล่อทองแดงจากกากตะกอนของเสียที่มีทองแดงเป็นส่วนประกอบ และตะกรันทองแดง บดย่อยชิ้นส่วนอุปกรณ์เครื่องใช้ไฟฟ้าและอิเล็กทรอนิกส์ คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,บ้านบึง,10600,การนำผลิตภัณฑ์อุตสาหกรรมที่ไม่ใช้แล้วหรือของเสียจากโรงงานมาผลิตเป็นวัตถุดิบ,,,10200000000000,186,150,ชลบุรี,6,99/9,2072.2,2567,คลองกิ่ว,3-106-28/67ชบ,บริษัท วาย.ดี อินดัสเทรียล จำกัด,2147,บริษัท วาย.ดี อินดัสเทรียล จำกัด,3,20220
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ,บ้านบึง,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,,,10200000000000,9.84,11,ชลบุรี,2,204/1,74,2567,หนองบอนแดง,3-105-32/67ชบ,บริษัท นิวซัน ดีเวลล็อปเม้นท์ จำกัด ,2148,บริษัท นิวซัน ดีเวลล็อปเม้นท์ จำกัด ,3,20170
ถอดแยกและบดย่อยชิ้นส่วนอุปกรณ์ไฟฟ้าและอิเล็กทรอนิกส์ เครื่องใช้ไฟฟ้า ชิ้นส่วนแผงวงจรอิเล็กทรอนิกส์ บดย่อยเศษสายไฟที่ใช้แล้วเกี่ยวกับรถยนต์ และเศษสายไฟ และเก็บรวบรวมแบตเตอรี่เก่าโดยไม่มีการแปรสภาพ,เกาะจันทร์,10600,การนำผลิตภัณฑ์อุตสาหกรรมที่ไม่ใช้แล้วหรือของเสียจากโรงงานมาผลิตเป็นวัตถุดิบ,-,-,10200000000000,269.8,50,ชลบุรี,8,โฉนดที่ดินเลขที่ 5969,1787.5,2566,ท่าบุญมี,3-106-19/66ชบ,บริษัท วิสุทธิ์ พลาสติก จำกัด,2149,บริษัท วิสุทธิ์ พลาสติก จำกัด,3,20240
ทำเชื้อเพลิงทดแทนจากน้ำมันเตาปนเปื้อนจากเรือเดินทะเล,พนัสนิคม,10600,การนำผลิตภัณฑ์อุตสาหกรรมที่ไม่ใช้แล้วหรือของเสียจากโรงงานมาผลิตเป็นวัตถุดิบ,พนัสนิคม-เนินหิน,-,10200000000000,1.8,5,ชลบุรี,12,61/8,1879.5,2551,หนองเหียง,3-106-10/51ชบ,บริษัท วาย.บี.แอล.ออยล์ จำกัด,2150,บริษัท วาย.บี.แอล.ออยล์ จำกัด,3,20140
ผลิตเชื้อเพลิงทดแทนจากน้ำมันหล่อลื่นและตัวทำละลายใช้แล้ว เชื้อเพลิงผสมจากเศษผ้าปนเปื้อน กากสี กากกาวหรือวัสดุที่มีค่าความร้อน บดย่อยชิ้นส่วนอิเล็กทรอนิกส์ หลอมเม็ดพลาสติกเก่า ล้างบรรจุภัณฑ์ และสกัดโลหะมีค่าจากน้ำยาชุบโลหะ,บ้านบึง,10600,การนำผลิตภัณฑ์อุตสาหกรรมที่ไม่ใช้แล้วหรือของเสียจากโรงงานมาผลิตเป็นวัตถุดิบ,,,10200000000000,18.97875,17,ชลบุรี,1,56/10,723.86,2557,มาบไผ่,3-106-10/57ชบ,บริษัท อีโค แมเนจเม้นท์ อินดัสเตรียล จำกัด,2151,บริษัท อีโค แมเนจเม้นท์ อินดัสเตรียล จำกัด,3,20170
