ประกอบกิจการ,หมู่,ถนน,เงินทุนรวม (ล้านบาท),เลขทะเบียนโรงงาน,FID,_id,แรงม้า,รหัสประเภท,ชื่อโรงงาน,ตำบล,ปีที่อนุญาต,ซอย,อำเภอ,เลขที่,จังหวัด,ผู้ประกอบการ,จำพวก,คนงานรวม,รหัสไปรษณีย์
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,5,สุวรรณศร, 10.29 ,3-105-18/62ปจ,10250070025621,1906, 175.00 ,10500,ห้างหุ้นส่วนจำกัด กบินทร์พลาสติก 2007,บ่อทอง,62,,กบินทร์บุรี,โฉนดที่ดินเลขที่ 44874,ปราจีนบุรี,ห้างหุ้นส่วนจำกัด กบินทร์พลาสติก 2007,3, 35 ,25110
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,7,บ้านสระดู่-สะพานหิน, 40.00 ,3-105-70/64ปจ,10250376125646,1907, 474.03 ,10500,บริษัท ย่งไทยรับเบอร์ จำกัด,นาแขม,64,,กบินทร์บุรี,49,ปราจีนบุรี,บริษัท ย่งไทยรับเบอร์ จำกัด,3, 21 ,25110
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,15,-, 2.05 ,3-105-37/65ปจ,10250062525653,1908, 455.00 ,10500,ห้างหุ้นส่วนจำกัด เอส.ยู.ที.ซัพพลายแอนด์เอ็นจิเนียริ่ง,นนทรี,65,-,กบินทร์บุรี,188,ปราจีนบุรี,ห้างหุ้นส่วนจำกัด เอส.ยู.ที.ซัพพลายแอนด์เอ็นจิเนียริ่ง,3, 5 ,25110
คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นอันตราย เฉพาะเศษกระดาษ เศษพลาสติก เศษโลหะ ซ่อมแซมและล้างถังบรรจุภัณฑ์ต่าง ๆ,5, -, 7.48 ,3-105-20/49ปจ,10250002025491,1909, 90.00 ,10500,ธนภัทรรียูธต์,ลาดตะเคียน,49, -,กบินทร์บุรี,636,ปราจีนบุรี,ธนภัทรรียูธต์,3, 5 ,25110
คัดแยกวัสดุที่ไม่ใช้แล้วเฉพาะที่กำหนดในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ.2541),8, -, 1.85 ,3-105-139/48ปจ,10250013925481,1910, 132.00 ,10500,วังชุมพล,หนองกี่,48, -,กบินทร์บุรี,18,ปราจีนบุรี,วังชุมพล,3, 5 ,25110
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,5,, -   ,3-105-71/63ปจ,10250199125633,1911, 222.50 ,10500,ส.ธนาอยู่เมือง รีไซเคิล,ลาดตะเคียน,63,,กบินทร์บุรี,223/1,ปราจีนบุรี,ส.ธนาอยู่เมือง รีไซเคิล,3, 8 ,25110
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,9,, 20.00 ,3-105-111/62ปจ,10250307125624,1912, 219.00 ,10500,พิทยา รีไซเคิล,ลาดตะเคียน,62,,กบินทร์บุรี,โฉนดที่ดินเลขที่ 14933,ปราจีนบุรี,พิทยา รีไซเคิล,3, 15 ,25110
คัดแยกเศษวัสดุ เหล็ก อลูมิเนียม เงิน ทองแดง พลาสติก กระดาษ โลหะและอโลหะทุกชนิด สิ่งของเหลือใช้ทุกชนิดทุกประเภทที่ไม่เป็นอันตราย,21,ฉะเชิงเทรา-นครราชสีมา, 10.50 ,3-105-67/54ปจ,10250006725542,1913, 61.00 ,10500,บริษัท กู้ดมอร์นิ่ง รีไซเคิล เซ็นเตอร์ จำกัด,เมืองเก่า,54,-,กบินทร์บุรี,โฉนดที่ดินเลขที่ 1089,ปราจีนบุรี,บริษัท กู้ดมอร์นิ่ง รีไซเคิล เซ็นเตอร์ จำกัด,3, 12 ,25240
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,13,, 23.00 ,3-105-5/62ปจ,10250016125626,1914, 391.74 ,10500,บริษัท สมเกียรติรีไซเคิลปราจีนบุรี จำกัด,ลาดตะเคียน,62,,กบินทร์บุรี,100,ปราจีนบุรี,บริษัท สมเกียรติรีไซเคิลปราจีนบุรี จำกัด,3, 18 ,25110
ฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว เฉพาะที่มีลักษณะตามประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ.2541),9,, 699.50 ,3-105-17/47ปจ,10250001725471,1915, 426.00 ,10500,บริษัท เกื้อกูลตะวันออก จำกัด,ลาดตะเคียน,47,,กบินทร์บุรี,,ปราจีนบุรี,บริษัท เกื้อกูลตะวันออก จำกัด,3, 5 ,25110
คัดแยกวัสดุที่ไม่ใช้แล้ว เฉพาะที่กำหนดไว้ในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ.2541) บดย่อยพลาสติกและอัดเศษกระดาษก้อน,2, -, 4.00 ,3-105-126/48ปจ,10250012625488,1916, 170.00 ,10500,บริษัท โชคชุมพร จำกัด,วังดาล,48, -,กบินทร์บุรี,,ปราจีนบุรี,บริษัท โชคชุมพร จำกัด,3, 8 ,25110
"คัดแยกสิ่งปฏิกูลและวัสดุที่ไม่ใช้แล้วที่ไม่เป็นอันตราย ตามประกาศกระทรวงอุตสาหกรรม เช่น กระดาษ,พลาสติก,โลหะ,ไม้,ผ้า ฯลฯ เป็นต้น",20,สุวรรณศร, 1.15 ,จ3-105-62/51ปจ,20250006225517,1917, 150.00 ,10500,ประภาสรีไซเคิล,กบินทร์,51,,กบินทร์บุรี,49,ปราจีนบุรี,ประภาสรีไซเคิล,3, 10 ,25110
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,4,ร.พ.ช. โคกสั้น, 1.05 ,3-105-112/64ปจ,10250483925649,1918, 145.20 ,10500,บริษัท ทีมพลาส จำกัด,หนองกี่,64,,กบินทร์บุรี,60,ปราจีนบุรี,บริษัท ทีมพลาส จำกัด,3, 15 ,25110
คัดแยกและฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,, 27.00 ,3-105-43/62ปจ,10250141025626,1919, 644.00 ,10500,บริษัท ล้อทองคำ เวสต์ จำกัด,วังตะเคียน,62,,กบินทร์บุรี,"โฉนดที่ดินเลขที่ 21281,21282,35427,17201,27826,64677,64678",ปราจีนบุรี,บริษัท ล้อทองคำ เวสต์ จำกัด,3, 25 ,25110
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,8,, 4.00 ,3-105-12/63ปจ,10250029125639,1920, 245.00 ,10500,บริษัท เอ็น แอนด์ เอ็น เปเปอร์ จำกัด,กบินทร์,63,,กบินทร์บุรี,129,ปราจีนบุรี,บริษัท เอ็น แอนด์ เอ็น เปเปอร์ จำกัด,3, 43 ,25110
คัดแยกและฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,7,, 70.00 ,3-105-73/63ปจ,10250204625635,1921, 824.00 ,10500,บริษัท เวิลด์เทค เมเน็จเม้นท์ จำกัด,หาดนางแก้ว,63,,กบินทร์บุรี,239,ปราจีนบุรี,บริษัท เวิลด์เทค เมเน็จเม้นท์ จำกัด,3, 20 ,25110
คัดแยกและฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,7,-, 38.00 ,3-105-64/60ปจ,10250006425606,1922," 1,954.00 ",10500,บริษัท เวสต์ 2 เอ็นเนอร์ยี่ จำกัด,ลาดตะเคียน,60,-,กบินทร์บุรี,"98, 99",ปราจีนบุรี,บริษัท เวสต์ 2 เอ็นเนอร์ยี่ จำกัด,3, 20 ,25110
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,16,สุวรรณศร, 3.05 ,3-105-17/59ปจ,10250001725596,1923, 135.00 ,10500,บริษัท วังวิเศษเมทอล จำกัด,เมืองเก่า,59,-,กบินทร์บุรี,162,ปราจีนบุรี,บริษัท วังวิเศษเมทอล จำกัด,3, 9 ,25240
คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นอันตราย เช่น ไม้ กระดาษ โลหะต่าง ๆ ยางเก่า,1,-, 8.48 ,3-105-69/65ปจ,10250134425650,1924, 314.00 ,10500,บริษัท ทีเอ็นจี คอนสตรัคชั่น เดคโคเรท แอนด์ ซัพพลาย จำกัด,หนองกี่,65,-,กบินทร์บุรี,79,ปราจีนบุรี,บริษัท ทีเอ็นจี คอนสตรัคชั่น เดคโคเรท แอนด์ ซัพพลาย จำกัด,3, 16 ,25110
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,6,, 11.60 ,3-105-1/61ปจ,10250100125615,1925, 176.00 ,10500,บริษัท เอเซีย กรีน รีสแครป จำกัด,นาแขม,61,,กบินทร์บุรี,69,ปราจีนบุรี,บริษัท เอเซีย กรีน รีสแครป จำกัด,3, 12 ,25110
นำยางรถที่ใช้แล้วมาผลิตเป็นน้ำมันเตาและผงคาร์บอนโดยผ่านกระบวนการไพโรไลซิส,5,-, 70.00 ,3-106-63/67ปจ,10250185025672,1926," 2,852.01 ",10600,บริษัท ซินเซิ่ง เอ็นไวรอนเมนทอล โพรเทคชั่น จำกัด,หนองกี่,67,-,กบินทร์บุรี,โฉนดที่ดินเลขที่ 88378,ปราจีนบุรี,บริษัท ซินเซิ่ง เอ็นไวรอนเมนทอล โพรเทคชั่น จำกัด,3, 55 ,25110
ทำเชื้อเพลิงทดแทนจากน้ำมันหล่อลื่น และตัวทำละลายที่ใช้แล้ว ซ่อมและล้างบรรจุภัณฑ์ ทำสารปรับปรุงดินจากกากอาหาร มูลสัตว์ และกากตะกอนระบบบำบัดน้ำเสียที่ไม่เป็นของเสียอันตราย ทำน้ำมันไบโอดีเซลจากน้ำมันพืชและน้ำมันสัตว์ที่ใช้แล้ว,7,-, 1.15 ,3-106-8/53ปจ,10250000825538,1927, 116.40 ,10600,บริษัท จีเอ็ม ไบโอเทค จำกัด,หาดนางแก้ว,53,-,กบินทร์บุรี,151,ปราจีนบุรี,บริษัท จีเอ็ม ไบโอเทค จำกัด,3, 10 ,25110
ผลิตน้ำมันเชื้อเพลิงทดแทนจากยางรถยนต์ที่ใช้แล้ว หรือพลาสติกที่ใช้แล้ว,3,-, 105.00 ,3-106-48/67ปจ,10250138125678,1928," 1,941.06 ",10600,บริษัท ติ่งไท้ อินดัสทรี (ไทยแลนด์) จำกัด,หนองกี่,67,-,กบินทร์บุรี,88/1,ปราจีนบุรี,บริษัท ติ่งไท้ อินดัสทรี (ไทยแลนด์) จำกัด,3, 55 ,25110
ผลิตเชื้อเพลิงผสมจากสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,3,, 10.00 ,3-106-43/62ปจ,10250211525620,1929, 943.00 ,10600,บริษัท กบินทร์ผาติการเกษตร จำกัด,บ่อทอง,62,,กบินทร์บุรี,39,ปราจีนบุรี,บริษัท กบินทร์ผาติการเกษตร จำกัด,3, 20 ,25110
ถอดแยกชิ้นส่วนซ่อมแซมดัดแปลงปรับปรุงเครื่องใช้ไฟฟ้าและอุปกรณ์อิเล็กทรอนิกส์เก่าที่ใช้แล้ว รีไซเคิลเซลล์แสงอาทิตย์ (Solar cell) ที่ไม่ใช้แล้ว รวบรวมแบตเตอรี่ตะกั่ว (Lead) และลิเธียม (Lithium) โดยไม่แปรสภาพ,6,, 45.30 ,3-106-34/59ปจ,10250003425591,1930," 1,984.51 ",10600,บริษัท เอเซีย กรีน รีสแครป จำกัด,นาแขม,59,,กบินทร์บุรี,69,ปราจีนบุรี,บริษัท เอเซีย กรีน รีสแครป จำกัด,3, 56 ,25110
ทำสารปรับปรุงดินจากสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตรายจากอุตสาหกรรมอาหาร ทำวัสดุภัณฑ์ในการก่อสร้าง เช่น เสาปูน ท่อน้ำ อิฐบล็อก จากสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย เช่น ทรายหล่อแบบ ไส้ทราย,10,-, 45.41 ,3-106-24/56ปจ,10250002425568,1931, 500.00 ,10600,บริษัท จีเอ็มไบโอเทค (กบินทร์บุรี) จำกัด,กบินทร์,56,-,กบินทร์บุรี,205,ปราจีนบุรี,บริษัท จีเอ็มไบโอเทค (กบินทร์บุรี) จำกัด,3, 27 ,25110
นำตะกรันและเศษโลหะ เช่น ทองแดง อลูมิเนียม มาบดย่อยและหลอมหล่อเป็นแท่ง ถอดแยกมอเตอร์เก่าที่ไม่เป็นของเสียอันตราย บดย่อยเศษสายไฟ คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,3,, 167.00 ,3-106-63/64ปจ,10250444925647,1932," 1,981.64 ",10600,นางสาวพนารัตน์ ปักโคทะถัง,หนองกี่,64,,กบินทร์บุรี,โฉนดที่ดินเลขที่ 30389,ปราจีนบุรี,นางสาวพนารัตน์ ปักโคทะถัง,3, 120 ,25110
นำตะกรันและเศษโลหะ เช่น ทองแดง อลูมิเนียม มาบดย่อยและหลอมหล่อเป็นแท่ง ถอดแยกมอเตอร์เก่าที่ไม่เป็นของเสียอันตราย บดย่อยเศษสายไฟ คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,3,, 167.00 ,3-106-65/64ปจ,10250445425647,1933," 1,981.64 ",10600,นางสาวสุมาลี กิ่งซา,หนองกี่,64,,กบินทร์บุรี,โฉนดที่ดินเลขที่ 30389,ปราจีนบุรี,นางสาวสุมาลี กิ่งซา,3, 120 ,25110
ทำเชื้อเพลิงทดแทนจากน้ำมันหล่อลื่นและตัวทำละลายที่ใช้แล้ว ทำเชื้อเพลิงผสมชนิดแข็ง (Solid Blending) ซ่อมและล้างบรรจุภัณฑ์ด้วยตัวทำละลาย ทำสีกันสนิมเกรดบี ทำปุ๋ยจากตะกอนชีวภาพ ทำวัสดุภัณฑ์ในการก่อสร้างจากของเสียที่ไม่เป็นอันตราย ทำน้ำยาล้างพื้น ล้างรถ,4,, 7.50 ,3-106-3/61ปจ,10250000325612,1934, 194.00 ,10600,บริษัท ล้อทองคำ เวสต์ จำกัด,วังตะเคียน,61,,กบินทร์บุรี,201,ปราจีนบุรี,บริษัท ล้อทองคำ เวสต์ จำกัด,3, 20 ,25110
นำตะกรันโลหะและเศษโลหะมาหลอมหล่อเป็นแท่ง,5,-, 17.00 ,3-106-4/66ปจ,10250028425667,1935, 726.00 ,10600,บริษัท ไทย รุ่ย อลูมิเนียม จำกัด,หนองกี่,66,-,กบินทร์บุรี,โฉนดที่ดินเลขที่ 88378,ปราจีนบุรี,บริษัท ไทย รุ่ย อลูมิเนียม จำกัด,3, 15 ,25110
"กำจัดและบำบัดขยะและของเสียจากชุมชน,นำขยะและของเสียจากชุมชนกลับมาใช้ประโยชน์","1,1",," 1,294.20 ",3-106-1/45ปจ,10250500125454,1936," 6,405.60 ",10600,บริษัท เทคโนโลยี่ เอ็นไวรอนเมนทอล เมเนจเม้นต์ จำกัด,เขาไม้แก้ว,45,,กบินทร์บุรี,,ปราจีนบุรี,บริษัท เทคโนโลยี่ เอ็นไวรอนเมนทอล เมเนจเม้นต์ จำกัด,3, 270 ,25110
นำตะกรันและเศษโลหะ เช่น ทองแดง อลูมิเนียม มาบดย่อยและหลอมหล่อเป็นแท่ง,6,, 137.00 ,3-106-39/63ปจ,10250100625630,1937," 2,150.00 ",10600,บริษัท ไชน่า-ไทย อินดัสเทรียล จำกัด,หาดนางแก้ว,63,,กบินทร์บุรี,โฉนดที่ดินเลขที่ 84317,ปราจีนบุรี,บริษัท ไชน่า-ไทย อินดัสเทรียล จำกัด,3, 24 ,25110
นำตะกรันและเศษโลหะ เช่น ทองแดง อลูมิเนียม มาบดย่อยและหลอมหล่อเป็นแท่ง ถอดแยกมอเตอร์เก่าที่ไม่เป็นของเสียอันตราย บดย่อยเศษสายไฟ คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,3,, 167.00 ,3-106-66/64ปจ,10250445625642,1938," 2,347.57 ",10600,บริษัท โปรต้า พร็อพเพอร์ตี้ จำกัด,หนองกี่,64,,กบินทร์บุรี,โฉนดที่ดินเลขที่ 30389,ปราจีนบุรี,บริษัท โปรต้า พร็อพเพอร์ตี้ จำกัด,3, 120 ,25110
รีไซเคิลน้ำเสียและสกัดของเสียที่มีส่วนผสมของโลหะ ได้แก่ ทองคำ ทองคำขาว ดีบุก เงิน และทองแดง เป็นต้น,9,-, 26.00 ,ข3-106-78/67ปจ,91120239025675,1939, 102.07 ,10600,บริษัท ฮอตเชน เทคโนโลยี จำกัด,หนองกี่,67,-,กบินทร์บุรี,612/19,ปราจีนบุรี,บริษัท ฮอตเชน เทคโนโลยี จำกัด,3, 3 ,25110
นำน้ำมันหล่อลื่นที่ใช้แล้วมาผลิตเป็นเชื้อเพลิงทดแทน น้ำมันทาแบบ,5,-, 1.57 ,3-106-70/53ปจ,10250007025538,1940, 56.50 ,10600,บริษัท เอ็นพีเอส เวสต์ แมนเน็จเม้นท์ จำกัด,หาดนางแก้ว,53,-,กบินทร์บุรี,228,ปราจีนบุรี,บริษัท เอ็นพีเอส เวสต์ แมนเน็จเม้นท์ จำกัด,3, 10 ,25110
หลอมหล่อเศษและตะกรันโลหะ ได้แก่ ทองเหลือง ทองแดง ดีบุก,9,-, 7.00 ,3-106-8/55ปจ,10250100825552,1941, 214.60 ,10600,บริษัท บีจีเอ็ม เม็ททัล จำกัด,หนองกี่,55,-,กบินทร์บุรี,โฉนดที่ดินเลขที่ 31498,ปราจีนบุรี,บริษัท บีจีเอ็ม เม็ททัล จำกัด,3, 6 ,25110
ทำเชื้อเพลิงทดแทนจากน้ำมันที่ใช้แล้ว ตัวทำละลายที่ใช้แล้วและน้ำมันปนเปื้อนน้ำสกัดโลหะมีค่าจากน้ำยาชุบโลหะ อบกากตะกอนที่มีโลหะมีค่าจากอุตสาหกรรมชุบโลหะและอุตสาหกรรมอิเล็กทรอนิกส์ บดย่อยชิ้นส่วนอุปกรณ์ไฟฟ้าและอิเล็กทรอนิกส์,1,-, 15.00 ,3-106-26/59ปจ,10250102625596,1942, 192.59 ,10600,บริษัท อีบีพี เมทอล 2014 จำกัด,ลาดตะเคียน,59,-,กบินทร์บุรี,230,ปราจีนบุรี,บริษัท อีบีพี เมทอล 2014 จำกัด,3, 7 ,25110
นำน้ำมันหล่อลื่นที่ใช้แล้ว หรือสารทำละลายมาผ่านกรรมวิธีทางอุตสาหกรรมเพื่อผลิตเป็นเชื้อเพลิงทดแทน และทำเชื้อเพลิงผสม ทำน้ำมันทาแบบ สีกันสนิม ซ่อมและล้างบรรจุภัณฑ์ บดย่อยชิ้นส่วนอิเล็กทรอนิกส์ ทำอิฐบล็อก อิฐตัวหนอน จากสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ,7,-, 39.00 ,3-106-46/60ปจ,10250004625603,1943, 461.00 ,10600,บริษัท เวสต์ 2 เอ็นเนอร์ยี่ จำกัด,ลาดตะเคียน,60,-,กบินทร์บุรี,"98, 99",ปราจีนบุรี,บริษัท เวสต์ 2 เอ็นเนอร์ยี่ จำกัด,3, 12 ,25110
ทำสารปรับปรุงดินจากสิ่งปฏิกูลหรือวัสดุไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,7,, 14.50 ,3-106-69/63ปจ,10250221725632,1944, 571.50 ,10600,บริษัท เวิลด์เทค เมเน็จเม้นท์ จำกัด,หาดนางแก้ว,63,,กบินทร์บุรี,โฉนดที่ดินเลขที่ 25430 ,ปราจีนบุรี,บริษัท เวิลด์เทค เมเน็จเม้นท์ จำกัด,3, 8 ,25110
นำตะกรันและเศษโลหะ เช่น ทองแดง อลูมิเนียม มาบดย่อยและหลอมหล่อเป็นแท่ง ถอดแยกมอเตอร์เก่าที่ไม่เป็นของเสียอันตราย บดย่อยเศษสายไฟ คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,3,, 167.00 ,3-106-68/64ปจ,10250446125642,1945," 1,273.00 ",10600,บริษัท ซิน หวั่ง ต๋า เทคโนโลยี (ไทยแลนด์) จำกัด,หนองกี่,64,,กบินทร์บุรี,โฉนดที่ดินเลขที่ 86061,ปราจีนบุรี,บริษัท ซิน หวั่ง ต๋า เทคโนโลยี (ไทยแลนด์) จำกัด,3, 120 ,25110
นำผลิตภัณฑ์อุตสาหกรรมที่ไม่ใช้แล้ว หรือของเสียจากโรงงานมาผลิตเป็นวัตถุดิบ หรือผลิตภัณฑ์ใหม่โดยผ่านกรรมวิธีทางอุตสาหกรรม ได้แก่ การขัดเงาผิวโลหะ และคัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,9,-, 50.00 ,3-106-1/68ปจ,10250000125681,1946," 5,063.00 ",10600,บริษัท จิวเฟิน (ประเทศไทย) จำกัด,หนองกี่,68,-,กบินทร์บุรี,"โฉนดที่ดินเลขที่ 36946, 71007 และ 70982",ปราจีนบุรี,บริษัท จิวเฟิน (ประเทศไทย) จำกัด,3, 90 ,25110
ถอดแยกอุปกรณ์ไฟฟ้าและอิเล็กทรอนิกส์ และบดย่อยชิ้นส่วนอุปกรณ์ไฟฟ้าและอิเล็กทรอนิกส์บดย่อยแผงวงจรอิเล็กทรอนิกส์ เศษสายไฟ และหลอมโลหะมีค่ากลับมาใช้ใหม่,8,, 115.00 ,3-106-16/62ปจ,10250127825627,1947," 4,184.57 ",10600,บริษัท อี.เทค แมเนจเมนท์ (ประเทศไทย) จำกัด,ลาดตะเคียน,62,,กบินทร์บุรี,"โฉนดที่ดินเลขที่ 14002,69840,70189",ปราจีนบุรี,บริษัท อี.เทค แมเนจเมนท์ (ประเทศไทย) จำกัด,3, 150 ,25110
นำตะกรันและเศษโลหะ เช่น ทองแดง อลูมิเนียม มาบดย่อยและหลอมหล่อเป็นแท่ง ถอดแยกมอเตอร์เก่าที่ไม่เป็นของเสียอันตราย บดย่อยเศษสายไฟ คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,3,, 167.00 ,3-106-64/64ปจ,10250445225641,1948," 1,981.64 ",10600,นายศรายุท ช่างปั้น,หนองกี่,64,,กบินทร์บุรี,โฉนดที่ดินเลขที่ 30389,ปราจีนบุรี,นายศรายุท ช่างปั้น,3, 120 ,25110
นำวัสดุที่ไม่ใช้แล้ว ได้แก่ เถ้าลอยที่ไม่เป็นของเสียอันตรายมาผลิตเป็นอิฐมวลเบา อิฐบล็อก ผนังมวลเบา และใช้เป็นวัสดุแทนซีเมนต์ในงานคอนกรีต,1,-, 6.00 ,3-106-64/61ปจ,10250006425614,1949, 312.00 ,10600,บริษัท สหนคร304 จำกัด,ลาดตะเคียน,61,-,กบินทร์บุรี,458,ปราจีนบุรี,บริษัท สหนคร304 จำกัด,3, 16 ,25110
นำตะกรันและเศษโลหะ เช่น ทองแดง อลูมิเนียม มาบดย่อยและหลอมหล่อเป็นแท่ง ถอดแยกมาอเตอร์เก่าที่ไม่เป็นของเสียอันตราย บดย่อยเศษสายไฟ คัดแยดสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,3,, 167.00 ,3-106-67/64ปจ,10250446025644,1950," 1,981.64 ",10600,บริษัท ซินซวงลี่ อินดัสเทรียล จำกัด,หนองกี่,64,,กบินทร์บุรี,โฉนดที่ดินเลขที่ 86062,ปราจีนบุรี,บริษัท ซินซวงลี่ อินดัสเทรียล จำกัด,3, 120 ,25110
ผลิตเชื้อเพลิงแข็งจากวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย และคัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,16,, 11.00 ,3-106-2/65ปจ,10250008025651,1951, 411.00 ,10600,บริษัท ล้อทองคำ เวสต์ จำกัด,วังตะเคียน,65,,กบินทร์บุรี,โฉนดที่ดินเลขที่ 21252,ปราจีนบุรี,บริษัท ล้อทองคำ เวสต์ จำกัด,3, 15 ,25110
ทำผลิตภัณฑ์ซิลิโคนจากซิลิโคนใช้แล้วหรือเสื่อมสภาพ,3,, 12.40 ,3-106-4/62ปจ,10250020525621,1952, 951.28 ,10600,นายกมล เจียรศรีเสถียร,ลาดตะเคียน,62,,กบินทร์บุรี,โฉนดที่ดินเลขที่ 65411,ปราจีนบุรี,นายกมล เจียรศรีเสถียร,3, 30 ,25110
บดย่อยชิ้นส่วนอุปกรณ์ไฟฟ้าและอิเล็กทรอนิกส์ นำเศษโลหะและตะกรันโลหะมาหลอมหล่อเป็นแท่ง,3,-, 12.00 ,3-106-40/65ปจ,10250094925657,1953, 806.00 ,10600,บริษัท บ้านนา รีไซเคิล,บ้านนา,65,-,กบินทร์บุรี,โฉนดที่ดินเลขที่ 12692,ปราจีนบุรี,บริษัท บ้านนา รีไซเคิล,3, 20 ,25110
ทำสารปรับปรุงคุณภาพดินจากสิ่งปฏิกูลหรือวัสดุไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย เช่น กากตะกอนจากระบบบำบัดน้ำเสียจากชีวภาพ กากยิปซั่ม,6,-, 12.90 ,3-106-54/65ปจ,10250134625655,1954, 608.00 ,10600,บริษัท ไบรท์ไฮเวย์ยิปซั่ม 956 จำกัด,หาดนางแก้ว,65,-,กบินทร์บุรี,น.ส. 3 ก. เลขที่ 1181,ปราจีนบุรี,บริษัท ไบรท์ไฮเวย์ยิปซั่ม 956 จำกัด,3, 10 ,25110
ซ่อมและล้างถังบรรจุภัณฑ์ด้วยตัวทำละลายแล้วนำกลับมาใช้ใหม่ และคัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,2,โคกอุดม - แหลมไผ่, 2.87 ,3-105-76/63ปจ,10250209125631,1955, 95.00 ,10500,บริษัท เอ็มโอ โอเค เทรดดิ้ง จำกัด,ทุ่งโพธิ์,63,,นาดี,1016,ปราจีนบุรี,บริษัท เอ็มโอ โอเค เทรดดิ้ง จำกัด,3, 4 ,25220
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,8,, 20.00 ,3-105-43/63ปจ,10250124925636,1956, 121.00 ,10500,ร้าน Ap จำเนียร,นาดี,63,,นาดี,68,ปราจีนบุรี,ร้าน Ap จำเนียร,3, 10 ,25220
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,2,-, 9.80 ,3-105-49/65ปจ,10250085125655,1957, 290.00 ,10500,บริษัท ส.สุขเกษม รุ่งเรืองทรัพย์ จำกัด,สำพันตา,65,-,นาดี,โฉนดที่ดินเลขที่ 15789,ปราจีนบุรี,บริษัท ส.สุขเกษม รุ่งเรืองทรัพย์ จำกัด,3, 7 ,25220
